0.2096,0.1228,0.3655,0.3983,0.3517,0.4153
0.2982,0.0738,0.2680,0.1300,0.4865,0.3922
0.3356,0.1247,0.3767,0.5610,0.3515,0.5701
0.4264,0.1657,0.4793,0.5423,0.7868,0.7329
0.3930,0.1126,0.3792,0.6589,0.4271,0.6546
0.2535,0.0644,0.3624,0.4764,0.1888,0.3718
0.2624,0.0706,0.2597,0.3715,0.3269,0.2977
0.1127,0.0539,0.1085,0.1587,0.1932,0.2298
0.3149,0.0864,0.3725,0.5268,0.3740,0.3250
0.2505,0.1451,0.3891,0.6175,0.3753,0.4806
0.4211,0.1150,0.5498,0.8409,0.3086,0.6308
0.4680,0.0705,0.5577,0.8267,0.4760,0.6475
0.4077,0.0725,0.5600,0.8268,0.4036,0.6747
0.4346,0.0962,0.4650,0.6943,0.4540,0.6404
0.4956,0.0597,0.5512,0.7644,0.4810,0.5696
0.4965,0.0760,0.5855,0.8848,0.5240,0.6993
0.4287,0.1009,0.5085,0.8798,0.4293,0.7757
0.4772,0.0800,0.5836,0.9059,0.4554,0.6814
0.4509,0.1132,0.5299,0.8796,0.3354,0.6950
