0.3499,0.3085,0.2030,0.1705,0.3770,0.4069,0.3419,0.3605,0.3245,0.3806,0.3134,0.2363,0.3941,0.3840,0.4195,0.3474,0.3542,0.3565,0.3144,0.3611,0.3157,0.3178,0.3174
0.3413,0.4672,0.5478,0.4321,0.5072,0.4331,0.4290,0.4591,0.7202,0.4879,0.4926,0.3527,0.4507,0.3486,0.4102,0.3883,0.3378,0.4507,0.4558,0.3886,0.4096,0.4421,0.3962
0.7934,0.6428,0.4557,0.4694,0.4789,0.7820,0.7326,0.6592,0.3780,0.8050,0.2298,0.7016,0.6395,0.7720,0.7175,0.7283,0.7410,0.6572,0.5927,0.6530,0.6688,0.6361,0.6857
0.3696,0.3464,0.1687,0.1437,0.3506,0.5102,0.4193,0.4183,0.3798,0.3948,0.4439,0.3514,0.4588,0.5610,0.4993,0.4699,0.5249,0.4852,0.5191,0.5420,0.4855,0.5043,0.4479
0.6790,0.6283,0.4719,0.3204,0.7415,0.8200,0.6983,0.6106,0.7160,0.7528,0.7453,0.5496,0.7336,0.8820,0.8968,0.8115,0.8272,0.8647,0.7853,0.8336,0.7645,0.7860,0.7144
0.7939,0.5029,0.3733,0.3641,0.4097,0.7028,0.7392,0.7678,0.2913,0.7808,0.2118,0.7777,0.6641,0.7530,0.6090,0.7920,0.7695,0.7089,0.6472,0.6685,0.6959,0.6428,0.7505
0.6440,0.4276,0.4303,0.1126,0.5236,0.7886,0.6597,0.8237,0.6541,0.6999,0.6852,0.7727,0.8062,0.9329,0.7308,0.9064,0.9610,0.8626,0.8881,0.9832,0.9405,0.9453,0.9093
0.8050,0.3846,0.3767,0.1452,0.4866,0.8311,0.6538,0.8503,0.4809,0.8858,0.4311,0.9242,0.8176,0.8975,0.6377,0.9499,0.9249,0.8606,0.8681,0.8496,0.9136,0.8772,0.9351
0.7578,0.6101,0.4284,0.2745,0.6836,0.8626,0.7141,0.7270,0.6758,0.8402,0.6634,0.6845,0.8079,0.9382,0.8805,0.8924,0.8897,0.8975,0.8297,0.8810,0.8336,0.8381,0.8148
0.4656,0.1314,0.2575,0.2712,0.0064,0.1822,0.3199,0.4246,-0.0393,0.4067,-0.1218,0.5266,0.3195,0.2516,0.0457,0.3469,0.2500,0.2283,0.2372,0.1387,0.2657,0.1864,0.3615
0.2321,0.4846,0.5232,0.3681,0.6103,0.4094,0.5421,0.4729,0.6869,0.2133,0.7841,0.3234,0.4217,0.5454,0.5486,0.4367,0.5592,0.5292,0.5581,0.6736,0.5931,0.6609,0.5103
0.6741,0.4332,0.4334,0.1039,0.5470,0.8147,0.6654,0.8558,0.6625,0.7541,0.6882,0.8090,0.8293,0.9517,0.7402,0.9341,0.9726,0.8700,0.9051,0.9894,0.9588,0.9610,0.9362
0.7215,0.4608,0.4704,0.2072,0.4507,0.7964,0.7281,0.9046,0.5994,0.7687,0.6084,0.8706,0.8127,0.9451,0.7106,0.9377,0.9736,0.8325,0.8853,0.9714,0.9584,0.9452,0.9621
0.7322,0.3086,0.4977,0.1810,0.4599,0.7724,0.6368,0.9281,0.5513,0.8171,0.5110,0.9616,0.8436,0.8999,0.5608,0.9567,0.9455,0.8417,0.9086,0.9087,0.9671,0.9367,0.9863
0.7347,0.4714,0.5036,0.2063,0.6777,0.8502,0.6001,0.7788,0.6742,0.8183,0.6763,0.8127,0.8426,0.9285,0.7614,0.9380,0.9379,0.9186,0.9148,0.9157,0.9346,0.9423,0.9090
0.6958,0.3725,0.4718,0.1214,0.5488,0.8196,0.6495,0.8903,0.6460,0.7958,0.6490,0.8819,0.8537,0.9517,0.6871,0.9596,0.9787,0.8840,0.9271,0.9771,0.9816,0.9765,0.9741
