0.7022,-0.1422,0.2971,0.1443,0.4076,0.0786,0.2263,0.1709,0.3108,0.4253,0.3628,0.4050,0.1861,0.4538,0.2994,0.5500,0.4970,0.4252,0.4706,0.4822,0.4782,0.4580,0.2735,0.4098,0.1657,0.2963,0.4893
0.1882,0.2240,0.2189,0.2600,0.3417,0.1825,0.2094,0.2504,0.2237,0.2324,0.2104,0.2410,0.2749,0.1776,0.2593,0.1959,0.2581,0.1893,0.2064,0.2239,0.2025,0.2225,0.1893,0.2470,0.2165,0.1988,0.2155
0.3417,0.3714,0.5620,0.4332,0.7090,0.4957,0.7031,0.5018,0.5729,0.4945,0.4616,0.4389,0.7005,0.2766,0.4534,0.4267,0.5623,0.3609,0.4137,0.4504,0.3079,0.4051,0.3089,0.4160,0.5824,0.2378,0.3515
0.2080,0.4830,0.7427,0.3792,0.6755,0.6818,0.8764,0.6388,0.6627,0.4070,0.6203,0.3354,0.7896,0.2525,0.3443,0.3208,0.4036,0.3192,0.3353,0.3453,0.1435,0.2844,0.3545,0.3069,0.7036,0.1432,0.1570
0.1270,0.6249,0.6638,0.3697,0.6376,0.7354,0.9165,0.5566,0.7134,0.4896,0.6329,0.3965,0.8382,0.3230,0.4054,0.3526,0.4257,0.3801,0.3960,0.3865,0.2054,0.3293,0.3991,0.2919,0.7924,0.2477,0.1957
0.5772,0.4240,0.5330,0.2409,0.7704,0.4165,0.6908,0.5394,0.6780,0.7978,0.5013,0.7656,0.7384,0.5579,0.6953,0.6712,0.7168,0.6385,0.6877,0.7449,0.6466,0.7190,0.5024,0.7182,0.6919,0.5649,0.6832
0.5217,0.7616,0.2729,0.2848,0.5292,0.5230,0.5272,0.3898,0.4390,0.9014,0.6984,0.9040,0.7283,0.8205,0.8927,0.8076,0.7964,0.8628,0.8852,0.8900,0.8482,0.8910,0.7405,0.8038,0.8555,0.8983,0.8507
0.7828,0.3849,0.4021,0.3874,0.6273,0.4326,0.3286,0.7039,0.3740,0.7614,0.7172,0.8311,0.6047,0.8290,0.8272,0.7811,0.6853,0.7498,0.7635,0.7853,0.8646,0.8173,0.8216,0.9081,0.4408,0.8032,0.8692
0.7584,0.4940,0.2951,0.2697,0.5923,0.3473,0.4273,0.4800,0.4464,0.8943,0.7223,0.9319,0.6138,0.9744,0.8919,0.9697,0.9307,0.9792,0.9866,0.9786,0.9856,0.9840,0.8464,0.9220,0.6863,0.9292,0.9856
0.6699,0.6017,0.2856,0.3033,0.5471,0.3519,0.4195,0.5284,0.3973,0.8705,0.7230,0.9211,0.6326,0.9538,0.9021,0.9285,0.8880,0.9771,0.9650,0.9514,0.9650,0.9630,0.8667,0.9013,0.7209,0.9567,0.9575
0.7874,0.4746,0.3645,0.3031,0.5830,0.3945,0.4935,0.4987,0.4703,0.8827,0.7906,0.9081,0.6061,0.9756,0.8503,0.9816,0.9255,0.9751,0.9864,0.9717,0.9800,0.9703,0.8482,0.8898,0.7079,0.9165,0.9750
0.7693,0.4798,0.1838,0.2514,0.6032,0.3557,0.3459,0.5041,0.4018,0.9114,0.6716,0.9585,0.6151,0.9557,0.9262,0.9464,0.9078,0.9426,0.9662,0.9746,0.9868,0.9853,0.8479,0.9631,0.6345,0.9295,0.9952
0.6802,0.5742,0.1243,0.2897,0.5464,0.4175,0.2907,0.5372,0.3409,0.8979,0.6617,0.9611,0.6136,0.9521,0.9542,0.9073,0.8752,0.9383,0.9442,0.9505,0.9782,0.9717,0.8960,0.9728,0.6613,0.9680,0.9815
0.5928,0.6332,0.2515,0.3083,0.6377,0.5305,0.4442,0.6716,0.4486,0.8826,0.6194,0.9501,0.7389,0.8394,0.9630,0.7756,0.7750,0.8153,0.8337,0.8758,0.8939,0.9045,0.8607,0.9707,0.6410,0.8945,0.9115
0.3185,0.4601,0.6051,0.2992,0.5636,0.6367,0.8933,0.6710,0.7147,0.3781,0.7474,0.2742,0.6931,0.4643,0.2278,0.4591,0.4846,0.4507,0.4302,0.3653,0.3436,0.3021,0.4965,0.3196,0.6817,0.3195,0.2855
0.6916,0.3906,0.4256,0.4159,0.4705,0.5939,0.4221,0.7206,0.2977,0.6968,0.8423,0.7956,0.5135,0.9082,0.8137,0.8199,0.7162,0.8348,0.8128,0.7780,0.9014,0.8126,0.9446,0.9159,0.5419,0.8730,0.8837
0.7507,0.4505,0.2299,0.2466,0.5884,0.3812,0.3223,0.4825,0.3690,0.8887,0.6637,0.9418,0.5778,0.9567,0.9006,0.9479,0.9048,0.9611,0.9594,0.9631,0.9815,0.9743,0.8386,0.9451,0.6181,0.9190,0.9854
0.7323,0.4676,0.2161,0.3115,0.5040,0.4777,0.2419,0.5748,0.2858,0.8573,0.7317,0.9327,0.5233,0.9680,0.9217,0.9150,0.8589,0.9300,0.9295,0.9289,0.9855,0.9543,0.9227,0.9794,0.5695,0.9520,0.9847
0.6924,0.5269,0.3033,0.2389,0.6289,0.3257,0.4105,0.4957,0.4493,0.8861,0.6433,0.9301,0.6504,0.9357,0.8976,0.9291,0.9072,0.9648,0.9605,0.9604,0.9513,0.9681,0.8019,0.9055,0.6950,0.9125,0.9566
0.7522,0.5187,0.2959,0.2941,0.5647,0.3894,0.4445,0.4899,0.4369,0.8955,0.7591,0.9317,0.6100,0.9807,0.8926,0.9685,0.9214,0.9776,0.9879,0.9770,0.9883,0.9825,0.8720,0.9212,0.7036,0.9448,0.9862
0.5878,0.5245,0.4072,0.3775,0.4919,0.5628,0.3177,0.8506,0.2865,0.7045,0.7609,0.8033,0.5885,0.8361,0.8449,0.7190,0.6392,0.7726,0.7443,0.7323,0.8477,0.7737,0.9086,0.9109,0.4747,0.8436,0.8403
0.7828,0.4611,0.4235,0.3015,0.6868,0.3706,0.6412,0.3756,0.6197,0.8734,0.7691,0.8476,0.6956,0.9166,0.7791,0.9555,0.9525,0.9204,0.9585,0.9420,0.9024,0.9196,0.7475,0.7840,0.7426,0.8074,0.9037
0.6907,0.5310,0.3701,0.3608,0.6709,0.3937,0.6418,0.3816,0.7294,0.9534,0.6509,0.9159,0.7175,0.8161,0.8336,0.8621,0.8333,0.8485,0.9137,0.9310,0.8365,0.9190,0.6580,0.7711,0.7296,0.7931,0.8636
0.6019,0.6436,0.1265,0.2848,0.5803,0.4519,0.3543,0.5603,0.3747,0.9011,0.5713,0.9685,0.6823,0.9051,0.9749,0.8555,0.8461,0.9105,0.9131,0.9313,0.9431,0.9560,0.8689,0.9682,0.6740,0.9554,0.9532
0.4132,0.6146,0.5349,0.3400,0.6943,0.5524,0.6805,0.8671,0.5033,0.6946,0.5835,0.7348,0.7920,0.5156,0.7556,0.5223,0.6035,0.5977,0.6111,0.6628,0.5834,0.6692,0.6214,0.7317,0.6811,0.6015,0.6215
0.7935,0.4598,0.3554,0.2499,0.7176,0.2824,0.5770,0.3971,0.5994,0.9281,0.6693,0.9271,0.7063,0.9007,0.8589,0.9539,0.9298,0.9185,0.9729,0.9832,0.9272,0.9659,0.7031,0.8583,0.7112,0.8364,0.9431
0.6143,0.6248,0.1603,0.2314,0.5951,0.4468,0.4200,0.5154,0.4995,0.9309,0.5481,0.9647,0.6831,0.8632,0.9466,0.8492,0.8249,0.8883,0.8994,0.9271,0.9222,0.9387,0.8015,0.9326,0.7274,0.9149,0.9309
0.2665,0.8054,0.4347,0.3117,0.6472,0.5789,0.6532,0.8304,0.4767,0.6904,0.5639,0.7432,0.8505,0.4915,0.8081,0.4602,0.5593,0.5698,0.5850,0.6354,0.5615,0.6516,0.6734,0.7427,0.7588,0.6463,0.5976
0.8125,0.3488,0.2569,0.3042,0.5781,0.4626,0.2843,0.5253,0.3455,0.8374,0.7316,0.8920,0.5260,0.9527,0.8623,0.9318,0.9017,0.9038,0.9291,0.9235,0.9685,0.9360,0.8577,0.9482,0.5128,0.8767,0.9733
0.8112,0.4276,0.3162,0.3052,0.6501,0.3766,0.5316,0.3828,0.5634,0.9096,0.7090,0.9148,0.6395,0.9293,0.8470,0.9579,0.9227,0.9184,0.9707,0.9739,0.9448,0.9619,0.7705,0.8741,0.6681,0.8534,0.9540
0.5784,0.6976,0.1450,0.2348,0.5724,0.3688,0.4105,0.5217,0.4352,0.9320,0.5852,0.9722,0.7076,0.8808,0.9733,0.8479,0.8302,0.9008,0.9210,0.9386,0.9264,0.9535,0.8187,0.9334,0.7534,0.9496,0.9362
