0.4040,0.8114,0.4289,0.6103,0.5697,0.5860,0.5604,0.5325,0.5191
0.5053,0.5127,0.3210,0.3879,0.5657,0.3524,0.3716,0.3955,0.3474
0.7324,0.5886,0.4129,0.5735,0.8172,0.7649,0.7940,0.5581,0.5078
0.4966,0.4072,0.3144,0.6483,0.7397,0.3192,0.5662,0.7452,0.7841
0.6598,0.5879,0.3220,0.7835,0.5588,0.7137,0.9546,0.8793,0.7631
0.5585,0.3292,0.3960,0.6839,0.6357,0.4157,0.7840,0.8414,0.8925
0.4076,0.4368,0.2544,0.7433,0.5584,0.4090,0.7188,0.8546,0.9354
0.6971,0.3337,0.4724,0.7231,0.7214,0.5475,0.8611,0.8744,0.8456
0.5297,0.4284,0.4411,0.7025,0.6574,0.3941,0.7139,0.8962,0.8613
0.5633,0.4643,0.3434,0.5277,0.4319,0.4538,0.7067,0.6728,0.4881
0.4533,0.3884,0.3230,0.6915,0.4679,0.4231,0.7793,0.8536,0.8679
0.4946,0.4821,0.4399,0.3811,0.7405,0.6550,0.3583,0.4997,0.3722
0.4554,0.3341,0.3623,0.5354,0.5525,0.3576,0.5174,0.6632,0.6581
0.2433,0.2835,0.2168,0.4452,0.1806,0.2709,0.4402,0.4650,0.2934
0.6423,0.5438,0.3157,0.7596,0.5401,0.6969,0.8737,0.8364,0.9154
0.6224,0.3742,0.5165,0.6861,0.6934,0.4322,0.6889,0.8622,0.8324
0.3693,0.4697,0.3424,0.7434,0.4583,0.5072,0.8460,0.9484,0.9151
0.5071,0.3852,0.3477,0.7573,0.4986,0.4806,0.9251,0.9367,0.8831
0.4343,0.4128,0.2835,0.7970,0.5295,0.4555,0.8332,0.9415,0.9746
0.5151,0.3927,0.2925,0.7760,0.5532,0.4917,0.8855,0.9332,0.9747
0.4721,0.4603,0.2930,0.7981,0.3555,0.5320,0.9382,0.9876,0.8880
0.5401,0.4885,0.3067,0.6972,0.5321,0.5573,0.9273,0.8901,0.8950
0.4474,0.3953,0.3475,0.7640,0.5713,0.3369,0.7676,0.9146,0.8063
0.5444,0.3992,0.3191,0.7736,0.5542,0.4955,0.9141,0.9407,0.9378
0.4881,0.4634,0.2665,0.7671,0.4753,0.5316,0.8750,0.9044,0.9645
