0.5340,0.2535,0.6390,0.5672,0.7538,0.9090,0.7065,0.9182,0.8659,0.7086,0.9523,0.9049,0.9686,0.9868,0.9641
0.5373,0.5294,0.6744,0.8075,0.8190,0.8415,0.5303,0.6933,0.8218,0.7280,0.7878,0.7123,0.7575,0.8384,0.8233
0.4080,0.5166,0.6367,0.7802,0.4630,0.4587,0.6691,0.3547,0.5252,0.2917,0.3933,0.4675,0.3847,0.3077,0.4160
0.2880,0.4484,0.4842,0.4994,0.4166,0.3351,0.5433,0.4774,0.2878,0.3002,0.3790,0.4320,0.3644,0.3327,0.3157
0.4141,0.4958,0.4756,0.7559,0.9235,0.8166,0.5238,0.7735,0.6533,0.7886,0.7561,0.6550,0.7531,0.8388,0.7598
0.4130,0.5404,0.4909,0.7301,0.7615,0.6071,0.6152,0.6978,0.4122,0.7089,0.5946,0.5347,0.5932,0.6566,0.5490
0.7031,0.3201,0.6639,0.5921,0.5056,0.6692,0.7314,0.7229,0.7850,0.6294,0.7215,0.7415,0.7777,0.7486,0.7533
0.5494,0.4573,0.6838,0.7723,0.7362,0.9146,0.7016,0.7701,0.8878,0.5562,0.8743,0.8459,0.8538,0.8592,0.8971
0.4655,0.3764,0.6913,0.6923,0.7047,0.9478,0.7088,0.9210,0.8757,0.4764,0.9669,0.9566,0.9319,0.9077,0.9480
0.5238,0.2726,0.6761,0.5214,0.6991,0.8733,0.7943,0.9585,0.8580,0.6476,0.9468,0.9375,0.9794,0.9400,0.9382
0.6775,0.1815,0.5186,0.5865,0.6119,0.5830,0.4839,0.3681,0.7627,0.6453,0.5509,0.4957,0.6055,0.6721,0.6724
0.3365,0.4855,0.6036,0.7363,0.7483,0.8974,0.5886,0.8724,0.7725,0.4935,0.8956,0.8663,0.8354,0.8404,0.8584
0.4506,0.3163,0.5479,0.5856,0.8268,0.8828,0.6805,0.9192,0.7666,0.7453,0.9176,0.8631,0.9258,0.9582,0.9113
0.4116,0.3086,0.6522,0.6082,0.6857,0.9375,0.7130,0.9750,0.8431,0.5120,0.9830,0.9727,0.9620,0.9324,0.9526
0.4712,0.4132,0.5568,0.7302,0.8542,0.9150,0.5196,0.8424,0.8554,0.7810,0.9074,0.8290,0.8987,0.9623,0.9308
0.5059,0.3065,0.5655,0.4802,0.7270,0.8575,0.6784,0.8646,0.7959,0.7278,0.8843,0.8336,0.9095,0.9352,0.9028
0.6926,0.3580,0.6536,0.7930,0.7434,0.8882,0.6531,0.7434,0.9012,0.5531,0.8617,0.8252,0.8581,0.8613,0.9013
0.4643,0.4768,0.7040,0.7152,0.7355,0.8682,0.6330,0.6957,0.6932,0.4789,0.7276,0.6945,0.6828,0.6905,0.7227
0.5072,0.3167,0.6099,0.6915,0.7864,0.9369,0.6180,0.8830,0.8945,0.6805,0.9510,0.8959,0.9524,0.9839,0.9723
0.6364,0.3080,0.7093,0.7067,0.6873,0.9459,0.7250,0.8679,0.9388,0.5629,0.9493,0.9243,0.9511,0.9479,0.9760
0.3437,0.3436,0.6423,0.5844,0.6153,0.8882,0.7083,0.9558,0.7882,0.3902,0.9521,0.9603,0.9065,0.8621,0.8971
0.4717,0.3301,0.6237,0.5386,0.7503,0.9148,0.7246,0.9535,0.8332,0.6695,0.9620,0.9280,0.9714,0.9696,0.9557
