0.6236,0.5559,0.5664,0.3923,0.5411,0.3078,0.4669,0.4206,0.5166,0.4542,0.2906,0.5168,0.4767,0.5442,0.5069,0.5188,0.4582,0.4825
0.3351,0.4472,0.4596,0.1064,0.2754,0.4483,0.1989,0.2435,0.1902,-0.0181,0.2693,0.1866,0.2120,0.0684,0.3712,0.0814,0.1336,0.2138
0.4108,0.6539,0.4763,0.4947,0.6664,0.4380,0.4494,0.5541,0.6121,0.4497,0.4467,0.4090,0.4108,0.4148,0.3671,0.2804,0.5209,0.4474
0.7671,0.6200,0.7113,0.3075,0.3965,0.5794,0.3428,0.5423,0.3338,0.2607,0.6854,0.6426,0.7319,0.5297,0.7530,0.3493,0.5594,0.6617
0.6472,0.7045,0.4460,0.5753,0.7935,0.3796,0.2601,0.9242,0.8408,0.8226,0.7686,0.8900,0.8645,0.9289,0.6441,0.5634,0.9627,0.9342
0.3790,0.3244,0.3713,0.7683,0.7010,0.0666,0.5335,0.3262,0.7270,0.8888,0.1558,0.5101,0.2767,0.6884,0.3035,0.7514,0.5389,0.3469
0.7248,0.6023,0.6545,0.2424,0.4102,0.6051,0.0781,0.8510,0.4260,0.3368,0.9377,0.7667,0.9388,0.6446,0.7840,0.1965,0.7972,0.8966
0.7236,0.8028,0.5325,0.4667,0.7176,0.4159,0.5493,0.7938,0.8149,0.7367,0.5601,0.8403,0.7718,0.8554,0.6808,0.6940,0.7967,0.8210
0.4479,0.3608,0.2581,0.7417,0.6609,-0.0720,0.4491,0.4408,0.6857,0.9459,0.2178,0.6642,0.4247,0.8399,0.3534,0.8593,0.6602,0.5100
0.6579,0.5132,0.6144,0.2103,0.4292,0.6381,-0.0692,0.8638,0.4633,0.2951,0.9381,0.6936,0.8960,0.5747,0.7076,0.0647,0.7664,0.8611
0.7989,0.7546,0.6709,0.3838,0.5536,0.4196,0.2637,0.9036,0.6100,0.5923,0.8545,0.9037,0.9511,0.8405,0.8231,0.4733,0.8977,0.9678
0.4610,0.5439,0.2709,0.7132,0.8160,0.1179,0.4638,0.6260,0.8357,0.9718,0.3630,0.7273,0.5194,0.8752,0.3688,0.7792,0.7707,0.6274
0.6898,0.5908,0.6155,0.0209,0.2208,0.6328,0.2626,0.6182,0.2971,0.0511,0.7216,0.5206,0.7618,0.3773,0.6402,0.0900,0.5207,0.6562
0.4654,0.5178,0.3622,0.6117,0.5586,-0.0448,0.5827,0.2889,0.5901,0.7554,0.0581,0.6224,0.2822,0.6919,0.4742,0.8709,0.4580,0.3958
0.7465,0.6653,0.6283,0.3909,0.5980,0.4559,0.1180,0.9453,0.6194,0.5909,0.9195,0.8881,0.9722,0.8276,0.7895,0.3824,0.9302,0.9816
0.7873,0.6743,0.6275,0.5552,0.6563,0.2386,0.3243,0.8593,0.7207,0.8144,0.7281,0.9268,0.8825,0.9574,0.7499,0.6696,0.9316,0.9255
0.6160,0.6411,0.5076,0.5563,0.7976,0.4056,0.1789,0.9381,0.8109,0.8091,0.8216,0.9170,0.8895,0.9229,0.6875,0.5344,0.9740,0.9514
