0.3429,0.1031,0.2754,0.4727,0.6811,0.7852
0.4114,0.1477,0.3939,0.1149,0.5798,0.4542
0.5471,0.2049,0.5318,0.2848,0.5892,0.4249
0.3741,0.1427,0.1945,0.2779,0.6989,0.6839
0.3199,0.1218,0.3056,0.4595,0.4668,0.5878
0.4430,0.1639,0.4987,0.6502,0.5419,0.6292
0.1341,0.1559,0.2304,0.3393,0.1362,0.2408
0.3461,0.1287,0.3035,0.2891,0.5285,0.4571
0.2014,0.1731,0.2988,0.1629,0.5412,0.4130
0.4686,0.1100,0.4352,0.6234,0.5743,0.4090
0.2369,0.0662,0.3003,0.5185,0.2479,0.4258
0.4335,0.0788,0.4586,0.6892,0.4482,0.4263
0.3319,0.1387,0.4121,0.6361,0.5140,0.6011
0.3946,0.0964,0.5533,0.8618,0.4211,0.7442
0.4768,0.1235,0.6044,0.8759,0.5304,0.5179
0.4239,0.0813,0.5860,0.8210,0.4578,0.7312
0.4837,0.0661,0.5369,0.7444,0.5882,0.7872
0.5195,0.0897,0.6302,0.9086,0.5567,0.6588
0.4487,0.1155,0.6112,0.9321,0.4748,0.6448
