0.5293,0.4845,0.5192,0.4680,0.5553,0.6092,0.3954,0.3625,0.5761,0.5710,0.4975,0.5345,0.4261,0.4935,0.5875,0.5550
0.1521,0.3363,0.7435,0.7511,0.7059,0.9289,0.7843,0.4972,0.8892,0.8825,0.8448,0.9039,0.7705,0.8414,0.9406,0.9015
0.1487,0.3971,0.5961,0.8791,0.6123,0.9299,0.8603,0.6895,0.7441,0.9151,0.9090,0.9392,0.9153,0.9292,0.9358,0.9359
0.1458,0.3521,0.7208,0.8249,0.6807,0.9329,0.8762,0.5624,0.8391,0.8925,0.8840,0.9299,0.8610,0.8774,0.9504,0.9287
0.1457,0.5649,0.4083,0.9507,0.6150,0.8979,0.7803,0.8414,0.6896,0.9169,0.9122,0.8909,0.8818,0.9591,0.8419,0.8988
0.1359,0.3745,0.7083,0.7261,0.6410,0.8151,0.8755,0.5238,0.7346,0.7982,0.7859,0.8309,0.8063,0.7695,0.8461,0.8101
0.1057,0.5016,0.6041,0.8110,0.4787,0.8553,0.7048,0.6573,0.6618,0.7899,0.7381,0.7818,0.8077,0.7727,0.8238,0.8038
0.1112,0.4817,0.5782,0.8727,0.6404,0.9678,0.7364,0.6949,0.8247,0.9356,0.9015,0.9196,0.8622,0.9229,0.9477,0.9413
0.1014,0.4134,0.6309,0.8913,0.6486,0.9815,0.8318,0.6552,0.8435,0.9576,0.9290,0.9599,0.8943,0.9460,0.9763,0.9689
0.1379,0.5252,0.4755,0.9503,0.6119,0.9637,0.7907,0.7616,0.7469,0.9608,0.9269,0.9322,0.9268,0.9685,0.9215,0.9485
0.1452,0.5056,0.5187,0.9338,0.6419,0.9662,0.8010,0.7300,0.7730,0.9729,0.9404,0.9405,0.9216,0.9699,0.9378,0.9606
