-0.1505,-0.2377,0.5605,0.6665,0.5493,0.5043,0.4237,0.1310,0.3347,0.0839,0.4460,0.3878,0.2846,0.3590,0.3722,0.5710,0.5633,0.4356,0.5975,0.4719,0.3362,0.5064,0.5632,0.3858,0.5380,0.5229,0.4930,0.5933,0.1557,0.6444,0.3881,0.5999,0.5299,0.5486,0.6294,0.4262,0.6718,0.5253,0.1155,0.4686,0.4707,0.6143,0.5349,0.4404,0.5809,0.5614,0.6066
0.1419,-0.0749,0.5725,0.7812,0.4922,0.5115,0.5889,0.2657,0.5320,0.1886,0.5053,0.4020,0.1388,0.4217,0.5344,0.7804,0.5001,0.5032,0.8449,0.5942,0.3199,0.7436,0.6403,0.7604,0.8925,0.8551,0.7838,0.8972,0.5339,0.8713,0.7029,0.8756,0.8544,0.8503,0.9325,0.7742,0.8623,0.8884,0.4005,0.8277,0.6972,0.8161,0.8585,0.8156,0.8936,0.8865,0.8976
0.4701,0.2921,0.3606,0.5192,0.2421,0.3934,0.5830,0.3862,0.6016,0.4711,0.4985,0.2194,0.1515,0.4420,0.5336,0.8412,0.4865,0.5289,0.8320,0.6975,0.2601,0.8473,0.4535,0.8754,0.9176,0.8407,0.8105,0.8362,0.7649,0.6995,0.7523,0.8057,0.9589,0.8822,0.9035,0.9236,0.8105,0.9200,0.5242,0.9464,0.7984,0.7484,0.8994,0.9355,0.9182,0.9337,0.8888
0.3354,0.1414,0.5298,0.6447,0.3835,0.5302,0.6470,0.4040,0.5922,0.3304,0.5482,0.3828,0.1637,0.4779,0.6280,0.8175,0.4918,0.5243,0.8860,0.6280,0.3348,0.7770,0.5137,0.8313,0.9161,0.8597,0.7964,0.8968,0.6673,0.7930,0.7603,0.8494,0.9151,0.8871,0.9237,0.8560,0.8421,0.9242,0.5069,0.8916,0.7269,0.7669,0.8776,0.8899,0.9144,0.9160,0.8953
0.5614,0.4269,0.1632,0.3489,0.3350,0.2017,0.5161,0.3488,0.7611,0.6499,0.2742,0.1952,0.2086,0.3870,0.3616,0.8048,0.6034,0.4832,0.7963,0.8173,0.4587,0.9431,0.4856,0.9220,0.8787,0.8563,0.9023,0.7650,0.8024,0.5166,0.7347,0.7584,0.9526,0.8965,0.8689,0.9697,0.8091,0.8797,0.5157,0.9449,0.9012,0.7978,0.9249,0.9357,0.9068,0.9274,0.8854
0.3873,0.2260,0.6045,0.5745,0.4307,0.6468,0.7422,0.5641,0.6705,0.3907,0.6536,0.4694,0.3138,0.5574,0.6850,0.8013,0.5201,0.6023,0.8331,0.6304,0.4796,0.6771,0.5052,0.7902,0.8504,0.7761,0.7039,0.8259,0.6806,0.7337,0.7429,0.7663,0.8299,0.7677,0.8194,0.7672,0.7535,0.8566,0.5071,0.8172,0.6546,0.6423,0.7778,0.8406,0.8234,0.8257,0.7856
0.2360,0.1093,0.5181,0.6058,0.4099,0.5467,0.7075,0.4501,0.4992,0.4471,0.5516,0.3428,0.3055,0.5166,0.5922,0.8745,0.6281,0.6164,0.8813,0.6147,0.5220,0.8200,0.5049,0.6679,0.7923,0.7125,0.6960,0.7802,0.5378,0.7237,0.6028,0.7424,0.8738,0.8164,0.8437,0.7828,0.8621,0.7833,0.3712,0.7977,0.7498,0.7192,0.7833,0.7558,0.8300,0.8361,0.8229
0.1848,0.0048,0.4550,0.7111,0.4854,0.3691,0.5956,0.2586,0.5899,0.3803,0.4468,0.2110,0.1166,0.4218,0.4632,0.8764,0.6151,0.5477,0.8768,0.7295,0.3950,0.8584,0.6310,0.8058,0.9134,0.8669,0.8528,0.8796,0.5704,0.8045,0.6843,0.8796,0.9273,0.9012,0.9524,0.8692,0.9255,0.9036,0.3448,0.8991,0.8448,0.8851,0.9220,0.8699,0.9541,0.9533,0.9523
0.2980,0.1026,0.4094,0.6594,0.3762,0.3913,0.5719,0.2855,0.5821,0.3634,0.4730,0.2385,0.0793,0.4146,0.5143,0.8507,0.5372,0.4924,0.8820,0.7040,0.3099,0.8598,0.5832,0.8572,0.9443,0.8911,0.8567,0.9003,0.6642,0.7918,0.7447,0.8798,0.9564,0.9215,0.9641,0.9053,0.8980,0.9401,0.4406,0.9362,0.8243,0.8483,0.9366,0.9179,0.9631,0.9665,0.9514
0.4277,0.2666,0.2881,0.4986,0.3464,0.2121,0.5362,0.2985,0.6837,0.5220,0.3428,0.1638,0.0986,0.4150,0.4633,0.8429,0.5697,0.4735,0.8764,0.7923,0.3852,0.9302,0.5427,0.8945,0.9148,0.8701,0.8836,0.8250,0.7382,0.6584,0.7247,0.8190,0.9816,0.9178,0.9289,0.9570,0.8677,0.9094,0.4573,0.9565,0.8792,0.8265,0.9422,0.9350,0.9425,0.9575,0.9249
0.4046,0.2285,0.2931,0.5340,0.3575,0.2246,0.5180,0.2690,0.6718,0.4773,0.4065,0.1545,0.0793,0.4085,0.4507,0.8332,0.5563,0.4531,0.8655,0.7909,0.3590,0.9098,0.5592,0.8990,0.9305,0.8828,0.8844,0.8525,0.7284,0.6919,0.7391,0.8444,0.9719,0.9207,0.9359,0.9495,0.8647,0.9281,0.4587,0.9590,0.8680,0.8394,0.9484,0.9426,0.9527,0.9656,0.9360
