0.0996,0.0344,0.1302,0.1368,0.0936,0.0761
0.0935,0.0581,0.0797,0.1322,0.2169,0.2416
0.4594,0.1192,0.4272,0.4432,0.3400,0.3547
0.4822,0.1460,0.4449,0.6801,0.5290,0.6436
0.2935,0.0692,0.3749,0.5485,0.2603,0.4214
0.4411,0.0608,0.5364,0.7869,0.4194,0.6126
0.3430,0.1144,0.4278,0.6439,0.3949,0.4901
0.2664,0.0759,0.3110,0.2815,0.3137,0.2229
0.4426,0.1329,0.4940,0.6882,0.5721,0.5153
0.3562,0.0888,0.3955,0.7216,0.4652,0.7465
0.4688,0.1082,0.5539,0.8540,0.6055,0.8267
0.5355,0.1040,0.5590,0.8314,0.6693,0.7575
0.4429,0.0626,0.4106,0.7341,0.5741,0.8018
0.4162,0.0826,0.4380,0.7894,0.5037,0.8100
0.4898,0.0872,0.6317,0.8859,0.5731,0.6507
0.4774,0.0577,0.4941,0.7682,0.5604,0.8411
0.4743,0.0705,0.5901,0.9116,0.4540,0.7306
0.4251,0.1204,0.5709,0.8996,0.4432,0.5845
0.4453,0.0899,0.5321,0.8801,0.3825,0.6923
