0.4751,0.2659,0.4107,0.3442,0.4031,0.5732,0.3407,0.5019,0.4551,0.3960,0.5262,0.4936,0.3365,0.3984,0.4893,0.4023,0.5616,0.5019,0.4438,0.4328
0.2535,0.2482,0.2790,0.3668,0.2694,0.2705,0.1894,0.2463,0.0999,0.3145,0.1673,0.2845,0.1089,0.1133,0.2174,0.1375,0.1602,0.2185,0.0968,0.2948
0.3401,0.2778,0.3400,0.3290,0.3910,0.5781,0.4257,0.3114,0.3203,0.4198,0.5101,0.4471,0.4658,0.4874,0.4015,0.4937,0.4674,0.5019,0.4074,0.4490
0.4775,0.2937,0.3881,0.5069,0.4969,0.5275,0.5717,0.6121,0.4961,0.6359,0.4486,0.5589,0.5364,0.3467,0.6536,0.3283,0.5669,0.4775,0.5412,0.5847
0.4871,0.1507,0.2001,0.2978,0.3256,0.7746,0.8458,0.5725,0.8051,0.6961,0.9128,0.7751,0.8864,0.9245,0.8015,0.9017,0.8902,0.7393,0.9308,0.6641
0.2390,0.1325,0.2724,0.1357,0.3448,0.3879,0.3581,0.4407,0.6121,-0.0851,0.5165,0.2550,0.3884,0.5613,0.2320,0.5762,0.4160,0.3826,0.4118,0.1350
0.5163,0.2221,0.2855,0.5008,0.3136,0.5826,0.8136,0.6388,0.5569,0.8934,0.6066,0.7290,0.8050,0.6027,0.7686,0.5651,0.6818,0.5152,0.7690,0.7140
0.6135,0.3537,0.3200,0.4839,0.5233,0.7481,0.6384,0.6072,0.6919,0.6139,0.8504,0.7833,0.6438,0.7507,0.8294,0.7428,0.8533,0.6972,0.7876,0.7432
0.2746,0.0556,0.1916,0.0808,0.1638,0.4989,0.4247,0.4168,0.6773,0.1038,0.6066,0.2848,0.4623,0.6223,0.4377,0.6056,0.5989,0.5173,0.5603,0.1457
0.3801,0.1416,0.2502,0.3678,0.2638,0.5106,0.7469,0.5658,0.4783,0.8327,0.4958,0.5858,0.7384,0.5470,0.6303,0.5426,0.5578,0.4560,0.6717,0.5545
0.6128,0.2582,0.3257,0.5030,0.3689,0.7709,0.8814,0.7029,0.7595,0.8803,0.8454,0.8522,0.8792,0.7961,0.9168,0.7467,0.9000,0.7044,0.9269,0.7903
0.4316,0.1329,0.2389,0.1119,0.3764,0.6966,0.6016,0.4333,0.7906,0.2686,0.8722,0.5704,0.6630,0.8725,0.6066,0.8495,0.8013,0.6982,0.7630,0.3962
0.6095,0.4548,0.3943,0.5611,0.4983,0.5486,0.5763,0.6803,0.3243,0.8657,0.5059,0.7762,0.5639,0.3516,0.7085,0.3019,0.5631,0.4828,0.5634,0.8017
0.4095,0.2646,0.2967,0.3276,0.3597,0.5568,0.3437,0.4305,0.6859,0.0756,0.6321,0.3304,0.3415,0.5508,0.5151,0.5360,0.6637,0.5446,0.5285,0.2383
0.5316,0.1688,0.2634,0.4517,0.2464,0.7201,0.9240,0.6772,0.7489,0.8928,0.8118,0.8069,0.9305,0.8219,0.8657,0.7800,0.8533,0.6712,0.9328,0.7362
0.5259,0.1806,0.3513,0.4409,0.2903,0.8362,0.8670,0.7030,0.9016,0.7242,0.8979,0.7250,0.8761,0.8844,0.8822,0.8482,0.9458,0.7903,0.9561,0.6295
0.5253,0.1502,0.1681,0.3260,0.3119,0.7369,0.9183,0.5848,0.8360,0.7027,0.9145,0.8008,0.9446,0.9593,0.8157,0.9254,0.8826,0.6813,0.9631,0.6794
