0.3998,0.5805,0.5507,0.4497,0.4465,0.6524,0.4970,0.6408,0.4264
0.7134,0.5759,0.5734,0.5731,0.7214,0.6601,0.6659,0.8224,0.5407
0.6090,0.6736,0.6326,0.4755,0.4958,0.5214,0.4143,0.7046,0.5323
0.4172,0.4918,0.5617,0.3984,0.5220,0.4588,0.5477,0.4411,0.3863
0.4764,0.5845,0.8357,0.3573,0.5782,0.5090,0.4932,0.5624,0.4213
0.3503,0.6089,0.6931,0.6553,0.6284,0.5033,0.6400,0.5267,0.6202
0.4751,0.5439,0.8338,0.6499,0.6941,0.6971,0.6111,0.7799,0.6969
0.3557,0.4522,0.5328,0.8053,0.5547,0.6796,0.6710,0.8155,0.7973
0.4867,0.4908,0.5918,0.8136,0.6453,0.7412,0.6782,0.8683,0.8274
0.6377,0.3304,0.4996,0.9328,0.8133,0.7743,0.8334,0.8721,0.9350
0.6440,0.2782,0.5772,0.9582,0.9185,0.6729,0.9265,0.7703,0.9722
0.6446,0.2235,0.4401,0.9608,0.8591,0.7284,0.9084,0.7945,0.9445
0.5327,0.2567,0.5196,0.9638,0.8395,0.7034,0.8945,0.8370,0.9647
0.3496,0.3323,0.5513,0.8871,0.6884,0.6710,0.7878,0.7904,0.8755
0.6509,0.2413,0.4254,0.8540,0.8342,0.6586,0.8258,0.7817,0.8917
0.7091,0.2590,0.3570,0.9079,0.8328,0.7658,0.8459,0.8862,0.9126
0.5583,0.2248,0.3949,0.9494,0.8060,0.7308,0.8781,0.8355,0.9369
0.6047,0.2421,0.4116,0.9532,0.8403,0.7280,0.8917,0.8389,0.9530
0.6843,0.2163,0.3749,0.9557,0.8494,0.7638,0.8951,0.8576,0.9469
0.6099,0.2699,0.4363,0.9639,0.8270,0.7621,0.8800,0.8816,0.9615
0.6057,0.2420,0.3846,0.9570,0.8207,0.7528,0.8833,0.8625,0.9477
0.5875,0.2418,0.3303,0.9199,0.7758,0.7655,0.8468,0.8502,0.8840
0.5871,0.2630,0.4207,0.9592,0.8082,0.7628,0.8740,0.8772,0.9520
0.6969,0.2482,0.4070,0.9418,0.8715,0.7510,0.8777,0.8598,0.9518
0.6912,0.2829,0.5962,0.9270,0.9099,0.6254,0.9230,0.7847,0.9703
0.6590,0.3214,0.4795,0.9011,0.7476,0.7885,0.7915,0.9355,0.9002
0.6434,0.2875,0.4227,0.9368,0.8014,0.7873,0.8483,0.9054,0.9339
0.6001,0.2439,0.3777,0.9533,0.8240,0.7455,0.8853,0.8596,0.9483
0.6250,0.2555,0.3774,0.9506,0.8264,0.7664,0.8743,0.8749,0.9458
0.6551,0.2425,0.3831,0.9491,0.8380,0.7622,0.8771,0.8821,0.9487
0.6337,0.2544,0.3665,0.9433,0.8189,0.7726,0.8706,0.8808,0.9337
0.5797,0.2318,0.4044,0.9613,0.8257,0.7411,0.8905,0.8430,0.9515
