0.4226,0.1138,0.3276,0.2795,0.5989,0.5009
0.4199,0.2310,0.4403,0.3554,0.6236,0.5240
0.2400,0.1131,0.4100,0.3204,0.4837,0.3353
0.2305,0.0933,0.3595,0.2889,0.4018,0.4207
0.2592,0.0956,0.2032,0.1686,0.4956,0.4129
0.2598,0.0672,0.2867,0.2690,0.3973,0.3233
0.2591,0.1006,0.2264,0.1746,0.6335,0.4770
0.2426,0.1926,0.2815,0.2632,0.2791,0.2541
0.3341,0.0272,0.2436,0.3802,0.4885,0.5856
0.2373,0.0869,0.3156,0.4724,0.3553,0.4911
0.3815,0.1179,0.4582,0.6235,0.6099,0.5804
0.2945,0.0635,0.3793,0.5480,0.2627,0.4120
0.0867,0.0660,0.1392,0.2194,0.1661,0.2415
0.2926,0.0706,0.2391,0.3561,0.3394,0.3074
0.4620,0.1257,0.4899,0.7775,0.6174,0.7385
0.1878,0.1382,0.3105,0.3565,0.5481,0.5260
0.3564,0.1146,0.4197,0.6637,0.4187,0.4824
