1.0000,0.4705,0.7622,0.3639,0.5933,0.5784,0.4619,0.4204,0.4419,0.4697,0.3886,0.5088,0.6563
0.4705,1.0000,0.4473,0.8124,0.4045,0.6585,0.7499,0.6597,0.6184,0.5138,0.7049,0.4921,0.3723
0.7622,0.4473,1.0000,0.5007,0.5634,0.6798,0.6071,0.5535,0.5006,0.5196,0.4863,0.6208,0.7528
0.3639,0.8124,0.5007,1.0000,0.7017,0.8669,0.9061,0.9007,0.7319,0.7914,0.9329,0.7591,0.4823
0.5933,0.4045,0.5634,0.7017,1.0000,0.7129,0.7983,0.8090,0.8212,0.8520,0.8282,0.8590,0.7361
0.5784,0.6585,0.6798,0.8669,0.7129,1.0000,0.8637,0.8720,0.6283,0.8663,0.8490,0.8534,0.6406
0.4619,0.7499,0.6071,0.9061,0.7983,0.8637,1.0000,0.9668,0.8299,0.8494,0.9620,0.8840,0.5686
0.4204,0.6597,0.5535,0.9007,0.8090,0.8720,0.9668,1.0000,0.8365,0.9254,0.9749,0.9263,0.5985
0.4419,0.6184,0.5006,0.7319,0.8212,0.6283,0.8299,0.8365,1.0000,0.8293,0.8410,0.8798,0.7220
0.4697,0.5138,0.5196,0.7914,0.8520,0.8663,0.8494,0.9254,0.8293,1.0000,0.9197,0.9505,0.6570
0.3886,0.7049,0.4863,0.9329,0.8282,0.8490,0.9620,0.9749,0.8410,0.9197,1.0000,0.9142,0.6062
0.5088,0.4921,0.6208,0.7591,0.8590,0.8534,0.8840,0.9263,0.8798,0.9505,0.9142,1.0000,0.7520
0.6563,0.3723,0.7528,0.4823,0.7361,0.6406,0.5686,0.5985,0.7220,0.6570,0.6062,0.7520,1.0000
