0.7730,0.5962,0.5437,0.4199,0.7116,0.4538,0.5420,0.2306,0.8395,0.7467,0.5648,0.8397,0.4196,0.5154,0.5103,0.5749,0.5069,0.6271,0.6818,0.4979,0.6974,0.5278,0.7386,0.2885,0.5840,0.6733,0.2588,0.5468,0.6133,0.5114,0.2588,0.8550,0.4698,0.4705,0.4601,0.4776,0.3538,0.8726,0.4233,0.2240,0.6555,0.1704,0.6417,0.6835,0.7315,0.4383,0.4833,0.4897
0.6506,0.6519,0.6890,0.4483,0.5094,0.2496,0.4234,0.6030,0.5967,0.6118,0.6210,0.1980,0.4424,0.5133,0.6090,0.5315,0.4323,0.4262,0.5428,0.6133,0.4639,0.4701,0.2030,0.7922,0.4863,-0.1162,0.6266,0.3000,0.4556,0.1429,0.6508,0.2281,0.6310,0.4552,0.3394,0.5092,0.3845,0.2460,0.2152,0.7582,-0.1918,0.6373,0.3986,0.3643,0.4574,0.5611,0.5228,0.4524
0.3615,0.3049,0.3053,0.4375,0.3249,0.4901,0.3930,0.2303,0.3854,0.2829,0.2613,0.2948,0.3461,0.2396,0.2216,0.2739,0.2319,0.2844,0.2398,0.1780,0.1713,0.1966,0.2919,0.2180,0.1858,0.3332,0.1745,0.2517,0.1912,0.2752,0.2183,0.2271,0.2028,0.2506,0.2756,0.2859,0.3137,0.3286,0.2971,0.0714,0.1845,0.1843,0.2641,0.2836,0.2805,0.1882,0.1972,0.2190
0.7971,0.4933,0.4446,0.4198,0.7316,0.4473,0.7098,0.3826,0.6517,0.7844,0.8275,0.7402,0.6512,0.8038,0.8535,0.8200,0.8591,0.8128,0.8765,0.8768,0.9148,0.8974,0.7234,0.4483,0.9066,0.1911,0.7919,0.8275,0.8959,0.7333,0.6784,0.7532,0.8645,0.8489,0.8257,0.8009,0.6706,0.6723,0.6326,0.7195,0.4724,0.7314,0.7917,0.7210,0.7833,0.8719,0.8821,0.8877
0.5046,0.6400,0.6781,0.6926,0.5049,0.7104,0.7495,0.4033,0.7463,0.5508,0.7185,0.4631,0.7193,0.5348,0.6299,0.7632,0.6476,0.7373,0.4844,0.5240,0.5416,0.5922,0.6531,0.4339,0.5547,0.3912,0.5293,0.6465,0.5344,0.6442,0.5210,0.5665,0.6533,0.6915,0.6620,0.7479,0.7396,0.6791,0.6552,0.4155,0.3838,0.5854,0.4997,0.6922,0.6545,0.6092,0.6192,0.6127
0.7251,0.4662,0.5132,0.6188,0.5395,0.6101,0.7130,0.3538,0.4360,0.7493,0.7535,0.6404,0.9033,0.8546,0.8421,0.7696,0.9021,0.7289,0.7519,0.9029,0.8510,0.9103,0.5702,0.5096,0.9055,0.1079,0.8920,0.8480,0.9010,0.7874,0.8347,0.5758,0.8462,0.8897,0.9401,0.8203,0.8515,0.3423,0.7289,0.7708,0.3738,0.8504,0.8247,0.6948,0.6655,0.9068,0.8974,0.9212
0.6943,0.4715,0.5223,0.6861,0.4767,0.6518,0.6778,0.2997,0.5006,0.7899,0.5526,0.7404,0.7812,0.6815,0.6031,0.6060,0.7461,0.6219,0.6511,0.6936,0.7174,0.7416,0.5692,0.3158,0.7289,0.5192,0.6281,0.7812,0.7369,0.7913,0.5846,0.6752,0.5992,0.7373,0.8253,0.6682,0.7355,0.4397,0.7459,0.4210,0.5590,0.5696,0.8602,0.6705,0.6238,0.6891,0.7059,0.7552
0.6914,0.5936,0.3634,0.4167,0.6229,0.6162,0.8486,0.4010,0.6392,0.7944,0.9502,0.6767,0.7365,0.8492,0.9414,0.9638,0.9489,0.9455,0.7865,0.9431,0.9485,0.9733,0.8095,0.3480,0.9591,0.1337,0.8650,0.9257,0.9494,0.8463,0.6875,0.7822,0.9644,0.9578,0.9129,0.9328,0.8491,0.6524,0.7718,0.7712,0.5119,0.8437,0.8659,0.8341,0.8607,0.9656,0.9743,0.9578
0.5513,0.6816,0.3772,0.5594,0.3696,0.5738,0.8402,0.4072,0.4215,0.5760,0.8415,0.3672,0.9325,0.7955,0.8583,0.8551,0.8693,0.8115,0.5404,0.8863,0.7373,0.8803,0.5868,0.5384,0.8417,-0.0365,0.9290,0.8133,0.8195,0.7497,0.8695,0.4441,0.9168,0.9090,0.9048,0.9335,0.9425,0.4233,0.7730,0.8127,0.2416,0.9490,0.7618,0.6667,0.6272,0.9260,0.9089,0.8926
0.6762,0.5271,0.3698,0.5161,0.5667,0.5837,0.7982,0.3371,0.4811,0.7533,0.8913,0.6626,0.8359,0.8854,0.9335,0.9086,0.9805,0.8849,0.7681,0.9686,0.9503,0.9932,0.7504,0.3515,0.9873,0.0403,0.9069,0.9325,0.9741,0.8731,0.7747,0.7391,0.9519,0.9743,0.9752,0.9154,0.8768,0.5491,0.7912,0.7896,0.5039,0.8760,0.8943,0.8071,0.8037,0.9826,0.9867,0.9904
0.4730,0.5400,0.2832,0.5005,0.4190,0.7270,0.7983,0.0771,0.3659,0.5069,0.6155,0.7044,0.7211,0.6449,0.6103,0.7148,0.7962,0.7920,0.4716,0.6253,0.7058,0.7491,0.8205,0.0056,0.7307,0.4794,0.4987,0.8501,0.7537,0.9501,0.3839,0.7287,0.6116,0.7886,0.8367,0.7652,0.8401,0.6679,0.9378,0.2403,0.8121,0.4913,0.8029,0.8123,0.6215,0.6705,0.7097,0.7641
0.6448,0.6519,0.3337,0.4724,0.6305,0.6276,0.8730,0.4203,0.6642,0.7466,0.9496,0.5904,0.7590,0.8014,0.9382,0.9604,0.9044,0.9486,0.7338,0.9047,0.8788,0.9281,0.7788,0.3910,0.8999,0.1389,0.8575,0.8745,0.8801,0.7946,0.6653,0.7096,0.9668,0.9352,0.8621,0.9511,0.8768,0.6903,0.7502,0.7800,0.4204,0.8671,0.7885,0.8027,0.8288,0.9440,0.9485,0.9137
0.7349,0.4198,0.4225,0.4927,0.6486,0.5728,0.6770,0.3253,0.5195,0.7460,0.7995,0.7719,0.8033,0.8435,0.8442,0.8116,0.9285,0.7678,0.8319,0.9111,0.9193,0.9319,0.6660,0.3972,0.9437,0.1414,0.8384,0.8719,0.9351,0.8203,0.7411,0.7251,0.8592,0.8970,0.9258,0.8042,0.7880,0.5470,0.7125,0.7265,0.5062,0.7838,0.8693,0.7380,0.7662,0.9054,0.9074,0.9324
0.7275,0.4263,0.5789,0.6028,0.5587,0.6177,0.7124,0.1815,0.5171,0.7874,0.6732,0.8094,0.8313,0.7767,0.7432,0.7399,0.8858,0.7499,0.7246,0.8224,0.8687,0.8815,0.6997,0.3163,0.8847,0.3353,0.7335,0.8778,0.8947,0.8988,0.6531,0.7580,0.7437,0.8551,0.9385,0.7669,0.8236,0.5060,0.8216,0.5432,0.6358,0.6749,0.8793,0.7372,0.7512,0.8246,0.8413,0.8886
