0.1767,0.3267,0.4075,0.2922,0.3549,0.4050,0.4321,0.4649,0.4889,0.4301,0.5258,0.3259,0.4566,0.5203,0.4278,0.3640,0.2319,0.1756,0.4539,0.4000,0.3939,0.4532,0.2118,0.0823,0.4649,0.4849,0.4787,0.5056,0.4357,0.4531,0.1986,0.3929,0.5448,0.5485,0.5330,0.5012
-0.1130,0.3076,0.4073,0.0945,0.2590,0.2197,0.2869,0.2210,0.1331,0.1233,0.2313,0.1378,0.0844,0.2328,0.0305,0.3070,0.1395,-0.0150,0.1894,0.1872,0.0178,0.1041,0.1392,0.0836,0.1404,0.1976,0.1388,0.1607,0.2152,0.1083,0.0959,0.2238,0.0513,0.2015,0.2261,0.1805
0.5539,0.3854,0.4505,0.5366,0.5309,0.5801,0.5837,0.3160,0.4188,0.2920,0.2359,0.5299,0.3712,0.3034,0.3470,0.0265,0.4014,0.3303,0.3571,0.4241,0.4479,0.3247,0.1405,0.0786,0.4825,0.4675,0.2840,0.3475,0.3143,0.4363,0.4909,0.3065,0.4934,0.3201,0.2414,0.2956
0.2266,0.3454,0.4391,0.4569,0.3788,0.3403,0.5576,0.8007,0.7668,0.7588,0.8211,0.3738,0.7427,0.7928,0.6843,0.4847,0.4475,0.2427,0.5997,0.4629,0.5694,0.7113,0.3585,0.0804,0.5679,0.6764,0.6856,0.8281,0.7899,0.6950,0.2848,0.6985,0.7977,0.8739,0.8702,0.8397
0.2581,0.4316,0.5171,0.5409,0.4188,0.4290,0.7644,0.8543,0.6208,0.6804,0.6889,0.5175,0.6373,0.7032,0.5291,0.4817,0.5899,0.1582,0.3798,0.4708,0.4355,0.5646,0.3148,0.0920,0.4376,0.6037,0.5901,0.7008,0.7827,0.6201,0.4494,0.7286,0.5604,0.7046,0.7479,0.7674
0.5978,0.3848,0.4347,0.5077,0.4397,0.6209,0.6488,0.5666,0.7479,0.6943,0.5964,0.5925,0.7286,0.6167,0.6981,0.1988,0.4115,0.4173,0.5467,0.5020,0.7055,0.6501,0.2272,0.0645,0.6767,0.6780,0.6045,0.7181,0.5959,0.7359,0.3713,0.5391,0.8514,0.7411,0.6381,0.6896
0.0673,0.4063,0.4208,0.3179,0.3142,0.4055,0.8028,0.9611,0.8560,0.8476,0.9105,0.5701,0.8588,0.9202,0.6864,0.5080,0.5635,0.2541,0.5728,0.5068,0.4898,0.7919,0.2902,0.0642,0.4979,0.7957,0.7358,0.9326,0.9393,0.8343,0.2376,0.8536,0.8303,0.9237,0.9583,0.9581
0.2193,0.4387,0.4656,0.4596,0.4129,0.5069,0.8816,0.9417,0.8813,0.8700,0.8222,0.6789,0.8716,0.8644,0.6943,0.4012,0.6400,0.3115,0.5171,0.5132,0.4968,0.7578,0.2846,0.0727,0.4515,0.8123,0.6826,0.9184,0.9318,0.8376,0.3305,0.8441,0.8208,0.8557,0.8933,0.9399
0.4326,0.2711,0.3217,0.4436,0.3037,0.4530,0.7457,0.8865,0.9230,0.9252,0.7970,0.6429,0.9298,0.8202,0.8166,0.3175,0.5657,0.3875,0.5360,0.4412,0.6902,0.8051,0.2673,0.0350,0.6490,0.7886,0.7506,0.9357,0.8819,0.8491,0.2520,0.7969,0.9579,0.9195,0.8716,0.9429
0.6198,0.2783,0.2507,0.6326,0.3613,0.4368,0.6964,0.7875,0.6894,0.7712,0.5330,0.6493,0.7291,0.5664,0.6423,0.2067,0.6632,0.3625,0.2462,0.3568,0.5757,0.5868,0.2443,0.0646,0.4744,0.5865,0.5748,0.7044,0.7197,0.6965,0.5160,0.7113,0.6676,0.6629,0.6168,0.7313
-0.1811,0.5284,0.6269,0.1227,0.4115,0.4070,0.7313,0.7153,0.6401,0.5206,0.8337,0.3933,0.5762,0.8526,0.4376,0.5699,0.3549,0.0991,0.6728,0.6150,0.2857,0.6099,0.2576,0.0870,0.3607,0.7188,0.5460,0.7185,0.7176,0.6641,0.1574,0.6478,0.6121,0.7279,0.8314,0.7362
0.6446,0.1368,0.1187,0.4962,0.2606,0.4988,0.5890,0.6490,0.7883,0.7934,0.4148,0.6573,0.7913,0.4650,0.6830,-0.0363,0.6227,0.4726,0.2332,0.3037,0.6185,0.5884,0.1201,0.0373,0.4979,0.5881,0.4800,0.7072,0.6518,0.7552,0.3981,0.6412,0.7563,0.6128,0.5017,0.6584
-0.1292,0.4981,0.5419,0.3307,0.3756,0.2447,0.6510,0.7354,0.5000,0.5210,0.7400,0.3180,0.4837,0.7142,0.3895,0.6228,0.3676,-0.0410,0.4709,0.3777,0.2692,0.4928,0.3649,0.1100,0.3236,0.5091,0.5168,0.6186,0.7010,0.4292,0.2179,0.6106,0.4508,0.6657,0.7619,0.7148
0.1072,0.5096,0.6761,0.3608,0.5292,0.5765,0.7834,0.6149,0.6255,0.4776,0.6331,0.5002,0.5394,0.7034,0.4007,0.3961,0.4566,0.2146,0.6042,0.6226,0.3170,0.5204,0.1773,0.1013,0.4542,0.7190,0.4464,0.6287,0.6364,0.6032,0.3734,0.5921,0.6073,0.5381,0.6416,0.6135
0.3657,0.2855,0.3136,0.4175,0.2769,0.4240,0.7477,0.9243,0.9257,0.9360,0.8482,0.6140,0.9353,0.8633,0.8061,0.3607,0.5866,0.3647,0.5584,0.4533,0.6675,0.8222,0.2883,0.0479,0.6120,0.8035,0.7568,0.9599,0.9222,0.8775,0.2131,0.8377,0.9479,0.9549,0.9170,0.9655
0.3156,0.3241,0.3736,0.3722,0.3095,0.4452,0.7671,0.9144,0.9290,0.9119,0.8758,0.6018,0.9237,0.8925,0.7941,0.3914,0.5618,0.3424,0.6011,0.4996,0.6511,0.8262,0.3009,0.0408,0.6135,0.8277,0.7580,0.9653,0.9217,0.8794,0.1830,0.8286,0.9483,0.9572,0.9396,0.9678
