0.2967,0.3534,0.3395,0.4199,0.4090,0.4424,0.1967,0.6370,0.4323,0.4300,0.3026,0.3923,0.4689
0.1500,0.2918,0.2879,0.2367,0.2377,0.2158,0.1577,0.2328,0.2639,0.2205,0.2259,0.2283,0.2188
0.3842,0.7346,0.5945,0.4423,0.4172,0.3596,0.4226,0.4637,0.5160,0.3496,0.3620,0.5521,0.4840
0.6182,0.8196,0.5264,0.3157,0.3282,0.2034,0.6615,0.2500,0.4127,0.1776,0.2393,0.6210,0.4102
0.5933,0.7771,0.6650,0.3443,0.3426,0.2521,0.7664,0.1887,0.4800,0.1948,0.3328,0.5455,0.5017
0.4285,0.8640,0.8007,0.7843,0.6966,0.6686,0.4852,0.6965,0.7799,0.6943,0.6679,0.5948,0.7598
0.6485,0.5986,0.8647,0.8333,0.7537,0.8835,0.6836,0.6595,0.7684,0.8734,0.8936,0.4704,0.8562
0.7022,0.7049,0.7126,0.8280,0.9105,0.8301,0.5431,0.8384,0.8698,0.8638,0.8306,0.7557,0.7098
0.5687,0.5890,0.7986,0.9192,0.9066,0.9838,0.6571,0.8604,0.8276,0.9756,0.8945,0.6790,0.8883
0.6249,0.5390,0.7825,0.9060,0.8923,0.9746,0.6887,0.7684,0.8049,0.9666,0.9297,0.6682,0.8486
0.6515,0.5493,0.7795,0.8754,0.8827,0.9696,0.7031,0.8614,0.7835,0.9547,0.8641,0.7192,0.8969
0.5447,0.6397,0.8301,0.9415,0.9428,0.9860,0.5617,0.8995,0.8850,0.9892,0.9253,0.6463,0.8864
0.5638,0.6058,0.8203,0.9492,0.9575,0.9819,0.5787,0.8255,0.8864,0.9957,0.9633,0.6261,0.8462
0.5397,0.7682,0.8699,0.9552,0.9614,0.9116,0.4044,0.7884,0.9387,0.9447,0.9603,0.6589,0.7945
0.6166,0.7502,0.5659,0.2180,0.4067,0.2783,0.8757,0.2247,0.3871,0.2459,0.2277,0.7495,0.4609
0.7162,0.6212,0.6120,0.8171,0.9468,0.8655,0.7003,0.7563,0.8403,0.8927,0.8656,0.7885,0.6584
0.5100,0.5966,0.7896,0.9584,0.9371,0.9763,0.5583,0.8745,0.8822,0.9816,0.9142,0.6800,0.8533
0.6195,0.5812,0.7614,0.9395,0.9804,0.9719,0.5930,0.8517,0.8952,0.9914,0.9454,0.7060,0.8124
0.5142,0.6436,0.8037,0.9359,0.8843,0.9568,0.6041,0.8239,0.8198,0.9549,0.8872,0.6251,0.8625
0.6240,0.5534,0.8013,0.9014,0.9089,0.9862,0.6863,0.8510,0.8123,0.9764,0.9012,0.6899,0.8949
0.6475,0.6580,0.6742,0.8034,0.9201,0.8218,0.5951,0.7029,0.8337,0.8655,0.8800,0.7464,0.6198
0.6152,0.6738,0.8309,0.7806,0.7529,0.8966,0.7839,0.8314,0.6894,0.8655,0.7368,0.6494,0.9138
0.5636,0.7124,0.9096,0.8327,0.7208,0.8735,0.6769,0.8371,0.8434,0.8320,0.7904,0.4716,0.9926
0.5112,0.6649,0.8518,0.9680,0.9496,0.9658,0.5045,0.7850,0.8994,0.9812,0.9773,0.5640,0.8292
0.4940,0.8045,0.7503,0.7929,0.7172,0.6497,0.4739,0.5624,0.7365,0.6654,0.6964,0.6414,0.6186
0.5339,0.7327,0.8845,0.8718,0.8074,0.9388,0.6633,0.9079,0.8215,0.9118,0.8184,0.5543,0.9461
0.4623,0.6749,0.8871,0.9546,0.9086,0.9402,0.4901,0.7819,0.9211,0.9575,0.9602,0.5498,0.8582
0.5071,0.7891,0.7771,0.7603,0.7274,0.6466,0.5309,0.4615,0.7316,0.6671,0.7543,0.5807,0.5935
0.5940,0.6002,0.7329,0.9027,0.9427,0.9464,0.5689,0.9011,0.8570,0.9599,0.8729,0.7008,0.8251
0.5795,0.6476,0.8507,0.8417,0.8350,0.9441,0.6535,0.9163,0.7922,0.9207,0.8161,0.5989,0.9389
0.5128,0.6501,0.8956,0.9326,0.9007,0.9552,0.5755,0.7593,0.8867,0.9615,0.9707,0.5192,0.8681
0.4879,0.6035,0.8452,0.9296,0.9274,0.9496,0.5360,0.7188,0.8677,0.9648,0.9909,0.5572,0.8075
