0.1060,0.0504,0.1770,0.1906,0.1237,0.1279
0.1520,0.1312,0.3706,0.4817,0.3266,0.3885
0.3285,0.1017,0.4079,0.4422,0.6494,0.4887
0.3236,0.0533,0.4204,0.5816,0.2496,0.5113
0.2473,0.0948,0.3257,0.4607,0.3320,0.3582
0.2489,0.0652,0.3118,0.5384,0.2321,0.4792
0.4527,0.0769,0.4611,0.7381,0.5028,0.6550
0.3844,0.0229,0.4795,0.6941,0.3356,0.5813
0.3098,0.0958,0.2794,0.4594,0.4177,0.5390
0.4126,0.0557,0.5272,0.6598,0.4028,0.4084
0.3535,0.0592,0.3919,0.6057,0.3403,0.6298
0.0832,0.1791,0.2502,0.4959,0.2055,0.3657
0.4468,0.0337,0.5851,0.7617,0.3867,0.5542
0.3002,0.1176,0.2989,0.4459,0.3817,0.6005
0.2768,0.1877,0.4252,0.6304,0.4114,0.6667
0.3256,-0.0208,0.3092,0.2349,0.4183,0.2625
0.4123,0.1024,0.5400,0.8301,0.3952,0.6127
0.4252,0.1197,0.4795,0.8276,0.4593,0.6513
0.5389,0.1085,0.5342,0.8571,0.5070,0.6935
0.5458,0.0934,0.6449,0.8150,0.3993,0.5931
0.5051,0.1107,0.5173,0.8790,0.4690,0.7222
0.4573,0.0733,0.6140,0.8953,0.4159,0.6450
0.4652,0.1382,0.5012,0.8612,0.4751,0.6767
0.4852,0.0852,0.6633,0.8699,0.5152,0.5344
0.4816,0.0458,0.5922,0.8272,0.4290,0.6076
