0.1806,0.2759,0.3078,0.2063,0.1924,0.0622,0.5221,0.1929,0.1232,0.5976
0.5518,0.7907,0.4073,0.4191,0.4008,0.2866,0.6381,0.3354,0.3720,0.3720
0.5265,0.6239,0.4876,0.5864,0.5074,0.3981,0.6019,0.4132,0.4958,0.4473
0.6628,0.4133,0.8601,0.8699,0.8585,0.9122,0.4997,0.8451,0.9205,0.4756
0.6281,0.4285,0.8328,0.9263,0.8445,0.8279,0.6104,0.7695,0.9235,0.6693
0.7072,0.5372,0.6749,0.8777,0.8159,0.7184,0.7739,0.6723,0.8278,0.6390
0.8080,0.5546,0.8678,0.9127,0.9518,0.9452,0.8133,0.8458,0.9403,0.6263
0.8301,0.5291,0.8011,0.9423,0.9643,0.9637,0.7248,0.8688,0.9476,0.4827
0.7261,0.4290,0.9147,0.9301,0.9322,0.9623,0.6788,0.9076,0.9731,0.5930
0.6911,0.5677,0.7927,0.6237,0.6852,0.8062,0.4828,0.7677,0.7249,0.2426
0.7689,0.5299,0.8480,0.9161,0.9173,0.8833,0.8558,0.8197,0.9035,0.7347
0.7422,0.3991,0.8745,0.9664,0.9482,0.9353,0.7620,0.8758,0.9740,0.6706
0.7637,0.4127,0.8309,0.9464,0.9430,0.9590,0.6244,0.8726,0.9664,0.4500
0.7590,0.3993,0.8777,0.9583,0.9560,0.9677,0.6902,0.9035,0.9805,0.5656
0.6835,0.4471,0.8248,0.9402,0.8743,0.8606,0.6602,0.7757,0.9409,0.6158
0.7217,0.3677,0.8937,0.9594,0.9337,0.9352,0.7256,0.8858,0.9768,0.6883
0.7406,0.3691,0.8890,0.9595,0.9461,0.9513,0.7097,0.9070,0.9778,0.6105
0.8021,0.4848,0.7818,0.9486,0.9332,0.9032,0.7131,0.8365,0.9467,0.5414
0.7961,0.4537,0.8906,0.9462,0.9469,0.9550,0.7411,0.9041,0.9690,0.6445
0.7452,0.3803,0.8699,0.9696,0.9487,0.9374,0.7257,0.8813,0.9767,0.6412
