0.5638,0.5067,0.4955,0.6882,0.5032,0.4293,0.3998,0.4107,0.3549,0.5710,0.3746,0.4544,0.6198,0.3722,0.5300,0.4877,0.4663,0.3134,0.4594
0.3765,0.5851,0.4371,0.4562,0.3660,0.4038,0.2309,0.0792,0.3929,0.1011,0.1790,0.1224,0.1726,0.1005,0.1219,0.2267,0.1365,0.2782,0.0828
0.6345,0.5682,0.4729,0.4670,0.4913,0.4410,0.6147,0.4800,0.4731,0.5031,0.5182,0.5278,0.5507,0.4785,0.5427,0.5618,0.5712,0.4028,0.5236
0.6178,0.5788,0.7068,0.5320,0.5925,0.6747,0.4429,0.3824,0.4777,0.5062,0.5126,0.4396,0.6654,0.4708,0.5510,0.5838,0.3089,0.6438,0.4743
0.7961,0.4423,0.3404,0.4022,0.2086,0.2616,0.9089,0.8882,0.3909,0.9349,0.9424,0.9659,0.9438,0.9206,0.9695,0.9531,0.8972,0.7754,0.9694
0.5327,0.2456,0.2797,0.3963,0.3324,0.2900,0.5314,0.7632,0.0716,0.6442,0.4498,0.6317,0.4750,0.7113,0.6019,0.3749,0.7808,0.2690,0.6579
0.5402,0.4349,0.4982,0.3312,0.2134,0.5190,0.7254,0.5346,0.4484,0.6407,0.8203,0.6951,0.8012,0.6344,0.7260,0.8483,0.4982,0.8519,0.7016
0.8417,0.6038,0.4793,0.5612,0.3503,0.4701,0.7320,0.7431,0.4793,0.8962,0.7647,0.8316,0.8454,0.7383,0.8283,0.8306,0.7786,0.5484,0.8066
0.5362,0.2006,0.2084,0.3309,0.1597,0.0456,0.5600,0.7815,0.0052,0.7889,0.5235,0.7040,0.6735,0.7336,0.7578,0.5305,0.8074,0.2756,0.7476
0.4789,0.3337,0.4304,0.2147,0.1905,0.4658,0.7173,0.5404,0.4360,0.5464,0.8185,0.6834,0.7448,0.6506,0.6891,0.8156,0.4636,0.9039,0.6791
0.7375,0.5422,0.5249,0.4370,0.2358,0.4519,0.7946,0.7112,0.4709,0.8418,0.8791,0.8409,0.9234,0.7510,0.8714,0.9307,0.6877,0.7698,0.8424
0.7041,0.3685,0.2118,0.4119,0.2990,0.2243,0.7242,0.8673,0.2086,0.8823,0.6865,0.8364,0.7446,0.8365,0.8345,0.6910,0.9186,0.4252,0.8512
0.5000,0.4899,0.4884,0.4203,0.3867,0.5899,0.4290,0.1948,0.6121,0.4453,0.5145,0.3911,0.5903,0.2982,0.4604,0.6325,0.2101,0.6632,0.3822
0.5704,0.4542,0.3865,0.4802,0.3203,0.1895,0.3543,0.5902,0.0475,0.6512,0.3319,0.5188,0.5362,0.5045,0.5727,0.3752,0.6197,0.0642,0.5462
0.6837,0.4282,0.4599,0.3380,0.1440,0.3979,0.8525,0.7373,0.4214,0.8224,0.9331,0.8727,0.9210,0.8084,0.8873,0.9528,0.7114,0.8631,0.8754
0.7408,0.4538,0.4583,0.4600,0.2208,0.3614,0.8123,0.8446,0.3239,0.9176,0.8660,0.9038,0.9535,0.8706,0.9611,0.9017,0.8246,0.7243,0.9247
0.7535,0.3737,0.3482,0.3093,0.1566,0.2775,0.9354,0.9008,0.3844,0.9337,0.9695,0.9808,0.9242,0.9336,0.9436,0.9588,0.8963,0.8159,0.9753
