0.5697,0.5230,0.6371,0.3138,0.5420,0.3297,0.5511,0.2564,0.3378,0.2885,0.5586,0.4395,0.4692,0.4264,0.3729,0.4723,0.3832,0.4382,0.6116,0.5414,0.6801,0.6173,0.4022,0.5830,0.4480,0.5355,0.0190,0.6270,0.0996,0.4674,0.4708,0.4828,0.5361,0.0678,0.2082,0.6617,0.4807,0.4855,0.0991,0.6166,-0.1627,0.6122,0.0402,0.4860,0.6403,-0.0000,0.4578,0.2387,0.5605,0.4666,0.3637,0.6150,0.3080,0.3296,0.6043,0.4026
-0.0981,0.0365,0.3162,0.5988,0.6150,0.6322,0.4504,0.6100,0.6879,0.6888,0.2572,0.4043,0.5892,0.4337,0.2020,0.1903,0.4445,0.4874,0.3571,0.6074,0.4184,0.4464,0.2926,0.0899,0.2162,0.0815,0.3057,0.2618,0.5020,0.1802,0.1625,0.0715,0.4449,0.4378,0.4486,-0.2687,0.5280,0.3002,0.5825,-0.1302,0.4977,-0.1321,0.5176,0.3107,-0.0296,0.4690,0.2264,0.4539,0.0454,0.3490,0.5604,-0.0120,0.3507,0.4429,-0.0202,0.3381
0.3364,0.5156,0.7477,0.3060,0.4239,0.3439,0.6877,0.2974,0.3298,0.5445,0.7702,0.5058,0.6878,0.3401,0.3253,0.4258,0.5357,0.7659,0.6117,0.5197,0.7508,0.6527,0.7338,0.7464,0.7565,0.7440,0.1465,0.6364,0.3208,0.6378,0.7329,0.6054,0.7455,0.4647,0.5894,0.4340,0.6398,0.5976,0.3072,0.5998,0.1344,0.6372,0.2362,0.7739,0.7120,0.3459,0.7941,0.4499,0.6567,0.6205,0.4441,0.7560,0.6388,0.6581,0.7367,0.6256
0.2696,0.4349,0.7162,0.5179,0.7905,0.6497,0.8448,0.4822,0.6391,0.8759,0.5892,0.5578,0.8617,0.4640,0.3101,0.4247,0.6225,0.8697,0.5243,0.6563,0.7297,0.6307,0.6437,0.5111,0.6184,0.5560,0.2734,0.3965,0.3610,0.4854,0.5500,0.5227,0.4393,0.4561,0.6942,0.2150,0.4674,0.6513,0.3735,0.4053,0.2301,0.4216,0.3871,0.4678,0.5036,0.4676,0.6565,0.6147,0.5489,0.6459,0.5126,0.5297,0.6760,0.4382,0.5219,0.6757
0.2755,0.6248,0.8323,0.3189,0.3625,0.2950,0.7785,0.2658,0.3013,0.5229,0.9007,0.6600,0.5270,0.4282,0.4451,0.5775,0.7046,0.7653,0.6259,0.4644,0.8583,0.8124,0.8389,0.8988,0.8632,0.8715,0.1535,0.6134,0.3557,0.7222,0.8086,0.7739,0.7121,0.4899,0.7149,0.4916,0.6209,0.7824,0.3085,0.7173,0.1494,0.7475,0.2430,0.7789,0.8322,0.4345,0.8604,0.6215,0.7775,0.7475,0.5056,0.8637,0.7936,0.6852,0.8568,0.8014
0.0680,0.3205,0.5733,0.6096,0.5191,0.5150,0.5678,0.5601,0.5367,0.5141,0.7665,0.7865,0.3817,0.4841,0.4453,0.5677,0.7484,0.5452,0.6351,0.6196,0.7070,0.7479,0.8216,0.7323,0.7627,0.7247,0.2381,0.6808,0.6505,0.7127,0.6959,0.5273,0.8246,0.7036,0.6538,0.1928,0.7677,0.7106,0.5999,0.3575,0.4861,0.4021,0.6176,0.8546,0.5768,0.6411,0.7418,0.6667,0.4203,0.8107,0.7670,0.6212,0.6654,0.8400,0.5789,0.7477
0.1253,0.3015,0.4799,0.6638,0.7289,0.6273,0.6086,0.5078,0.6019,0.7395,0.6238,0.7850,0.5756,0.4970,0.4583,0.5779,0.8171,0.5977,0.5913,0.6359,0.5909,0.6359,0.6658,0.6406,0.6663,0.6493,0.2930,0.6817,0.6309,0.6668,0.5637,0.5214,0.8279,0.5860,0.6293,0.2051,0.8142,0.7252,0.6090,0.3668,0.4532,0.3703,0.5804,0.8211,0.5486,0.5867,0.5921,0.6762,0.4458,0.7762,0.7737,0.5351,0.6840,0.8035,0.4886,0.7452
0.2571,0.4885,0.7030,0.5339,0.5265,0.6247,0.6369,0.4989,0.5854,0.5910,0.6781,0.5261,0.6035,0.6318,0.4604,0.5248,0.4742,0.6996,0.6281,0.6786,0.7405,0.6965,0.6226,0.5998,0.5433,0.5178,0.1728,0.5198,0.2629,0.4231,0.5634,0.4767,0.5908,0.4177,0.5140,0.2178,0.5251,0.4395,0.2565,0.4038,0.1610,0.4350,0.1830,0.5388,0.4627,0.2923,0.6000,0.4040,0.5554,0.4355,0.3715,0.5344,0.5132,0.4534,0.5237,0.4801
0.1304,0.3795,0.4962,0.5760,0.6938,0.5516,0.7201,0.4089,0.3950,0.7309,0.7266,0.8407,0.6367,0.3763,0.4834,0.6166,0.8738,0.7113,0.5260,0.4682,0.5456,0.6244,0.8252,0.7494,0.8344,0.7832,0.3002,0.6521,0.6384,0.7667,0.6894,0.6471,0.8190,0.6528,0.7680,0.2409,0.7729,0.8272,0.5722,0.4833,0.4529,0.5004,0.6169,0.8625,0.6758,0.6803,0.7665,0.7736,0.5858,0.8856,0.7517,0.6776,0.8047,0.8564,0.6534,0.8680
0.6272,0.5452,0.6492,0.3269,0.6265,0.3100,0.6162,0.1543,0.3104,0.4618,0.6840,0.5823,0.4768,0.4346,0.3365,0.5564,0.5918,0.5712,0.6237,0.5124,0.6863,0.6993,0.5798,0.7433,0.6684,0.7745,0.0330,0.7958,0.2146,0.6487,0.6461,0.7122,0.7363,0.1725,0.3629,0.7602,0.5822,0.6980,0.0979,0.8096,-0.1371,0.8125,0.0554,0.7373,0.8616,0.1300,0.6771,0.3757,0.7746,0.6415,0.3960,0.8373,0.5501,0.5433,0.8263,0.6278
