0.5061,0.1418,0.2150,0.3183,0.5172,0.5970,0.4363,0.5422,0.5809,0.5332,0.6701,0.6718,0.4655,0.5999,0.5003,0.6201,0.5695,0.5830,0.4756,0.6530,0.6103,0.6817,0.6959,0.7790,0.6556,0.7740,0.5104,0.5216
0.2866,0.2955,0.2123,0.2737,0.5645,0.6593,0.5852,0.7068,0.6629,0.6596,0.8644,0.7741,0.5176,0.5489,0.5410,0.6568,0.7716,0.5173,0.5893,0.8380,0.7175,0.7139,0.8770,0.8578,0.8237,0.8761,0.4459,0.5423
0.5729,0.1732,0.2840,0.2896,0.5452,0.5732,0.7873,0.6788,0.5414,0.3745,0.4976,0.3074,0.6486,0.5728,0.5281,0.4117,0.3105,0.6520,0.6802,0.7311,0.2693,0.7659,0.5060,0.5551,0.2843,0.7759,0.6814,0.6983
0.3693,0.4319,0.3106,0.2587,0.4337,0.5532,0.5926,0.7661,0.7309,0.7593,0.7759,0.7981,0.5758,0.6649,0.6989,0.7402,0.7816,0.4511,0.6714,0.7423,0.7674,0.6703,0.8026,0.7698,0.7909,0.6451,0.5644,0.6602
0.5010,0.2331,0.1927,0.2716,0.5553,0.6036,0.6377,0.7192,0.7430,0.6706,0.8691,0.7550,0.4811,0.6312,0.5681,0.6915,0.7545,0.4604,0.6435,0.8754,0.6687,0.8030,0.8873,0.9102,0.7541,0.8868,0.4353,0.6128
0.6005,0.4302,0.1907,0.1370,0.1607,0.4043,0.7735,0.7781,0.9196,0.9232,0.7998,0.8744,0.7149,0.8652,0.9253,0.9288,0.8722,0.6323,0.8817,0.7020,0.7677,0.7411,0.8326,0.8226,0.7243,0.3874,0.7665,0.8681
0.3048,0.4748,0.1809,0.2032,0.3261,0.6096,0.6217,0.7957,0.8366,0.9084,0.9319,0.9280,0.5906,0.7034,0.7970,0.8579,0.9592,0.4467,0.7281,0.7957,0.8995,0.6876,0.9467,0.8690,0.9448,0.6791,0.5596,0.6811
0.4253,0.5155,0.1546,0.2008,0.2536,0.5133,0.8233,0.8519,0.8688,0.8740,0.7286,0.7979,0.9118,0.7831,0.8862,0.8451,0.8137,0.8301,0.8800,0.7409,0.7412,0.7004,0.7765,0.7197,0.6919,0.5150,0.9164,0.8389
0.7122,0.3450,0.1527,0.1296,0.2923,0.2939,0.9184,0.8271,0.9216,0.8857,0.7261,0.8227,0.7383,0.9838,0.9521,0.9251,0.7579,0.5667,0.9713,0.8660,0.7945,0.9185,0.7898,0.8473,0.7081,0.5577,0.7659,0.9787
0.5509,0.3726,0.2519,0.1717,0.4077,0.4882,0.8079,0.8290,0.9027,0.8282,0.9180,0.8301,0.6590,0.8195,0.8131,0.8360,0.8578,0.4345,0.8519,0.8885,0.7587,0.8379,0.9449,0.9148,0.7460,0.7224,0.6417,0.8107
0.1081,0.3231,0.3094,0.2611,0.5148,0.6200,0.4189,0.5760,0.4614,0.4759,0.6353,0.6026,0.6647,0.3882,0.3902,0.4561,0.5541,0.6643,0.4370,0.6328,0.6053,0.5068,0.6400,0.6068,0.6513,0.7310,0.6320,0.4273
0.7205,0.3738,0.1436,0.1646,0.3406,0.3985,0.9290,0.8760,0.9244,0.8560,0.7112,0.7627,0.7775,0.9548,0.9232,0.8823,0.7379,0.6156,0.9774,0.8852,0.7207,0.9311,0.7737,0.8186,0.6331,0.6314,0.8052,0.9799
0.5253,0.4471,0.1526,0.1026,0.2777,0.3904,0.8839,0.8718,0.9313,0.9393,0.8479,0.9087,0.7806,0.9176,0.9624,0.9424,0.8828,0.5942,0.9515,0.8842,0.8753,0.8404,0.8932,0.8740,0.8129,0.5867,0.7723,0.9222
0.4753,0.3944,0.1400,0.1901,0.2901,0.3630,0.6713,0.6968,0.8679,0.9246,0.8937,0.9740,0.5392,0.8403,0.8912,0.9412,0.9196,0.5931,0.7919,0.7899,0.9174,0.7290,0.9311,0.9253,0.9037,0.5717,0.5708,0.7706
0.3979,0.3839,0.2612,0.2038,0.5407,0.5699,0.8296,0.8636,0.7846,0.7019,0.8795,0.7137,0.7898,0.7152,0.7194,0.6945,0.7682,0.6293,0.8208,0.9186,0.7014,0.8157,0.8835,0.8228,0.6777,0.8353,0.7307,0.7727
0.5152,0.3419,0.2322,0.2288,0.5640,0.6876,0.8685,0.9058,0.8212,0.6727,0.8562,0.6673,0.7816,0.7255,0.7039,0.6726,0.7254,0.6064,0.8430,0.9350,0.6274,0.8805,0.8781,0.8433,0.6512,0.9164,0.7426,0.7985
0.5741,0.3759,0.1602,0.2114,0.4321,0.4767,0.7041,0.7768,0.8473,0.8032,0.8886,0.8746,0.5164,0.8301,0.7820,0.8539,0.8282,0.4114,0.7863,0.8874,0.7927,0.8792,0.9248,0.9668,0.8086,0.7575,0.5009,0.7723
0.5080,0.3909,0.2687,0.1731,0.4022,0.5366,0.7886,0.8232,0.8894,0.8269,0.9472,0.8251,0.6461,0.7761,0.7841,0.8202,0.8910,0.4193,0.8233,0.8663,0.7470,0.8071,0.9599,0.8961,0.7524,0.7171,0.6217,0.7780
