0.7643,0.5065,0.5539,0.4642,0.4265,0.4392,0.5028,0.6529,0.4173,0.4600,0.5635,0.3995,0.5425,0.1683,0.7379,0.4957,0.3305
0.5358,0.7671,0.7039,0.6559,0.4673,0.1935,0.2914,0.8995,0.3005,0.1359,0.2300,0.1817,0.4772,0.0481,0.5231,0.1476,0.0523
0.5372,0.8107,0.7976,0.7460,0.5971,0.2185,0.3179,0.7816,0.4948,0.2900,0.2927,0.0725,0.2918,0.0831,0.4963,0.1699,0.1196
0.0409,0.2193,0.3216,0.2512,0.2986,0.2006,0.1664,-0.0174,0.3765,0.2646,0.2004,0.3233,0.1308,0.3263,0.0447,0.2235,0.2628
0.3031,0.8160,0.7876,0.7101,0.6977,0.2083,0.2733,0.5908,0.5591,0.2925,0.2389,0.1079,0.1737,0.1976,0.3317,0.1433,0.1748
0.2831,0.8020,0.8125,0.6983,0.6438,0.1530,0.2088,0.6000,0.5498,0.2685,0.2327,0.1298,0.1489,0.2276,0.3138,0.1463,0.1717
0.3519,0.8404,0.8614,0.7720,0.6380,0.3095,0.2933,0.6483,0.5015,0.2791,0.2657,0.3292,0.3719,0.3923,0.3677,0.2662,0.2669
0.4345,0.7713,0.7236,0.6724,0.6193,0.5105,0.4830,0.6853,0.6013,0.4563,0.3399,0.4888,0.5232,0.5157,0.3813,0.4064,0.4160
0.4531,0.6331,0.6695,0.6276,0.5367,0.1934,0.1663,0.5158,0.3934,0.2631,0.3100,0.2422,0.3295,0.3605,0.3148,0.3185,0.2684
0.3871,0.4663,0.5159,0.5676,0.5996,0.3709,0.3571,0.4029,0.3905,0.3840,0.4090,0.4916,0.3930,0.4760,0.3092,0.4653,0.4247
0.4664,0.7749,0.7142,0.6250,0.7473,0.3593,0.4607,0.6329,0.6134,0.4283,0.4286,0.2878,0.2881,0.2456,0.5522,0.3350,0.3394
0.3975,0.3154,0.3785,0.3538,0.5841,0.7757,0.7124,0.3585,0.6203,0.7512,0.7785,0.8168,0.8221,0.7001,0.7141,0.8140,0.7586
0.4580,0.8396,0.7941,0.6762,0.6331,0.2566,0.3053,0.7987,0.4212,0.2538,0.2439,0.2863,0.4568,0.2488,0.4599,0.2488,0.1706
0.1689,0.5487,0.6146,0.4492,0.8045,0.7338,0.7193,0.4156,0.8871,0.7741,0.6917,0.6445,0.4945,0.7079,0.5700,0.6449,0.7267
0.5298,0.7012,0.7212,0.6862,0.4734,0.4833,0.4392,0.7253,0.3745,0.3714,0.4107,0.4800,0.6720,0.4018,0.5480,0.4743,0.3904
0.4083,0.6209,0.6802,0.5251,0.8157,0.7535,0.7526,0.5424,0.9048,0.8027,0.7183,0.6500,0.5366,0.6809,0.6423,0.6543,0.7166
0.5070,0.7570,0.7906,0.7033,0.5812,0.4972,0.4255,0.5908,0.4323,0.4027,0.5366,0.5546,0.6213,0.5539,0.6003,0.5736,0.5114
0.2972,0.3264,0.3508,0.3116,0.6074,0.9424,0.8775,0.4313,0.8232,0.8972,0.8524,0.9079,0.7958,0.9011,0.6821,0.8831,0.9109
0.4432,0.7538,0.7526,0.6437,0.6813,0.3875,0.4138,0.6530,0.6038,0.4247,0.3718,0.2323,0.3137,0.2793,0.4546,0.2782,0.2856
0.2902,0.5121,0.6394,0.4496,0.6397,0.8857,0.8370,0.1925,0.7451,0.8543,0.9009,0.9196,0.7596,0.9191,0.7848,0.9383,0.9291
0.1883,0.2575,0.3453,0.2196,0.6395,0.9500,0.8935,0.3354,0.8583,0.9343,0.8888,0.9102,0.7399,0.9165,0.7030,0.8986,0.9350
0.3173,0.3877,0.4325,0.3311,0.4746,0.8828,0.8388,0.4899,0.6060,0.8087,0.8645,0.8943,0.9374,0.7521,0.8121,0.8993,0.8222
0.3122,0.5060,0.6400,0.5327,0.7844,0.6042,0.7175,0.6033,0.6972,0.6669,0.6387,0.5718,0.4139,0.5182,0.6306,0.5930,0.6072
0.2269,0.2923,0.3738,0.2701,0.5330,0.9714,0.9182,0.3585,0.7814,0.9284,0.9263,0.9515,0.8428,0.9080,0.7674,0.9503,0.9425
0.2718,0.3983,0.4592,0.3324,0.4543,0.9415,0.8812,0.4260,0.6945,0.8723,0.8840,0.9357,0.8903,0.8785,0.7439,0.9285,0.9077
0.3212,0.2738,0.3009,0.2341,0.5680,0.9732,0.9299,0.4559,0.8014,0.9246,0.9161,0.9348,0.8837,0.8681,0.7989,0.9359,0.9210
0.3234,0.3444,0.4948,0.3074,0.6209,0.9696,0.9193,0.2644,0.8130,0.9412,0.9689,0.9671,0.8495,0.9079,0.8443,0.9865,0.9595
0.2420,0.2551,0.3381,0.2148,0.5898,0.9845,0.9224,0.3254,0.8356,0.9574,0.9420,0.9725,0.8529,0.9319,0.7815,0.9659,0.9677
0.4203,0.7142,0.7874,0.5979,0.7274,0.7239,0.7025,0.4039,0.6926,0.7295,0.8071,0.8147,0.7175,0.8134,0.7708,0.8380,0.8120
0.3315,0.4570,0.6042,0.3764,0.7266,0.9503,0.9421,0.2868,0.8617,0.9473,0.9781,0.9330,0.7751,0.8944,0.8994,0.9788,0.9619
0.1736,0.6522,0.7445,0.5893,0.6971,0.6003,0.4908,0.2528,0.6003,0.5769,0.6177,0.7049,0.4901,0.8180,0.4561,0.6825,0.7192
0.1377,0.3801,0.5103,0.3337,0.6171,0.9270,0.8414,0.1821,0.7774,0.9050,0.8969,0.9576,0.7519,0.9798,0.6867,0.9433,0.9691
0.2534,0.3162,0.4597,0.2771,0.6372,0.9786,0.9171,0.2529,0.8248,0.9563,0.9671,0.9828,0.8585,0.9289,0.8279,0.9905,0.9753
0.3155,0.5006,0.5687,0.4073,0.6872,0.8765,0.8237,0.3585,0.6987,0.8569,0.9043,0.9266,0.8789,0.8237,0.8415,0.9323,0.8831
0.3445,0.4705,0.4846,0.3812,0.3441,0.8493,0.7913,0.5628,0.6086,0.7806,0.7726,0.8275,0.8976,0.7186,0.6826,0.8047,0.7619
0.1380,0.4742,0.5331,0.4015,0.4599,0.8952,0.7888,0.3494,0.7070,0.8492,0.8042,0.9184,0.7827,0.9247,0.5709,0.8614,0.8958
0.3069,0.6055,0.6649,0.5081,0.5856,0.8223,0.7354,0.5303,0.5205,0.7349,0.7958,0.8732,0.8747,0.7985,0.7281,0.8574,0.8103
0.0819,0.4419,0.5785,0.3829,0.7770,0.7209,0.6505,0.0828,0.8787,0.8119,0.7404,0.7531,0.3625,0.8583,0.5173,0.7430,0.8375
0.2058,0.3902,0.5104,0.3276,0.6147,0.9574,0.8903,0.2501,0.7692,0.9266,0.9363,0.9756,0.8434,0.9424,0.7833,0.9723,0.9683
0.2713,0.3566,0.4622,0.3019,0.5732,0.9581,0.9079,0.3371,0.7426,0.9158,0.9423,0.9612,0.8990,0.8790,0.8326,0.9699,0.9343
0.3011,0.3384,0.4681,0.2858,0.6198,0.9667,0.9302,0.2806,0.7859,0.9388,0.9643,0.9622,0.8810,0.8818,0.8665,0.9813,0.9472
