0.2858,0.1888,0.1981,0.2663,0.4442,0.2574,0.3211,0.2840,0.2243,0.3570,0.7551,0.7644,0.6513,0.7697,0.4985,0.5202,0.6157,0.4202,0.6517,0.5304,0.6238,0.6730,0.6720,0.5916,0.5368,0.8496
0.2038,0.3299,0.3884,0.5000,0.4922,0.2947,0.3888,0.4232,0.3832,0.4668,0.4665,0.6786,0.4226,0.5295,0.7212,0.4815,0.5938,0.5085,0.6394,0.5526,0.5393,0.5741,0.7217,0.8074,0.6907,0.5901
0.1546,0.2501,0.3210,0.3681,0.4178,0.2270,0.3484,0.4095,0.2695,0.4187,0.7439,0.7535,0.5018,0.8301,0.5589,0.4521,0.5131,0.3391,0.5228,0.5233,0.6463,0.7090,0.4540,0.5503,0.3679,0.8148
0.3326,0.1973,0.1821,0.1980,0.1733,0.2039,0.2237,0.2257,0.2310,0.1598,0.2657,0.1560,0.4684,0.1967,0.0715,0.4845,0.2381,0.4714,0.1787,0.4081,0.3722,0.4230,0.3152,0.2815,0.3953,0.2464
0.3115,0.1771,0.2754,0.2187,0.3459,0.2744,0.2689,0.2426,0.2049,0.3745,0.4472,0.5096,0.6609,0.5015,0.4170,0.7644,0.5817,0.7637,0.5206,0.7878,0.8070,0.8263,0.7655,0.7722,0.8203,0.4573
0.0154,0.2573,0.2896,0.2988,0.2693,0.1588,0.2631,0.2662,0.2134,0.2305,0.2261,0.3656,0.1540,0.4642,0.5139,0.1548,0.3102,0.1032,0.3229,0.2384,0.3410,0.3637,0.2584,0.4049,0.2276,0.3067
0.4084,0.2169,0.1401,0.1794,0.2899,0.2449,0.2693,0.2385,0.1988,0.1994,0.3360,0.2747,0.2205,0.1739,0.1318,0.1862,0.0559,0.2521,0.0069,0.1192,0.1420,0.1844,0.2580,0.2378,0.2327,0.3726
-0.0159,0.1627,0.2482,0.0922,0.1393,0.1062,0.1261,0.1514,0.0868,0.2697,0.3011,0.4045,0.6717,0.4641,0.5596,0.6804,0.8547,0.6079,0.8515,0.8119,0.7821,0.7631,0.7322,0.7687,0.7729,0.4007
0.3172,0.1997,0.2477,0.2075,0.2551,0.2503,0.2581,0.3171,0.2258,0.2845,0.3588,0.4463,0.6857,0.4700,0.4653,0.7972,0.5806,0.8051,0.5592,0.8023,0.8039,0.8440,0.7800,0.8030,0.8529,0.3568
0.4636,0.1712,0.1017,0.0680,0.1282,0.2313,0.1416,0.1337,0.1657,0.1753,0.2973,0.2284,0.8610,0.1877,0.0249,0.9007,0.5180,0.9173,0.4369,0.7887,0.7144,0.7307,0.7064,0.5388,0.8216,0.3061
-0.1879,0.2082,0.3021,0.2321,0.1466,0.0535,0.2159,0.1799,0.1324,0.2137,0.3813,0.3751,0.6064,0.7660,0.6001,0.5776,0.8838,0.4399,0.8722,0.7651,0.8053,0.8095,0.5196,0.6337,0.6116,0.5040
0.1714,0.2797,0.2761,0.2792,0.1950,0.1657,0.2626,0.2976,0.2325,0.2339,0.4916,0.4370,0.8699,0.5735,0.4038,0.8330,0.8334,0.7566,0.7646,0.8728,0.8130,0.8058,0.7138,0.6021,0.7935,0.5738
-0.0298,0.1883,0.2817,0.2186,0.2781,0.1252,0.2794,0.2396,0.1607,0.1985,0.5072,0.4988,0.7649,0.7082,0.5644,0.7071,0.9184,0.5722,0.9055,0.8210,0.7951,0.8068,0.6703,0.6194,0.7018,0.5938
0.3025,0.1750,0.1683,0.1266,0.1846,0.1732,0.2155,0.1990,0.1449,0.1415,0.4656,0.3928,0.9539,0.4343,0.2530,0.9290,0.7585,0.8889,0.6970,0.8918,0.8120,0.8156,0.7770,0.6109,0.8659,0.5282
0.1070,0.3401,0.3196,0.4051,0.3861,0.2265,0.3666,0.3465,0.3390,0.3521,0.6144,0.6292,0.6543,0.7792,0.5097,0.5719,0.7386,0.4322,0.7016,0.6509,0.6674,0.7143,0.5065,0.4687,0.4835,0.6873
0.6923,0.2539,0.1976,0.2730,0.3368,0.3280,0.3651,0.3104,0.3179,0.1941,0.4735,0.3071,0.7622,0.1756,0.0217,0.7112,0.3173,0.7150,0.2078,0.5410,0.3999,0.4641,0.5290,0.3235,0.5652,0.4122
0.1184,0.2225,0.2566,0.1691,0.2040,0.1407,0.2090,0.2091,0.1588,0.2636,0.3622,0.3529,0.8867,0.5282,0.3737,0.8821,0.8833,0.8041,0.8451,0.9363,0.8810,0.8826,0.7937,0.7264,0.8804,0.4421
-0.0213,0.1421,0.2016,0.1345,0.1536,0.0733,0.1466,0.1999,0.0814,0.2178,0.4753,0.4706,0.7734,0.6092,0.5391,0.7446,0.9092,0.6564,0.8882,0.8609,0.8295,0.8020,0.7193,0.6929,0.7825,0.5724
