0.5290,0.9187,2.5684,6.7175,6.3676,2.9225,7.5453,2.4766,10.9635,5.0290,6.9040,5.8959,5.2385,2.0695,3.8381,0.3212,3.8036,1.4653,0.2231,6.2109,1.3180,0.3557,1.1108
7.1831,9.9858,54.7075,104.6092,111.2319,42.7255,89.6997,99.1097,112.6760,118.8011,78.2266,71.0438,142.0463,94.4092,111.7452,86.1690,40.0151,41.2909,48.0890,62.5129,60.5015,32.1053,47.9170
7.1223,11.3031,53.1517,99.6928,140.3538,60.2057,80.4574,80.9331,145.0560,162.9271,100.7568,62.6105,119.7792,105.1126,97.3388,76.1192,36.4538,45.2421,62.7012,24.3237,52.1694,29.1929,48.9067
20.1822,27.3200,184.5961,250.2601,361.0733,137.5563,138.2463,284.3582,323.7764,455.7270,209.3676,171.1211,235.3361,125.4192,124.4919,142.0427,52.7443,96.3509,89.9747,63.5916,50.4129,31.7425,69.5867
21.9433,37.3900,217.9894,341.3701,405.3510,147.1282,167.3389,302.2750,417.9566,495.7676,252.0705,204.7090,323.3390,106.0542,108.9605,173.0088,54.5183,97.7198,42.5071,119.8736,72.3204,33.4287,80.4966
11.3313,15.8395,94.0512,135.4406,180.3889,74.8577,83.4671,113.0616,188.2537,229.9379,138.1386,116.3694,169.5009,113.4725,89.3689,91.6430,41.7341,54.0958,55.2025,49.7723,51.7845,26.1215,57.5801
3.8425,7.1428,33.7774,67.0294,74.8350,36.6896,42.9064,44.9772,77.4696,81.3153,51.3953,35.8233,69.8804,35.4763,38.5127,39.4307,17.0539,16.9944,15.6248,27.1303,22.5870,11.5092,20.7197
14.6723,21.3919,130.2638,165.1737,247.1808,96.1445,115.6074,188.9001,219.8760,290.2651,132.9110,117.6678,156.6470,61.0876,108.2478,100.5199,46.3146,53.6988,59.7464,70.5041,52.0711,28.1944,38.9366
12.8763,16.6996,105.1547,141.5930,206.1423,81.4500,105.9646,150.4113,183.4688,247.1908,129.8895,113.1665,118.7113,86.8965,111.0869,71.0203,52.1060,36.2746,62.5275,68.1050,50.8887,26.9717,38.0735
10.2121,16.3739,94.3040,125.6180,173.0829,70.9209,73.9213,119.8466,152.1989,214.1255,98.5144,95.5876,107.8401,34.0147,46.2728,52.0775,29.3925,32.9379,27.0342,48.0215,17.2822,9.3730,24.1243
13.5043,21.4809,130.7782,186.2116,244.6460,112.5451,80.8249,195.3075,245.4767,302.4075,166.6994,124.3554,208.4775,106.7380,49.6903,124.1564,31.6394,75.0888,43.7527,45.1224,50.7327,25.3263,61.8923
27.0642,51.6849,266.5666,446.1283,477.6396,258.2176,209.5498,382.2025,522.4713,630.6009,343.2321,285.1512,443.3699,213.0049,111.8212,254.8190,75.2391,151.1965,87.7906,98.2487,110.9507,56.3444,133.1283
82.0336,131.3950,782.3422,1328.4769,1395.8138,651.2110,665.3550,1180.6753,1473.9712,1860.6320,921.3832,883.4902,1299.5342,620.7135,375.8360,756.3864,187.7634,446.0824,220.2219,340.0812,339.2755,158.9164,380.6308
106.2975,154.7797,745.0550,984.5486,1820.1256,629.9773,1393.8354,1157.9739,1731.2357,2196.4695,1197.0771,959.7726,1198.9845,1328.6205,1526.4932,674.0219,598.3055,328.5375,792.8658,717.2915,733.3769,404.6673,523.0535
85.1469,103.7099,647.9624,1173.6921,1436.0818,864.4286,792.2735,1131.3223,1586.6942,1954.4549,1398.4182,1009.7374,2053.3873,1892.4293,1639.3046,1323.7524,528.7132,729.7531,977.8652,342.2255,963.9627,536.4766,840.2007
249.7536,693.8262,1581.3313,3983.6856,6204.3181,2270.5739,6647.7643,2397.0565,7291.5634,6663.7763,4730.4009,3116.1618,4596.2070,4496.0522,5445.5273,2553.0669,2236.0347,889.3848,2631.2066,2503.2704,2734.3722,1302.9607,1936.6408
1366.3245,2455.8440,11817.6211,24058.5530,28015.8425,11233.1891,10987.6650,20651.9106,38383.6797,37233.3092,28056.1197,15742.8378,41200.1400,31592.9449,26038.3581,27154.4889,6679.9711,14802.4146,13416.8476,6405.9277,16561.3648,9000.8729,15861.2452
2017.6138,2390.5437,13423.4603,17983.6555,30373.4570,12248.0763,25748.3582,25368.1708,25551.4655,34388.9906,18259.3387,14393.7154,32252.5699,30782.5191,35511.2886,22055.3084,12621.0272,9810.8899,17508.1336,15822.5445,18334.5923,10031.2895,13229.8818
924.2937,1912.8293,5033.1161,14206.0691,19114.5183,9332.6271,13489.9037,13462.3499,26353.8259,26291.3848,21795.9803,11569.5465,33196.8680,30645.5734,26892.9729,22162.3736,8501.3922,12439.2229,14935.7990,6556.6803,16480.6366,9071.2644,14257.2919
2082.5857,2902.8703,18045.9566,28888.6750,31593.8739,13707.3860,18301.6505,22734.1925,34602.0183,44766.7821,24817.2236,23869.2274,35864.1933,22733.2298,17064.7897,19081.4648,7282.5985,11318.8014,10962.8717,9113.0579,11344.8233,5484.6244,11638.4105
1854.8314,1282.4745,7769.6922,20970.7841,22651.1535,13794.8253,23520.0491,27145.9712,38546.3740,36324.6551,36854.4144,20311.5470,64469.7574,63417.6650,58282.7340,45570.7877,16742.6858,24145.2972,32111.0207,13421.2942,34309.6867,18736.3895,28834.7228
2792.7893,1860.7345,13542.1702,26819.2188,35569.6340,16713.1641,40601.4207,30704.6961,40088.8247,36706.7134,38429.0561,21381.8198,75279.9516,70228.6763,73472.5763,48302.1537,25012.5625,22125.9037,35915.8288,27963.9801,40359.4646,21529.8595,31657.0956
2129.0969,1373.8099,7719.9113,23142.9623,26475.6423,13016.4099,33177.8488,24407.0886,42245.6830,32336.3933,39686.1990,23131.8235,70075.6095,67285.3344,66643.8810,46390.9360,21113.5925,22459.5733,34105.4053,20906.5113,37402.9302,20069.3344,30570.9961
2185.7886,1091.6181,10462.8217,21988.2226,27474.3174,13858.0747,28719.6333,29098.0334,31925.1601,29530.0204,31475.9296,17636.2707,63804.8013,60412.8724,60264.5044,43108.7813,19087.5013,21163.7541,31135.9645,19351.9674,34161.4150,18378.4328,27439.0167
428.6900,632.5810,2861.1902,6981.1620,7658.2692,3359.9059,3833.1776,4897.1892,10847.3214,11163.7787,8937.8234,4986.6114,13951.3422,12313.1424,10529.9674,9314.7646,3037.5622,5103.1889,5794.6417,1990.6303,6415.5247,3556.1423,5813.9130
