59.9223,45.1279,3539.2868,3970.2563,1518.2728,1092.6425
107.8245,123.6037,4580.9184,3101.2892,3570.1695,2241.0118
229.3557,201.1786,9504.8181,6642.3887,7310.7250,4041.9566
859.8995,407.2099,30900.3661,27396.9956,20074.3503,8080.7607
994.3234,736.7209,29508.7828,31869.8765,42902.4137,27036.3698
1470.2113,841.4233,69152.7004,105482.6011,32725.8611,26930.5134
1238.6488,611.3071,63319.1626,115160.4761,35330.2743,25140.2128
1283.1911,687.3765,49281.9809,61885.8707,30832.0818,16024.0430
712.9144,174.4184,32544.0652,53405.1935,19703.9946,11215.4144
309.8177,387.0630,18010.3708,37298.3038,9768.2610,6653.6019
764.1117,294.3122,46758.7550,82839.3419,16974.9860,21071.3406
445.2295,433.7287,32261.4174,53592.6654,15663.4368,14802.0266
1180.4709,390.6743,54517.1250,100752.3564,27706.2217,22327.5290
1062.3804,248.6173,52465.4493,99079.4259,20987.0848,23559.7150
770.5504,362.3579,40890.4457,61954.8914,20542.9046,12649.6759
837.6751,162.0567,31504.7292,65227.4955,16811.9245,16903.8834
534.1945,195.5917,27192.4922,47508.5922,13034.1024,10282.8458
205.9702,147.3418,9795.5556,15477.3541,5013.1711,4036.9905
300.4646,94.2702,16006.1846,28194.0213,6741.6322,4994.1188
322.0792,285.2161,21263.1982,30284.2739,9775.8583,9444.0758
