0.0011,0.0050,0.0366,0.2013,0.4536,2.6031,8.2613,2.8419,2.0951,2.0383,9.6103,0.7407,2.3976,4.3735,1.5521,6.7637,3.8259,2.9977,6.4915,5.8479,3.2094,1.8846,2.8425,3.2121,2.0128,4.4656,4.5568,2.3388,1.4130,0.5414,0.2792,1.4590,0.2972,1.2601,1.1713,1.1323,0.5391,0.1117,0.6510,0.5291,1.0395,0.2319,0.1340,0.4042,0.1332
0.0052,0.0166,0.0906,0.5315,0.6478,13.8987,28.4235,34.7865,21.8332,19.8680,5.6165,33.5296,6.2765,15.3555,27.4284,10.1576,29.5609,41.4211,30.2543,19.1433,13.3053,11.0263,7.3846,15.9965,16.2748,21.1666,20.9193,9.4292,8.5969,4.3158,6.9128,4.0458,4.4983,6.5741,5.5756,2.2419,0.0689,2.9639,1.9668,5.5269,3.6978,1.4930,2.0047,0.6719,0.4913
0.0487,0.6903,4.3339,28.1642,41.7706,282.5475,291.4032,106.4339,367.7805,135.9747,151.1717,60.1758,53.9730,106.7982,27.0010,94.2716,67.0838,90.7405,85.4116,72.7403,67.4425,46.4803,36.1834,61.1667,28.6680,81.2756,70.9797,47.7136,25.9325,6.9343,21.5543,25.4651,17.7502,15.9770,31.2390,16.8282,9.2373,6.0738,14.2094,9.3813,15.6879,10.1046,7.4486,5.1929,1.6714
0.3217,5.6820,30.2094,166.3560,289.2460,2216.6343,2513.4455,1513.2519,1498.3646,941.2453,549.1340,1463.4320,382.7538,954.2360,1169.6216,942.0405,1295.9507,1384.1834,1051.8391,974.2640,916.0915,502.9035,368.8941,738.8643,601.0197,949.2353,1029.8902,739.2088,394.9927,212.6136,267.8662,173.3100,183.2897,267.7337,245.1687,108.9785,64.9815,120.8579,113.6491,203.3878,195.6769,117.0775,66.8911,47.3248,25.3196
0.7558,11.8162,41.9775,298.7234,826.1923,6595.8797,6625.3240,2093.8199,4867.7448,2969.3450,2028.1147,2465.9503,973.0294,2706.2828,1952.5760,1712.8677,1755.7792,1465.0299,1941.3746,1314.2112,1865.9219,841.4207,341.4879,1069.3975,891.0129,1160.5536,1470.0459,1361.3497,559.9748,334.4649,463.0543,259.6169,296.6580,314.9614,393.5188,222.2872,157.0334,179.0664,249.8415,220.6032,312.8031,247.8187,110.2257,110.3666,34.5633
1.2528,12.1747,40.2087,283.8311,1108.0086,9395.9182,11508.2938,2922.0687,8273.9506,3930.5782,3264.7235,2609.0792,1720.1127,4165.5120,1506.9509,2238.2984,801.4677,2390.4440,2320.7666,500.6759,2004.4980,1140.9902,537.9029,1212.6224,729.5253,1468.5040,1018.7812,1420.9292,542.7452,237.8260,532.9152,418.9321,338.5703,218.1925,564.1157,319.3265,201.7006,167.0741,400.6642,164.1769,265.3694,270.4081,164.3302,117.1148,23.5471
7.1516,22.1777,90.5399,600.2010,1742.8276,22942.6659,47678.4103,31483.0324,20960.0924,17436.2933,27907.5273,17316.7088,12073.3087,25105.2554,22069.5136,24695.3417,29874.4200,35311.8154,39357.1205,28688.0030,16267.8729,12284.0006,12911.0945,19032.8274,16273.9005,25945.3128,25380.2573,11158.8093,9169.3651,4126.9308,5014.2818,6815.5435,3600.5619,7702.8965,6910.8041,4793.6560,1756.2067,2058.1893,3285.6753,4952.3754,5109.6146,1585.5307,1655.4182,1577.0689,673.3857
7.0270,13.9729,77.5905,356.0533,686.9757,13547.3178,38441.2925,40261.2213,18341.6511,24556.4675,16406.0758,31723.0599,10924.2485,23598.9505,31286.4882,26523.0735,38827.4612,47326.4392,45648.9470,33527.5176,22129.7933,15050.4836,14132.4036,23651.4995,21095.5908,31428.7193,32048.6598,15556.6336,11936.9107,5684.4803,7226.6961,7261.0493,5125.5291,9571.9066,8127.3645,4874.4553,1457.5768,3201.9955,3283.7374,6761.3938,6234.8750,2208.8821,2166.1367,1735.8626,817.2000
6.0083,11.8905,41.9397,308.8867,710.0353,16605.0877,34319.9799,31709.4764,15330.3487,18247.4940,16124.4087,21667.3960,9608.9398,20163.2695,24102.9099,19135.8671,29639.4335,36283.9949,36094.5730,25573.7664,16148.5175,11268.1049,10861.9999,17579.8792,16251.2888,23693.3398,23822.7217,11018.8462,8772.7595,4270.8619,5314.8970,5693.5074,3752.5182,7273.1348,6169.0420,3888.8634,1167.9500,2307.2108,2648.3845,5103.2812,4601.2003,1674.7302,1657.2197,1330.7437,609.1335
2.1933,2.9880,47.2444,130.3610,230.8665,4937.6681,10828.1740,11618.6132,6072.9051,7852.9611,4524.2987,8970.7665,3145.6034,6517.2783,9448.8042,6484.4850,11171.5219,13743.3717,12930.3755,9159.5029,5988.3910,4072.8013,3786.5324,6316.0666,6093.4159,8604.0866,8742.4525,4212.1831,3243.5782,1648.0504,2068.3783,2021.9999,1413.7593,2684.8925,2244.5152,1374.7215,405.3847,895.2901,900.5950,1948.7327,1650.8196,639.4784,636.1917,450.4315,220.1117
4.2035,9.6878,48.7096,259.9712,774.9297,9230.1158,25554.6665,18913.7034,11486.9829,10430.6632,13605.5113,12175.3519,6640.6417,13730.0666,13523.5837,14925.1765,18176.2628,21792.3823,23192.7251,17270.8501,10427.5243,7550.7998,7622.9320,11758.3095,9886.0577,15849.3932,15807.1435,7311.1181,5743.6688,2577.9688,3216.3933,3885.9934,2326.7450,4664.4178,4143.9348,2684.5851,884.2153,1380.8646,1858.6007,3079.2151,3158.1690,964.0752,1010.0781,933.0736,411.0546
5.4002,5.0310,43.6145,221.7536,392.5486,11049.0434,29960.1098,27867.6074,14163.7512,16624.1364,14513.3265,20531.9478,8460.1084,17363.0151,21662.1242,19066.5612,27284.8590,32976.0018,32795.2831,24043.6228,15454.8769,10617.9920,10208.9283,16635.6945,14801.5862,22282.0153,22624.4607,10767.6842,8311.9946,3947.4056,4939.3631,5238.8537,3533.0187,6737.4843,5776.8905,3557.1035,1091.5252,2165.0505,2391.7844,4682.5112,4407.2115,1531.4264,1513.7468,1253.5486,578.0935
4.6223,6.5834,37.2453,192.6809,409.4878,12527.9866,25641.1032,23913.1494,10369.1206,14963.9599,14843.2998,16310.7918,7633.3967,15251.4188,19007.8301,16360.2587,23774.2577,28113.9857,29040.9196,21190.4785,13583.9669,8902.4160,8966.8115,14096.4714,12948.8278,19105.4044,19520.3892,9414.4958,7041.5952,3468.4266,4049.7103,4704.4454,2901.4294,5887.7485,4915.9209,3252.0155,1094.3738,1787.8154,2090.9439,4036.6270,3793.4492,1384.7867,1273.2377,1137.1153,501.7556
3.7326,4.5760,25.4997,158.6139,300.9439,8584.7189,20625.3165,19949.8121,9881.8545,11469.8784,8835.2247,14887.4063,5761.7232,12226.9345,15318.2684,12460.0052,18913.4461,23368.2334,22630.2330,16224.7428,10347.0916,7321.2627,6881.3164,11378.2381,10336.0921,15278.5254,15381.4572,7201.8233,5722.5135,2733.4464,3517.3774,3564.5575,2472.9768,4644.2870,3967.6899,2400.1500,689.5465,1534.3577,1655.8312,3291.4068,2968.9430,1042.8384,1074.9634,827.6362,390.9981
1.1084,2.5563,6.2745,59.8476,158.6266,2908.3232,6374.3408,6047.4209,3769.4145,3197.3818,1152.1834,5061.7372,1538.9326,3446.4331,4549.4279,2936.8473,5368.3216,7130.9176,6097.8670,4141.8761,2636.3333,2124.8022,1735.2853,3154.6273,2936.6437,4232.4504,4158.9275,1871.2652,1620.3500,766.8664,1140.7572,902.0865,765.7171,1267.7549,1119.4832,572.5918,114.9895,485.3338,452.7876,965.3472,777.1241,267.9256,338.6143,180.0766,102.0755
0.7249,3.7932,12.5197,75.5052,205.9239,2874.6994,4659.6365,3743.9968,2452.8777,2617.7671,2417.4446,3381.2542,1111.7082,2763.9003,3258.3600,3433.2625,4197.4718,4783.6007,4747.6124,3854.2002,2749.8549,1692.9047,1611.9154,2643.3455,2195.3123,3526.1590,3690.5840,1962.3304,1334.2706,640.6516,767.4578,812.7024,545.0296,1043.6073,908.6040,550.4581,208.3454,339.0256,384.9933,704.0588,733.1804,274.4666,223.0829,202.7649,94.9563
0.9590,1.2833,7.7053,43.3069,99.2638,2295.7587,5467.7152,5009.8474,2743.1122,2901.1901,2491.3138,3664.3814,1506.1749,3181.1323,3807.2573,3309.4904,4771.8896,5878.0930,5769.4914,4180.5450,2620.8330,1880.8675,1793.2375,2901.7469,2603.9571,3931.6883,3939.8310,1852.0637,1457.3220,691.3494,888.1388,936.1436,617.3313,1185.8465,1026.2673,633.9141,189.2915,383.0451,437.6402,829.0507,763.6393,259.2091,273.1357,213.0616,100.4439
0.6464,1.7832,11.2975,43.2198,160.8440,1499.4724,3708.7337,3449.6776,2381.5070,2151.5394,1175.1671,2977.8595,909.5804,1940.4669,2696.1891,2261.8321,3392.2565,4124.0134,3767.3085,2848.8181,1963.4655,1340.6750,1173.2670,2052.6428,1787.9160,2722.2938,2799.4661,1380.9741,1038.6889,493.5136,673.5784,580.5711,473.5932,800.4639,732.9935,388.2131,107.9640,288.7735,274.4043,577.3907,540.0420,196.0985,201.4259,137.8931,69.5199
0.7017,2.5392,10.1329,59.5214,231.0069,2280.8431,4581.6309,3255.6920,2333.3287,2309.9626,2772.8285,2464.2848,1103.5221,2328.1419,2575.2155,3334.8368,3555.9883,3876.5907,4255.3096,3553.8007,2422.1890,1487.9257,1524.4757,2364.9582,1869.1075,3123.8118,3281.5072,1719.0686,1161.4171,528.6546,610.6692,757.0354,453.0072,918.8410,821.7110,529.2134,210.9721,268.6394,338.2981,582.2177,672.5351,228.8101,183.2556,200.8250,86.1405
0.5172,1.2129,8.5284,39.6374,100.3225,895.2312,3122.2787,2619.7269,1491.4184,1672.9826,1595.1908,1959.4603,843.2189,1683.6277,2046.9884,2085.9317,2671.3237,3122.1545,3212.1772,2449.1919,1603.2233,1066.5637,1049.5627,1684.5192,1429.1023,2231.6190,2291.8295,1122.9720,835.3829,387.4563,472.4037,532.2176,344.0102,670.4091,579.0876,363.5983,120.0459,208.2611,238.0283,450.2250,457.3191,154.1740,144.2914,131.8533,59.4971
0.7336,1.2794,4.9505,38.9884,92.1723,1972.1126,4292.9393,3780.2803,2015.5946,2237.6608,1853.2755,2682.6389,1156.2212,2413.4016,2908.1734,2271.5051,3559.3607,4438.2921,4315.1273,3039.7151,1884.9414,1372.0183,1295.3197,2110.5752,1958.2281,2868.0668,2855.4223,1309.7194,1061.4227,511.0860,660.0821,684.1675,456.1008,874.2935,745.4440,461.2955,137.4266,283.3676,322.1705,620.5606,546.7810,194.2716,205.1832,154.2717,72.6637
0.4433,0.5470,4.6599,22.8271,26.4234,1078.1937,2466.7018,2664.1594,1110.8734,1605.9257,823.3566,2076.6944,679.5185,1497.2142,2026.5249,1480.4007,2433.5174,3061.2248,2845.1320,2005.0496,1315.6895,928.1675,839.1366,1445.7024,1335.5750,1920.7618,1940.0288,909.7064,734.5822,355.2930,467.3818,437.6091,325.5962,591.6761,496.1978,288.4963,74.0181,206.2947,202.6024,430.8073,371.5364,135.0453,139.8380,100.6552,48.9500
0.7217,0.9344,7.1100,31.4582,34.2856,1858.9835,3784.7972,4185.6428,1593.2190,2946.7057,1705.4854,3193.8744,1129.4563,2380.3323,3341.6603,2553.2405,4023.5007,4917.0751,4750.1248,3407.4786,2263.9772,1502.3585,1420.1525,2378.3495,2203.5186,3168.5793,3245.8030,1565.4927,1205.5717,595.5461,732.3243,752.9765,515.4287,989.1774,798.7588,501.3898,147.4795,326.8988,331.5272,704.7556,624.4088,233.7742,222.1774,179.0576,82.6946
1.1787,2.5950,12.1882,71.8723,241.1204,2961.2932,6584.5417,5960.2945,3817.2792,4280.8363,3466.9736,4828.7079,1800.8116,3666.4054,4866.4747,4899.2553,6292.3543,7270.0141,7406.0011,5752.5367,3925.2464,2489.6079,2420.0665,3965.7085,3352.6675,5220.8696,5442.7117,2758.9724,1973.5584,932.8570,1128.0889,1199.7260,827.9300,1563.6377,1357.6302,821.2562,284.2279,498.8544,527.1020,1059.7239,1080.7419,382.9877,336.5453,312.2684,139.2942
0.7232,0.9368,6.6974,30.7514,79.7332,2098.7940,4090.9566,3727.1762,1556.0920,2407.5035,2705.6310,2347.1843,1242.4994,2525.5321,2908.6828,2741.3064,3709.2018,4299.6872,4648.7570,3438.0864,2178.8249,1395.6324,1473.8719,2238.0593,2028.9033,3037.7845,3105.0873,1497.0993,1108.0058,541.1128,605.4943,779.2406,437.6495,939.9809,782.2823,547.3934,191.1414,266.2295,347.0700,626.1642,612.9896,220.3453,193.9298,190.8969,81.0784
0.7833,1.1547,8.6704,44.1704,100.1926,1636.2222,4453.8065,3950.0674,2134.6547,2342.7671,2465.3307,2925.1909,1251.9409,2705.6865,3070.4774,3124.7648,4001.1962,4753.7074,4871.0291,3681.0346,2337.6259,1601.9765,1593.5041,2511.4011,2159.1885,3388.7294,3431.7675,1697.5532,1253.6311,581.5432,715.7269,816.6839,510.7047,1011.8491,880.0049,561.5849,185.4733,311.9432,376.4648,684.2662,677.5865,222.9243,220.7541,194.6614,88.4338
0.3844,0.6305,4.7832,22.3864,51.8504,799.5526,2123.6344,2128.4658,1112.7460,1247.9340,743.8889,1750.2225,577.6353,1279.1317,1638.3382,1374.3048,2023.2239,2541.4182,2363.7991,1727.6614,1137.7940,808.0972,729.9573,1246.5980,1103.4809,1662.9039,1678.1403,815.6323,633.0390,296.9981,398.0982,373.2391,276.7532,498.9798,429.8998,244.7946,69.3340,174.5511,176.1601,358.3751,323.6199,112.1878,117.9341,85.8166,42.3610
0.4616,1.2001,4.3380,33.3542,105.3067,1471.2326,2999.5736,2253.2454,1383.6118,1202.5765,1488.1651,1432.9002,769.0105,1695.5486,1524.4579,1660.0200,2003.1253,2526.3834,2633.8411,1898.4696,1088.3390,862.0978,857.8120,1320.1929,1120.6597,1794.9890,1742.3836,786.8836,648.6242,283.2108,376.1934,448.1622,261.0526,528.0618,472.5183,307.3278,92.9163,157.5093,223.0933,353.3302,347.2402,101.6329,118.1295,101.3926,45.5138
0.4670,0.7022,4.2254,25.7386,50.1141,1306.4522,2683.4808,2451.3356,1122.0372,1476.9930,1288.1621,1695.3532,749.6644,1537.9265,1904.1617,1500.8766,2333.0782,2853.9839,2834.8719,2012.5667,1273.6874,880.9731,851.9605,1376.2273,1280.1025,1863.4781,1877.3265,878.1633,690.3282,336.8931,417.2260,448.3127,293.6688,572.8890,480.4487,305.1971,95.6952,181.6516,207.6104,403.0674,360.7515,131.8801,130.1671,104.8049,47.9059
