8.5174,168.5387,172.8989,169.7664,95.0574,61.2306,38.9228,67.3772,113.3496,78.5074,58.1689
25.0514,408.2684,438.3997,410.0780,301.1121,126.7424,103.4484,191.8466,297.9116,228.0971,165.6386
94.2836,1140.3480,1394.9991,1321.5096,1035.1659,616.3195,467.5036,584.1702,856.9854,730.1061,503.3175
111.7482,1642.7784,2255.3709,2128.9722,966.0022,1051.8128,515.1537,554.1902,1133.1677,806.8164,559.7509
1060.6583,22441.7073,23085.8982,22897.7705,15113.3299,8947.6377,4304.3420,8785.4501,14870.7551,11164.6078,8195.8183
853.3725,17591.1784,18919.8486,19967.9097,10811.3135,8438.0582,3818.1186,5492.9199,10848.6481,7314.4887,5513.4841
1701.1377,27512.8553,25803.2944,27838.1805,11768.6560,10242.3790,7040.1570,10062.0220,16909.5909,11060.2072,7958.3934
2328.5806,40526.6230,46574.4431,41361.3808,30567.6226,13332.3284,11503.3858,19131.0069,30364.7241,23759.4054,17014.9225
2373.4120,52560.1329,63820.5430,57635.0536,40508.4460,19489.1949,14540.1705,23871.5249,39964.2196,31016.1514,22179.9787
1834.4316,40918.9156,44278.0782,42288.2867,23240.3179,15639.1304,9933.3650,16269.9096,27747.5700,19404.2307,14279.3061
1082.5839,15619.1821,11044.7967,13162.2605,5977.7221,4353.0715,3584.3219,6218.6868,9175.2542,5667.9254,4238.8324
648.8787,15448.2609,20578.1312,17549.7399,14134.4951,5888.5326,4267.4960,7419.4840,12469.7416,10173.8699,7227.6937
693.5931,15967.0614,17028.3706,16588.4421,9390.3659,6106.0936,3553.8887,6241.3616,10760.7269,7474.2489,5558.9976
1251.5071,29699.4532,35990.2692,32510.1794,21426.0728,11526.2709,7692.3685,12883.3833,22024.0657,16630.4613,12026.7201
940.2765,19130.9686,19525.9237,19107.8062,12257.8654,6379.6456,4304.1694,7977.3376,13125.1434,9493.7157,6942.0475
1534.1347,32522.5621,32222.0075,32421.6559,16533.1315,11357.7618,7240.3252,12433.4559,21035.8021,14185.1095,10569.9613
2267.5795,36755.1772,37123.7151,35016.2451,24473.7281,11500.6020,9388.6058,16605.3419,25891.1634,19530.4274,14292.9166
617.5912,11637.8513,13987.3670,12599.6385,10909.1458,3898.0343,3633.6012,5581.4580,9176.7310,7894.5169,5453.0902
961.0060,18698.0806,19713.6681,18941.2170,11561.7219,6408.4290,4416.8777,7878.2305,12969.8391,9277.2846,6815.9449
1030.3298,19392.7921,20243.0012,19626.7334,12045.3334,6611.1707,4974.6492,8123.3685,13352.5032,9840.0027,7077.0572
883.7441,23170.3961,30884.7449,26960.3122,18981.2693,9626.3382,6425.9496,10490.3714,18228.0913,14263.7909,10200.1332
1340.0296,29807.0865,32640.5459,31019.1602,17933.8442,11098.9261,7032.3220,12073.3351,20606.7452,14610.7054,10722.4107
