17.1307,20.7112,1014.8452,1186.9285,625.6037,316.8544
109.3995,81.0020,3620.9748,4398.4050,5460.3946,2730.7076
866.1519,395.7150,32487.8554,38100.0544,30497.3772,14979.7026
422.9566,257.7075,15696.2133,15354.1132,18068.6344,8994.0489
1249.0596,629.6893,59298.5144,85438.5800,45659.0796,20650.7931
1460.0249,487.0084,73946.2050,144511.0943,24140.4511,31260.2556
1008.3059,622.2795,48024.7916,101741.3475,20246.3619,21665.2762
188.3093,345.9379,8132.9619,12443.0389,11310.3218,6547.0036
614.2617,172.1765,29465.4656,48460.9335,16063.6345,9381.5639
758.2252,204.8616,40760.9707,72241.8270,16541.1291,13425.2158
771.2228,265.3014,39088.7049,71234.2893,17764.0069,12940.7944
1330.1702,385.9222,66730.2421,122566.0262,27289.7443,26787.8179
771.2152,587.3583,46493.4391,83625.6256,15511.3051,19159.2922
500.3137,40.5128,18490.2696,35230.3929,9671.6509,9094.0464
384.6118,243.6656,18424.8632,34707.4791,10243.3730,5550.4692
793.2965,221.4961,37553.4312,69448.9499,16895.8257,14568.4993
463.3692,92.9842,19722.1012,37722.2761,8696.5138,8205.7699
