22.3940,83.2112,463.7606,260.5287,688.2473,860.4140,742.0622,284.5558,351.7967,462.4237,467.2968,618.3291,587.5667,124.7064,305.8809,390.9477,183.2020
37.2888,451.2320,2510.2382,1782.7056,5116.1701,1678.6964,1871.0134,999.4271,1568.9554,1238.6953,976.5997,1872.0829,433.4329,817.5794,494.7103,950.2670,655.0067
174.4448,1091.4670,4703.1082,3657.3059,8635.7700,18696.1626,13794.9933,3797.7041,5002.8921,8547.5283,8543.3034,15532.4795,12256.3583,4517.8288,3943.2695,8671.7049,4611.8878
490.6812,4742.4439,28306.7931,16781.4846,49403.3783,33897.7441,25138.3539,11396.1680,16131.7831,19676.9334,20927.0001,36431.1381,21868.8390,11556.2914,11076.2460,21222.1542,11118.6085
501.7967,2529.4422,16396.8428,8173.6952,25114.5849,55161.9613,40903.9344,6239.3619,14251.1387,25278.2184,26115.9775,45970.4851,33260.6475,14070.4491,13025.3301,26452.1559,14476.7990
312.0647,1968.7472,13205.6943,5889.2989,30660.9244,48820.8833,35617.7169,5545.7471,18653.4676,24770.0415,22862.4525,39616.6617,25679.6319,12722.0915,10436.4513,22144.9509,12867.9361
298.1484,2592.5436,15548.3483,7509.9364,33015.4402,35635.9548,27631.2682,6266.7750,15468.0988,18805.1508,17454.2372,26149.8828,14920.3658,8730.8885,9088.1261,15881.1409,9507.8399
244.2004,2306.1537,11503.3575,6874.3244,14234.4893,18921.2043,14092.9418,5730.9007,5603.8133,7714.2481,7397.1068,17841.3558,14630.8779,5408.2931,4144.9533,8753.0349,4777.8639
385.9948,3115.0026,19563.2084,9198.6978,44388.9146,55795.2491,44895.2297,6890.4387,22003.9066,29788.9918,28296.0406,45778.1394,24452.0683,14897.3322,13640.8004,26768.5008,15692.5291
382.2476,1542.7047,9358.3657,4931.2568,18263.4875,25003.0624,20741.5046,6290.1287,8654.6678,12503.2002,12639.9294,18155.4214,14966.9298,4275.9674,7757.4432,11274.7829,5676.4983
481.2061,2061.3796,15684.5911,5261.3011,38736.1466,68663.2539,51624.8336,8230.5192,22793.6358,33680.0411,33088.6775,55002.1774,37551.6977,16581.2866,16506.4007,32135.8346,17726.7765
442.3828,2666.6074,20079.0652,8357.3768,43636.3953,71560.6890,52523.5334,4189.4690,23878.8058,35807.7936,35458.1212,60871.9896,38245.2705,19227.4209,16803.3536,35178.6570,19721.2555
287.1388,1904.4137,13954.5742,5885.2132,35734.9115,63353.0690,45061.9811,4166.5953,20518.0117,31459.9797,30237.7208,54048.6307,33597.8797,17254.8947,13343.0253,30297.0022,17350.1702
130.0908,1657.1477,10539.1855,4667.7194,19707.7652,32699.0113,22882.1985,3151.9736,9804.6107,16047.7418,15658.9604,28966.7647,18347.7778,9301.1830,7057.5691,16009.1609,9162.4509
79.9823,1206.0957,8455.3676,3594.9218,21019.1433,28365.0245,20647.1698,1088.4989,10697.1019,14898.1965,13838.6029,24342.7589,12314.0229,8580.2310,5812.6602,13705.8276,8378.1692
325.2166,2469.8265,17737.1193,7530.7851,39751.1397,62302.5761,45117.3314,2775.1314,21003.1146,31426.5288,30704.5593,53679.3874,32408.2553,17259.3277,14133.4911,30559.7816,17453.4926
271.2432,1425.5542,8889.2988,4443.5017,19132.1470,43346.7964,32131.3296,5683.5788,12585.0874,20489.4312,20524.2761,35802.1469,25882.4465,10657.8194,10045.0346,20563.0170,11140.6544
268.6384,1509.0184,11579.7393,4544.0015,27835.1757,45837.5680,33668.3257,3047.7006,15375.0573,22992.0789,22427.1216,38469.5980,24124.2348,12107.5846,10623.7741,22100.4167,12500.0897
210.5210,908.1215,6963.7295,2495.2413,18654.5194,32445.1230,24672.4125,3673.8500,10744.0134,15980.9994,15588.0735,26022.5918,16951.3390,8104.1008,7614.5122,15205.9017,8521.6668
