0.0905,0.5110,0.5080,4.2893,4.3679,4.3719,9.2337,0.1217,5.1105,7.9259,8.3589,8.1215,6.7233,5.0317,6.4916,11.2608,14.7910,16.1556,5.9592,6.1251,13.6931,14.6705,8.6708,1.5657,10.5139,4.3322,7.3535,14.1655,9.4254,6.4147,0.6051,2.2210,4.1974,6.6089,8.4853,4.3354,5.5715,2.5943,3.1445,0.9794,6.6597,2.7463,3.1161,5.5709,5.2212,4.0640,3.3825,2.3730
0.6097,3.9961,5.0112,20.9075,24.9510,11.1093,35.0812,14.9225,36.0713,36.2016,43.4694,10.9400,32.7552,20.1662,34.1705,47.1179,48.5929,53.7810,29.2526,30.5556,45.3813,54.1185,15.9794,14.7579,37.7219,2.5123,60.2652,39.5294,31.2836,11.5582,8.3233,3.7029,24.2851,24.6469,25.3778,19.2995,21.8534,5.3680,8.0969,24.5423,0.0662,26.4182,7.2813,12.7984,16.7687,19.8057,14.5896,8.5152
2.5933,22.2599,56.7075,157.3271,163.1203,53.0911,89.5642,62.9437,182.8997,172.5502,84.2634,90.8523,72.7138,28.4517,51.2509,116.5837,23.5190,158.6532,143.4512,22.5007,94.0478,56.1321,73.7684,50.4516,44.0481,97.9287,29.2709,51.9536,40.2315,16.4649,12.1596,16.0389,29.3321,21.2703,34.7055,32.6936,39.6817,35.7210,24.1846,14.3304,18.0101,10.4463,21.2361,41.0647,50.5885,15.6908,14.3574,6.5340
19.0917,157.2526,289.7842,1265.2898,1015.0717,594.1658,1091.9870,753.4099,1303.3445,1450.8634,1213.2976,592.0871,731.0998,686.0633,884.4951,1260.6644,1301.3680,1379.7901,752.8867,737.2604,1220.0015,1268.1005,560.4765,380.8225,990.0519,338.2495,1102.4411,1186.3788,816.3802,365.8059,136.0744,160.6152,540.8601,624.2517,591.2707,476.2485,610.2742,205.9414,294.5073,467.0625,197.3625,549.2844,265.8678,500.8004,594.2099,427.2734,332.0203,201.5175
129.8373,591.0031,1773.8161,3800.0279,5447.8725,1789.8235,3792.5073,2516.6792,7273.1421,7306.1315,4935.2637,3948.5359,3970.9262,2805.9126,3704.6454,5038.8243,5261.1993,5898.8801,5484.6950,3884.7554,6677.0156,6022.7077,2577.6465,2423.4572,4834.8046,1759.7869,6174.9963,3536.2858,4191.7119,1198.3947,1133.4859,819.0713,2422.1061,2189.1405,3000.3394,1655.4222,1772.1158,1120.5158,723.9806,2502.2958,746.0197,2053.6986,1398.4413,1823.8162,2776.9574,2011.0513,1492.0708,955.8085
198.0599,969.5117,2282.8929,9184.2263,9020.5866,4405.6032,8810.6463,3265.6159,14003.6833,14438.2637,11372.3237,9176.0690,4192.1100,5505.0917,7072.8124,13881.0321,12717.7449,17199.3730,10184.8111,7042.9651,14046.6956,13601.5239,8271.0465,1927.7828,9972.8640,5880.0097,9140.6408,10921.4677,8985.5434,4470.7799,1000.9522,2197.9409,5096.7541,5587.0405,6160.4259,4300.5313,4635.2794,3038.4135,2150.1079,3015.8796,4350.8386,3483.4041,2974.5236,5016.1875,6396.2876,4203.3899,3369.4998,2038.3566
598.0535,2648.7464,5908.9770,24205.6026,19258.1217,12261.5181,34646.3661,7951.9814,21321.7851,40834.3719,36797.4836,22525.0747,36432.9563,23565.5675,29558.0287,45184.3596,57332.5341,55334.3795,28556.4384,31977.0391,51410.0643,60715.9702,21965.6398,8120.5091,43461.0132,4676.9630,55419.5968,47985.1152,38025.6352,19401.0833,7948.1664,5600.2730,21065.6188,26233.1932,34347.5712,18070.6727,23617.5247,4760.9682,10678.9107,17142.0350,11337.5415,22048.3502,11837.8087,15025.2081,17738.8416,19776.5658,14999.5891,9832.5268
454.0355,2082.8450,3087.1548,12939.4944,18227.1584,10662.6980,28435.2569,5995.2149,24142.6541,32113.8984,33654.7154,21042.9621,22843.2938,19107.4684,26495.1174,40277.0793,48565.8225,51017.7025,25130.4294,25792.8733,46503.9024,51164.6695,22371.5443,3062.0254,37086.0806,6059.4438,40056.4909,41601.7159,32299.4678,16435.1077,4917.6367,5864.6458,17956.9415,22110.0532,26758.0112,15088.7590,17619.2540,6711.2783,8059.3438,12765.8370,12513.8008,15853.1230,9549.8621,15149.2296,16612.2629,16136.4431,12528.2125,8148.7854
140.5865,899.7509,1646.4728,5925.2592,3674.4114,1374.6494,6517.0353,4440.0504,5649.2913,6007.5846,9063.6386,863.5518,9708.2611,5172.2056,7333.3478,9042.1596,9789.7483,8423.7363,5699.9032,7504.6156,6568.5473,11143.4750,29.1281,5716.6437,7576.3934,3412.0029,18255.3101,6190.9296,5926.0259,1269.0198,3246.8056,296.2564,5619.6250,5154.6380,6017.1341,4180.0089,5009.0646,101.5859,1276.3761,7462.2672,3394.2015,7960.1745,1396.5154,1185.5639,1888.3270,4717.7645,3231.3916,1867.0176
110.4536,387.7230,1029.2397,4324.7623,4312.5239,2868.2049,6011.3891,143.5858,5279.4931,7475.2056,4989.4573,6335.8566,5779.8679,3924.1513,4274.5041,6940.8064,9962.2322,9649.3314,5459.3425,4662.5420,9712.2874,10205.0426,5151.2686,100.7679,7524.3989,3560.3132,6113.5973,9360.8415,6908.3104,4297.3650,779.8225,1510.3362,2740.5974,4392.8886,6210.2128,2755.2811,3984.2661,1548.2005,2220.2486,1064.6327,4145.2668,2166.7871,2286.8357,3258.4634,3564.1246,2854.2437,2321.1110,1657.8298
122.0481,690.7383,1102.8245,3189.2003,4196.2948,1097.3315,4932.9128,2872.3733,6159.9546,6811.4789,6707.4753,1908.4530,4227.1381,3395.0874,5426.3091,6993.1702,7253.6648,7656.6412,5576.4396,5193.0314,7285.5852,8240.7586,2100.4818,3000.2356,6139.0383,692.4108,9414.3782,5332.0404,5178.7725,1256.4927,1481.3039,566.7203,3784.7018,3531.5237,3471.0070,2741.2644,2826.3473,746.1107,888.2322,4250.9313,438.8209,4015.6443,1387.3378,1818.2679,2541.5509,3033.3314,2210.5315,1263.0681
