188.1655,1369.9991,1689.7050,1998.4093,1062.5539,1610.3424,773.1093,889.8300,1639.5249,278.3433
324.3020,2247.4544,1987.1275,1680.3912,937.1775,1640.7198,721.1869,1070.4654,962.6400,261.3607
1135.0894,11543.2285,9447.6351,9275.0303,4766.3561,5701.4007,5655.9147,4194.0458,6550.0893,2191.9327
2326.8947,19520.4923,29045.8813,17772.9194,12308.5311,19447.0072,11511.3829,17428.5526,14864.8571,4659.0512
2234.6528,18457.0068,18638.6308,25194.4191,13011.9621,19807.1339,12231.7785,11627.0497,18821.0921,4009.6086
1155.9126,9460.5229,11425.6126,13646.7780,7023.2574,10372.9651,5939.5042,6479.0842,10915.1981,2423.9964
2545.7531,14450.7499,24575.2454,28220.3603,14506.6705,24681.8680,5090.3258,17818.1861,22013.7901,1954.4355
1348.5890,14650.9050,30437.3819,23049.4050,9023.7109,14917.3713,9326.5297,12188.4817,19266.2043,7890.7328
3576.8093,20124.6670,39780.2962,36420.7297,22517.7129,38737.8386,16581.7063,27943.9371,31524.7737,5489.9380
3509.4068,26159.9290,31602.3936,33267.5699,19688.7040,29663.3033,18380.3448,16681.2283,24848.1277,6103.5256
3117.1023,16725.5065,35202.4168,33760.5068,20140.2691,34181.4252,13640.1686,22253.4236,28984.1614,4827.4830
2337.0744,17522.3318,25363.8735,19891.3756,12679.8498,20324.5512,9139.8636,13836.0209,15330.6343,2965.3236
4743.9159,25372.4304,69435.5367,56162.3131,32512.3705,56332.3715,20920.6465,39969.9466,49254.5766,10911.2556
4387.5383,18851.8458,60223.7631,56897.6894,31114.5280,52805.4156,18284.4466,34258.0362,48852.3191,9685.9675
4175.4092,16021.1858,57785.8880,55566.2603,29991.8070,51750.9497,15012.9935,33827.8448,47855.0054,8270.9424
2901.0810,14083.1481,45712.8987,38295.6503,20961.2979,35728.8300,14102.7035,25189.4733,33451.3821,8487.8411
1364.5591,5109.5703,17709.5292,17377.6744,9582.7968,17152.2758,4077.1893,10050.2559,15252.1002,1684.9689
1452.0425,7996.1887,23371.6460,19021.1587,10529.1288,17431.2821,7924.9550,12268.9333,16483.0498,4857.0554
2183.2114,9076.0731,29329.3489,29469.1407,15675.1880,26160.3027,8720.8289,16945.3092,24825.8112,5048.9601
1219.3117,6188.3299,18957.4270,16023.6156,8624.4626,16676.4279,1955.5662,10226.0507,14983.2662,848.9226
2361.2654,9543.7463,34050.7151,31078.3714,16883.8713,29297.3943,9324.7313,19061.0506,27076.3100,5209.7399
1223.7864,4734.0832,18268.4655,16928.6544,9085.5461,15505.1783,5072.7095,10276.9096,14515.8065,2944.7042
2008.1404,9208.4266,28270.2507,25506.0545,14169.7112,24079.5314,8686.8408,16162.7786,21996.3678,4624.3499
