0.3188,0.6070,1.9975,2.0965,2.4898,1.0562,1.6030,0.6996,1.4342,1.2659,1.8715,3.0762,3.9200,17.9771,25.9758,34.3273,107.9884,114.9586,93.0607,325.3747,549.2389,918.9395,991.3972,1147.4824,1034.2900,1178.8924,142.6576,758.3346,380.0122,857.3203,1125.5202,1506.4214,1136.6306,213.2236,691.5218,731.3670,645.5723,815.7218,100.3301,618.5399,11.6125,537.6678,75.0549,206.0777,310.0770,66.0425,110.0323,104.0953,189.0602,337.5636,121.7107,216.1143,133.3214,82.6896,99.6226,105.4776
2.1966,3.2327,24.5986,18.1933,23.4087,14.3199,19.6359,11.5474,17.8650,23.0326,21.1512,18.4078,64.1552,106.3860,122.2056,215.1125,729.2874,1659.6913,1033.5669,3561.0102,7208.5434,8752.6082,8716.5698,9555.2625,10517.7409,9618.1398,2329.0339,6369.1022,4081.5159,7113.4717,10715.8259,10836.8980,12385.2603,3852.8294,7665.3293,3049.3289,8390.4664,5516.5530,2488.5764,4601.7508,1462.2757,4008.1273,1098.9147,1788.1681,2277.0134,714.9211,1167.0477,881.7377,1961.7876,2207.5547,1764.7119,1822.4688,1181.4115,833.6387,841.5744,794.7975
2.8226,6.5300,28.0365,61.9315,78.5724,45.8649,44.9353,29.7278,45.0835,79.7303,43.1815,98.5536,159.7518,214.5473,458.1828,788.2790,3939.7218,3795.0451,1990.5394,7331.3922,11617.3330,17166.1077,26915.9665,26187.2465,32811.6374,32076.0520,9556.2364,19604.8189,27168.4788,29027.7548,28461.7563,32697.0801,39229.2909,14110.1343,22239.7405,6043.3393,27620.8347,20230.3827,11030.0741,10742.8930,9484.1018,9238.3601,8437.2770,6961.4537,6888.5286,3748.0734,2937.9852,3322.2635,4681.3984,9963.1024,7204.6580,4651.7089,3631.0269,3549.8281,2142.5849,2932.2012
2.8505,5.1843,21.2407,10.6281,25.0988,6.7480,19.9337,5.8046,6.3714,19.0863,23.5169,30.6302,54.9497,67.4323,225.5865,314.1331,1229.3956,1502.0998,961.8455,1987.3915,5984.9440,8190.4460,11060.0124,14217.3282,13180.4152,14273.8272,1242.8787,7810.2393,4407.2619,11401.0295,12849.2990,15659.3626,14168.6445,3012.6321,6367.4362,7448.1077,9178.1808,7296.2073,1981.8270,7614.6903,247.1947,6627.2268,1078.3479,2230.8054,3767.9244,650.2371,1466.0252,832.7362,2570.5718,3219.1563,2012.9237,2686.2634,1245.9843,1017.2816,1251.4436,977.2074
7.3831,9.1311,54.3578,27.6197,47.6960,15.6586,35.4297,14.9323,25.5497,30.2515,56.5836,61.5213,83.6464,185.9518,287.1432,670.6858,2344.3876,2943.7362,1946.9245,6741.6395,16256.7219,21019.6667,24900.7712,31009.8348,30887.7517,33852.7593,1826.2995,19779.8045,12372.8634,26756.1575,32432.5040,34007.0719,33674.9379,8563.2457,13996.5379,17010.1357,20138.2245,16530.6292,4009.7481,17040.5809,1072.6704,15045.1177,2802.2404,6021.2671,8787.4530,1557.3862,3311.7683,1841.3263,5528.2309,7337.3727,4326.2399,6345.5374,2603.6415,2479.8735,2891.2225,2222.2706
2.1270,4.2833,25.3205,51.8415,51.5600,32.8818,39.2279,27.2757,41.3646,58.3146,43.2138,83.9864,100.2240,191.4774,336.5629,629.5023,3339.4107,2979.2359,1628.5583,6301.0242,10743.3523,17037.2000,27313.6404,24529.6138,30424.8693,28588.4720,10491.9490,15976.0631,28271.7731,26406.0340,26820.5724,25481.8931,35898.3146,16594.9881,22160.2081,976.6710,26144.5348,18056.1169,11819.0602,6031.2519,11620.6920,5506.5201,10001.6528,6065.8615,5211.7638,4179.4361,2873.7117,3309.3357,2617.6073,9645.6377,7270.5509,3869.0931,3323.3988,3421.9901,1607.7753,2733.4171
5.7728,13.5319,70.5255,32.4044,61.2469,22.3964,66.2937,7.6717,9.1216,68.6206,76.3838,94.9700,164.3056,146.7447,426.6875,928.3556,3955.7313,5394.9018,2045.2918,4193.2178,20101.3829,23965.8619,38638.5596,43661.0780,48082.1056,50871.0345,7073.9401,22559.9822,19740.1869,39790.0407,47018.3233,53791.2768,43152.2180,14450.0274,27700.7450,20676.4955,26136.1033,26882.1189,6420.5904,24108.1891,3900.2515,21275.2998,5570.1423,8189.0867,12712.1568,3348.6038,5084.2372,3590.8842,8620.1199,12182.6858,5912.3740,9107.2418,4764.3265,3721.9119,4210.0959,3795.7208
1.6226,3.7365,33.9572,26.4220,35.2189,15.9372,34.2493,16.5600,20.5179,45.5941,46.6312,67.5457,84.2869,124.5158,263.7974,455.8932,2812.5481,2806.0043,1324.7538,4059.3797,11869.6979,16552.0958,25890.2717,24666.1347,29325.6268,27617.9723,7660.5924,12720.2220,21895.8817,24850.0900,27739.6161,24490.2462,31138.0913,14693.5021,19993.7191,2277.2577,22075.1935,14983.2222,9404.7462,7488.1523,9166.3633,7003.5888,7703.4572,5512.6583,5500.5394,3408.0587,2873.7091,2653.6077,3173.6338,7912.0937,5853.9511,4120.3421,2978.0102,2968.8086,1831.9383,2334.1559
4.8302,6.7233,41.0320,24.8861,38.3018,14.3413,30.9273,12.2560,18.8343,29.8829,45.2380,56.9129,67.6089,131.8492,255.4269,537.2505,2251.2275,2468.6511,1530.5496,4812.4613,12698.9197,16342.4782,21594.1901,24886.7960,26455.4516,28036.4385,3134.2049,15869.5237,13434.0490,23007.8646,26753.4253,27801.9538,28690.1025,8730.1338,13792.6483,11455.0629,17862.3630,14415.9622,4638.4333,12777.2302,2766.7055,11247.7123,3439.6978,5142.9843,6934.0104,1821.3377,2790.5107,1863.7962,4152.9303,6658.6221,4005.4065,5005.6293,2431.5148,2301.0186,2243.5480,2011.3880
1.4584,0.2823,0.0437,5.1874,2.9049,4.0503,1.9320,4.3894,5.1650,6.2397,1.8316,7.4466,7.0074,13.9777,36.9635,38.6004,298.3116,181.9025,97.7283,486.2218,410.4299,825.5041,2072.5884,732.1962,1638.8816,601.8222,1566.2592,151.4510,3778.6666,1343.3257,913.5212,155.8547,2153.8700,2235.3448,2495.1430,2486.3088,2279.5023,1071.7026,1920.8128,1423.8333,2220.0307,1161.8747,1607.1655,405.7797,282.4718,607.1101,116.6552,374.6574,295.9101,778.6359,889.7672,174.7491,266.5506,327.5415,101.1918,208.7699
3.0060,3.6190,15.2773,5.9419,11.8966,4.4589,12.2621,0.6123,2.8889,9.1774,12.1200,12.8675,33.0928,35.9530,76.9576,195.7521,449.5141,983.8118,369.4977,1231.7057,3625.8224,3916.1015,4886.7797,7327.6680,7044.4075,8404.4428,70.3802,3716.4562,650.9321,5505.3790,7373.7758,10714.9302,3987.1209,42.4861,3417.3557,6477.9731,1241.0889,4497.4178,1147.4903,6229.3220,1926.5002,5207.1187,873.9792,882.9144,2635.8850,29.6112,799.2029,400.6379,2023.7576,1481.2774,39.3920,1793.2398,751.7982,249.3750,871.2039,548.6101
3.2562,8.3072,45.3699,21.3634,36.8351,13.1307,42.8974,5.5741,6.0421,43.2981,49.5232,63.4785,103.4889,89.4473,261.8855,591.2672,2589.7040,3450.1629,1324.6512,2835.5671,13100.2832,15990.2372,25329.3547,27960.4270,31266.9716,32558.5625,4398.9746,14672.8270,13640.4296,26003.6678,30535.7596,33892.0738,28341.4061,9878.1283,18442.5882,12435.2236,17280.8971,17358.7624,4533.3753,15036.4309,3085.0577,13272.4962,3879.1075,5410.7721,8051.3106,2283.2629,3304.8818,2387.4448,5310.9178,7890.2556,3933.3264,5784.3879,3127.0242,2476.2991,2653.5107,2469.5671
3.6867,12.7734,70.7187,45.2416,70.6137,31.4657,72.6000,11.9242,17.8862,83.0510,80.4651,115.3501,177.7309,172.7187,486.8789,1011.4634,4644.9839,5823.8484,2026.9632,4493.3663,20494.4222,25482.6497,43239.7178,45662.2849,52831.3390,53422.8982,9582.3993,23643.9717,27246.5511,44020.4230,49876.7069,56854.7412,47770.5248,18655.5908,34055.4217,17147.0443,30429.2837,31100.2917,9740.1606,22764.3910,7870.7798,20162.4812,8454.6632,9209.6006,12793.1957,4612.3735,5459.8702,4622.6692,8347.6938,14245.9109,7512.9766,9158.6024,5555.2287,4418.5301,4179.1175,4465.5394
