1.5068,0.7110,6.3715,12.9563,9.9266,10.2628,14.7993,9.9673,13.2955,1.5116,8.9986,2.7913,4.6326,0.3284,6.9750,4.9796,12.2410,9.3793,9.3801,10.4059,8.1671,7.8650,2.6979,7.4161,5.6491
3.7538,6.3531,35.2299,49.0414,39.8482,36.4238,37.6695,45.0988,49.1708,11.4999,27.4761,23.3910,15.6727,7.2960,12.4164,20.2550,38.7903,44.6839,28.0527,31.3646,36.2207,25.2622,16.1003,26.7582,13.5166
30.7622,34.7646,173.7336,222.6810,128.1817,70.1060,93.0304,81.0385,141.7516,56.3563,32.6808,127.9537,56.6099,27.1827,49.5576,42.3408,93.9624,53.4852,36.5600,25.3225,41.2711,61.7965,26.7509,18.8852,12.9502
250.6850,238.6290,1360.1017,1361.3679,1054.9032,1021.0614,1131.5589,1270.3503,1486.8211,342.1590,788.6676,893.6871,520.5884,289.6815,412.0122,617.3503,1163.1342,995.2664,706.6046,810.6838,786.7095,599.4231,394.4629,661.9278,370.7358
1149.7157,1017.2868,7982.2132,5770.9506,8302.2274,4291.9048,3423.8615,5787.5012,4884.1572,2012.9799,3113.4483,3609.8363,1752.6170,849.9555,2881.6206,2256.4980,3682.1333,4814.6795,2486.0664,3529.1402,3835.7854,3801.6936,1255.5005,3133.0747,1817.5707
1776.3523,1973.3566,11579.1879,17212.2832,10132.5671,9675.4208,13035.5110,13256.4226,14676.0977,3031.5931,7673.2267,7413.6021,5656.3417,1063.8744,6027.7853,5866.0072,9930.2655,9505.0040,7835.4959,9067.1221,6194.9649,7883.6250,3131.0535,6976.4047,4347.1450
5474.9285,3096.8049,39598.6677,43075.4054,59672.1746,36923.2260,46993.9395,43560.9508,46142.0959,12411.2855,32727.6367,14199.8338,15684.5787,5120.1103,26070.7340,17697.6516,46394.2281,45880.8540,34274.1888,38740.6355,41051.6497,32582.1199,13664.9203,30511.3987,20160.1339
3030.8547,3344.2115,27237.0246,41610.9402,38214.0979,34724.2366,40983.2123,38268.7946,42265.4503,7841.6232,28401.7377,11143.0017,14626.6284,3100.4406,19708.9307,17277.5802,36731.3221,37202.9815,28649.4436,32945.9132,30503.3022,26972.9202,11038.6680,25620.3800,16760.8835
771.2608,1334.3367,7685.7659,7787.1825,14811.4410,6519.8797,5938.1327,8791.1694,10350.8943,5014.7337,5484.7087,5476.2326,3326.9774,2616.8813,2784.9639,4290.4557,9373.6522,10720.4678,5266.4881,5746.0290,10188.8427,5586.1589,4081.9697,5707.9936,2407.1070
1302.7756,448.4524,7549.6881,6934.2883,9248.5670,6648.9343,9472.9246,6451.4688,8062.7420,1799.7124,6000.3130,2509.3439,2834.8680,501.9912,5357.7363,3158.3162,8682.9710,6851.5680,6227.1859,7009.9010,6209.2517,5974.3980,1792.3723,5159.8793,3965.7019
455.5400,1076.7671,7677.8587,6966.1930,7839.2161,5374.0850,4607.6917,6927.6954,6498.8983,2157.7750,3787.1778,3498.2466,2110.2873,1153.8816,1931.9918,2820.8201,5019.1905,7085.6976,3703.1048,4539.9727,5099.4615,4183.9759,2377.6213,4084.1024,1932.7773
1850.2587,852.7643,11321.3786,8776.0388,14294.5320,8964.2141,11402.7904,9560.6934,10530.4622,3013.6075,8048.8035,3682.4308,3395.5686,1053.5499,6957.2055,3873.4363,11319.7048,10098.7008,8058.0966,9450.5030,9040.2330,8532.1453,2511.9338,7217.2267,5303.1295
1245.8996,943.8669,9669.2056,10320.0764,13109.0785,9522.8455,10895.2406,10635.8279,10585.5734,3079.0166,7993.8870,2504.7751,3531.8589,998.3383,6198.0646,4281.1922,10813.5183,11182.7130,7929.2292,9476.2999,9241.3575,8466.4647,2862.6108,7476.5622,4960.8467
1554.4886,931.2873,11290.8246,12954.1381,18565.5066,11958.2272,14531.2393,13873.7987,15585.6568,4470.7516,10780.1738,4361.2367,4991.2543,1782.3026,7759.8067,6136.6018,15446.3001,15357.0879,10848.0613,12357.8551,13509.5144,10768.6991,4510.1276,9953.4834,6315.1553
1182.2145,792.3011,8380.2888,8354.2572,11876.6734,6736.2756,8777.4564,7149.1558,9629.8592,2793.1801,6185.3214,4078.5133,3127.9702,1188.8169,4633.2344,3895.7650,9543.0118,8693.5813,6431.8518,6973.4655,8160.0088,6057.7504,2820.2660,5568.8977,3581.3147
317.5372,260.0220,1692.9249,3494.3068,1351.8083,2409.4424,3449.3158,2424.5484,3202.9329,136.7872,1925.9273,1052.8239,1207.8079,50.0240,1418.3202,1288.1019,2459.1328,1883.7343,2046.0398,2259.0613,1463.1116,1502.3227,599.6127,1580.1257,1175.6700
1538.7438,880.1564,9649.2166,14239.3606,16314.1288,12453.2990,15738.4666,13516.5619,16117.0810,3620.7975,10922.4868,4042.2289,5249.1122,1333.6416,7888.9313,6365.1069,15320.0025,14408.8546,11172.7074,12606.4055,12557.2799,10498.0223,4229.9381,9801.9250,6535.2168
1972.0528,1162.5160,14337.9126,15971.1495,22757.2275,15433.1054,18477.4820,17117.3479,19460.8768,5585.9534,13590.3286,5239.5403,6219.0047,2050.4716,9975.6167,7791.7701,19471.7719,19266.0854,13735.4865,15776.3686,16734.0790,13874.2134,5432.4702,12586.0145,8176.5134
1497.6944,1123.2761,10876.1328,15317.1607,18626.7297,13550.3680,16324.2270,15611.8100,17603.8235,4259.3339,11871.0849,4145.6871,5597.7661,1755.2199,8234.2116,6913.6677,16498.8523,16351.1078,11925.0144,13580.7305,14204.3340,11467.9437,4882.3944,10844.8952,6889.3900
1532.2305,1144.4071,9283.5840,14901.5846,17170.3032,12681.6595,15683.6213,14199.9297,17326.8055,4255.8317,11139.6541,5386.4102,5637.6434,1673.8215,7576.1988,6857.7460,16114.9120,15216.8936,11373.0600,12688.1038,13489.0765,10619.2708,4716.1854,10054.1121,6470.1404
737.1887,828.1068,6454.4483,9782.4779,10935.7864,8403.0248,9742.5359,9862.0835,10760.0101,2505.6464,7090.7297,2895.6626,3534.9807,1077.5323,4749.1982,4307.6189,9752.0760,10106.4850,7161.8720,8210.3562,8586.4785,6887.2489,3082.8846,6629.2095,4074.8767
476.5786,424.4148,4172.1147,5216.3260,6471.9449,4747.1805,5446.4665,5540.8378,5869.0543,1476.5643,4040.2151,1317.8426,1937.3459,597.6745,2851.5739,2331.2696,5473.1869,5740.4862,4021.9321,4689.6420,4831.4276,4030.2960,1652.5311,3772.5314,2368.7539
597.0919,366.2634,4087.2359,5552.8819,6900.7675,4929.1352,6103.0500,5568.3186,6423.3990,1577.3846,4348.9681,1643.0570,2055.2100,614.7694,3104.4165,2527.5481,6135.6811,5958.2724,4421.9404,5017.1218,5206.8536,4249.3111,1760.6631,3973.1740,2572.6981
427.1635,439.3664,3978.1685,3665.6740,4870.4340,3096.8951,3182.9843,3908.2959,3372.5356,1349.2230,2475.0429,1440.3052,1263.6450,418.1007,1992.6530,1323.1220,3204.0102,3857.2714,2382.7828,3003.7748,3096.9741,2864.4674,986.0472,2488.3469,1523.4501
361.5095,422.8717,1708.6612,4158.6554,3322.5661,2952.1421,3648.0339,3578.8918,4412.8070,975.3363,2497.5496,2004.5987,1495.9505,425.2811,1382.7029,1745.3006,3666.2141,3246.2796,2564.3243,2747.9539,2949.1249,2074.1774,1182.4259,2168.9454,1334.4744
133.1868,117.8528,1079.0813,1433.6623,1757.6919,1227.3910,1475.9281,1448.5815,1504.8426,392.6298,1047.6960,333.9735,514.3614,150.2573,774.9624,587.1372,1449.6868,1512.9273,1075.0619,1237.8082,1289.2191,1059.9779,446.2014,993.8850,623.1272
101.8458,111.5021,751.7099,936.5874,667.7476,631.6456,656.8755,839.9512,952.4522,211.5492,459.5258,537.2306,358.3722,84.6836,239.7726,442.5550,641.4805,619.8675,458.6781,501.8688,501.2048,352.1982,245.3683,416.5192,212.3504
125.7404,100.0449,1120.2212,858.8189,1671.7626,957.5274,996.3985,1193.5912,1153.3078,421.3745,836.9123,333.6891,352.5375,185.4911,605.4913,454.6793,1183.7666,1293.6092,806.2882,963.5278,1125.6983,908.4698,353.4071,812.0209,486.6738
141.0272,185.0729,1224.1776,2067.4356,1724.7879,1699.5459,1993.6499,1840.3327,2033.7140,378.1693,1352.8663,567.1166,697.1848,136.7377,912.1547,829.7552,1803.8752,1822.6611,1379.1158,1587.2830,1460.2153,1312.2496,543.1632,1246.0554,790.0921
253.2146,239.7636,1261.4584,2757.2266,2734.4914,2135.0933,2614.8330,2434.0559,2947.4907,661.2145,1804.1792,977.5753,964.9510,314.6644,1157.3160,1182.3175,2591.8790,2506.0633,1880.9723,2064.4984,2209.9414,1620.7481,838.6769,1646.6594,1021.1987
303.8312,255.4440,2391.3987,3424.1922,3788.3915,3014.9074,3602.2504,3389.0102,3725.4884,826.9675,2550.6059,808.3856,1234.4918,306.2368,1812.7407,1481.4305,3474.6815,3465.1604,2576.5204,2967.4327,2922.0135,2498.4565,1004.1836,2340.5893,1510.9740
