1.2964,3.1531,2.9501,6.2477,9.1104,6.9292,48.5946,94.9863,301.0076,613.5464,1531.5018,2523.3599,2094.8099,691.1507,896.3205,1687.0780,1329.7388,1137.2009,543.6513,790.7896,431.3405,264.1171,643.2880,262.2432,294.8412,175.2640
0.3804,12.9874,13.8762,27.0000,23.6140,12.6962,124.3116,320.4630,708.2698,1785.8040,2374.5400,3906.7832,216.4877,1693.1863,2591.1440,139.9663,1864.3654,15.3366,935.4067,595.3416,694.9546,406.5960,710.3331,400.2688,240.6426,288.4700
7.5054,47.9725,70.0307,108.1624,79.1090,65.8409,454.8536,1273.2791,3780.1940,11398.1277,10221.0874,18545.8723,14892.4653,4998.0685,7933.8417,15124.9448,12116.2185,9477.5277,5303.6297,8093.5266,5832.8117,3639.6026,5607.2389,2463.3114,2641.3907,1220.8865
2.8497,63.7999,66.5113,128.5822,163.1315,71.5589,1079.0693,2010.0603,3277.9100,8866.4896,29558.5667,44345.4728,35785.7802,24285.7882,30026.1191,26089.8367,37458.6684,10253.6796,15629.3673,15002.6819,11955.7323,8698.1379,9869.8849,4718.0509,3982.1784,3790.3182
18.9566,67.3615,90.8172,43.6228,118.3794,112.8885,600.2343,1481.5507,3282.6412,18271.7261,37327.5624,55537.7713,105966.4990,19856.5967,37852.2468,98661.3669,82834.0923,60713.5361,32937.4371,47363.1850,34059.6096,21925.7841,27917.0938,11830.6288,15177.6090,4755.7450
30.4803,32.5108,3.9783,26.1129,51.2962,74.2900,482.6873,585.5605,2508.3353,2875.2715,10391.4399,9832.1871,32293.2368,2269.8727,2528.3461,33473.3706,6410.1102,23303.6017,1406.3249,11200.3493,8566.1747,6069.9071,6769.6225,2200.0430,4076.8659,991.7613
12.5195,48.5972,83.6405,105.3507,110.6227,27.7129,669.0121,1511.2070,2339.1029,8850.6527,20533.9372,32545.1864,37113.1575,21194.9386,30822.7991,29824.9023,46872.8665,13360.2349,19347.9346,19362.6650,14327.0170,9446.1247,9986.8556,4874.0625,4968.9425,2873.6450
12.9428,48.6136,50.9974,90.8397,110.1124,68.8411,663.9118,1615.0691,3931.5115,7358.4202,20068.2696,29433.1910,39831.0361,9575.1938,20368.3994,34753.9153,30781.4019,23349.0835,11891.7819,16545.5932,11414.7077,7004.5139,11724.9138,5205.9942,5958.0560,2374.5554
23.4619,26.5913,6.9278,5.6218,39.1162,51.6143,253.1932,480.4166,1670.7043,3461.9706,11144.0619,9262.3966,34735.7420,324.6389,3966.6055,33099.3097,11516.2785,22345.5088,3773.0349,11752.6284,7464.4088,5186.6363,7114.0443,1950.6748,4107.4207,1080.4139
9.9336,25.2318,45.9194,51.3003,59.8021,13.6231,338.3619,658.8039,1186.0792,5796.6213,9990.2459,16851.2734,18550.4019,11609.8612,14901.5297,15357.2446,25216.2008,6785.5716,10987.7082,10136.1539,8478.1752,5425.5452,5169.0282,2561.4004,2580.4394,1443.6422
0.0726,48.5069,68.3474,88.3777,115.5829,50.0349,683.7247,1717.8400,2691.8712,7904.5729,25453.0857,39243.0079,52325.7578,19592.7166,30285.2247,44114.4037,50315.8666,24887.7790,20325.5195,23942.7587,16747.2018,10439.7287,14219.4672,6367.7789,7198.8917,3431.0550
27.6178,29.4926,17.2900,14.8847,56.5246,83.1225,419.7154,647.0645,2664.8473,6390.2615,15674.6710,20470.2920,47843.5730,1762.8217,3864.4221,46904.7345,22350.6274,31672.9470,7921.8847,18528.8630,12809.7723,8525.1031,11744.0688,4187.9060,6560.9155,1621.7040
5.1243,34.8692,52.5679,92.2470,94.1079,35.7805,457.4411,1073.0505,2541.7796,7044.5250,12491.7866,20493.4676,11116.6026,11310.8203,19334.1688,6743.2246,19559.5080,1585.1545,8290.3596,5831.7230,3939.2610,2862.2092,4469.3579,2633.3829,1719.4325,1531.4526
13.4503,18.9169,8.2630,34.4998,33.5410,37.5512,256.7840,514.9464,1659.3257,2523.5956,6380.7867,6817.0255,15029.9579,651.8574,344.0111,13780.3615,4103.7374,10092.7112,1197.4611,4526.5217,2549.6546,1628.4181,3436.4800,994.3006,1847.9899,672.4715
2.9273,19.4850,35.8005,33.8101,50.9854,19.5245,280.9278,662.9320,925.9983,4649.8689,12454.2213,19001.8851,28931.8023,10588.7968,15577.9776,25222.2026,28823.0187,13824.0815,11791.9154,13800.6542,10173.0804,6464.5144,7602.2120,3403.9487,3995.0026,1738.8864
9.2044,24.4243,29.0457,22.4102,60.6564,42.7236,277.4960,614.3044,1199.3999,6697.1834,15965.8671,21773.1949,37073.7716,8599.4608,11111.2778,32918.9721,26817.2505,20009.4032,10777.1950,14956.4496,10609.6820,6803.7717,9233.2376,3529.3898,4832.5763,2040.5723
7.0693,22.5385,44.8955,41.5839,50.5478,52.0907,324.8476,909.9692,2153.3757,6914.7272,11903.6606,18775.8588,41037.1431,8840.5312,15139.7563,38366.2673,33294.5641,23236.7875,12977.2829,19086.5835,14373.8138,9015.9153,10400.1987,4514.0101,5813.7637,1636.9505
