0.6352,2.2808,7.6397,6.0615,3.8580,8.2371,0.0828,5.0872,6.0040,0.9496
1.6279,11.4620,40.8621,33.9473,16.2447,23.6796,14.7484,17.9714,27.9393,12.2703
26.5405,251.1525,212.0940,132.9589,47.7493,109.6695,82.3949,162.5766,92.6693,32.8904
195.2559,1978.9316,2545.1003,1989.6713,871.2862,1054.4649,843.9860,1132.6432,1426.8764,569.4270
465.9767,5389.4876,4749.8520,3239.4975,1454.5010,1509.6792,2515.9790,1928.5756,1979.6276,1029.7348
571.0766,8326.1879,7166.6131,2439.2348,1423.6827,1882.1097,3332.9602,3253.8810,1893.0089,1466.9978
3219.2362,19302.2806,48464.5286,35510.3063,21437.3291,39360.8591,12289.1101,27688.2166,33557.2345,5338.7243
3258.4541,11486.1273,52965.4636,48757.4795,25344.3778,43763.9301,13007.5641,27852.6161,42479.0580,9082.9960
2875.3503,14138.3289,41564.7469,35452.9976,19751.2624,34172.4094,12454.0647,22769.8228,31122.2037,6783.1535
948.1600,4077.7582,14278.2807,13353.7591,7219.9013,11808.1391,4981.3012,7579.7537,11389.7288,2641.1317
1726.9239,7727.4981,27893.9222,22906.2992,12525.9311,23166.5166,6359.3148,16375.3455,20789.9653,3639.0019
2423.2653,9036.4074,37526.5821,33890.8925,18065.8383,31385.8078,9674.3433,21181.0041,29450.0318,5975.0304
2316.2614,10359.7073,31479.7177,29045.4719,16248.0538,27926.1164,9300.5042,18142.8629,25168.8048,4539.5498
1653.4136,7182.1212,26391.8793,23088.1570,12360.1697,21390.9820,7269.9813,14209.1734,20229.4641,4472.0720
377.7770,2449.4190,7942.1971,6356.8243,3219.6974,5375.1956,2410.9577,3955.8579,5511.0391,1751.7642
404.4418,2407.5385,5904.4197,5684.7128,2797.8634,4687.5481,1363.0437,2934.2800,4855.1623,855.1775
409.5993,1964.8900,6834.1418,5869.7435,3156.9886,5525.3105,1793.9675,3643.4948,5205.0392,1065.9513
268.2891,1387.6422,4628.4928,4345.3065,2077.4724,3446.7222,1071.1469,2498.6797,3607.1379,851.0131
366.9520,1891.8877,5160.3591,4978.4581,2506.0081,4417.1271,901.4765,2892.4149,4290.1449,515.2804
244.8154,723.2778,3757.9851,3480.5609,1823.3902,3144.5328,755.8810,2115.1209,3002.5925,537.8053
322.2752,1618.3256,5094.4547,4226.6950,2347.5375,4053.5341,1528.0264,2808.6341,3732.4966,869.5918
206.0441,926.9493,3384.3994,2958.4455,1555.8376,2664.1130,939.6966,1739.1826,2575.4401,653.5351
362.8887,1546.1672,5324.6069,4933.4224,2666.8605,4489.4287,1527.5046,2916.8005,4228.2220,941.0093
573.1488,2341.3166,8354.1248,8337.6010,4198.3514,7263.0966,1806.8459,4765.0390,7049.2172,1214.7350
384.5297,1737.3146,5016.1327,4559.7474,2609.2462,4612.5469,1396.8354,2875.5837,4024.0255,592.4586
342.1360,1490.5334,5774.7229,5082.7722,2692.3068,4830.1182,1215.8417,3117.4107,4516.8283,734.9772
151.7735,726.3344,2906.4206,2564.3294,1302.7737,2243.2465,672.4472,1476.9534,2233.2110,522.1766
207.2120,1300.3805,3397.4191,2510.6383,1404.1937,2655.3352,803.3300,1757.9298,2370.0738,432.4932
219.8183,1058.8153,3236.5397,2781.1032,1555.8943,2679.2370,976.5391,1836.6088,2425.0135,543.2282
