13.4253,7.6841,776.0014,1442.1319,496.8227,512.1820
131.5372,160.8540,8028.1129,7225.5553,6297.3212,4369.2378
320.5580,246.0209,16439.5435,22299.4637,16325.3631,7712.4465
493.0781,330.8633,17983.4065,23272.2752,18902.0509,11795.6287
525.7138,385.0052,12782.3973,10990.1353,17819.8869,10538.1875
759.3648,690.9888,23994.7149,32540.9401,37761.4451,21805.7867
1307.1519,544.1361,61707.0649,127296.8054,31831.6832,32457.7717
713.7188,178.1978,31312.9056,54905.6275,14133.8440,13561.2898
100.6738,145.9102,3204.3463,8937.9384,5161.3220,3753.1360
430.5222,109.4433,23106.3966,39158.9326,6916.5984,8214.7472
778.8336,328.3692,38215.8678,80735.8214,17537.3144,18651.3736
582.9336,149.1491,28123.1175,55522.5420,11740.5790,13275.6216
548.7763,201.4609,24350.2147,43539.3195,10117.2234,7903.2470
755.2776,193.9261,26549.4816,55882.3689,16124.4454,14447.1400
611.3807,160.6921,25697.3002,47313.7258,9829.1376,10058.8424
572.5534,281.9792,29935.1655,57473.7150,8708.9138,12216.9680
728.3593,110.0043,30116.7592,56603.7882,14683.2738,14880.0860
722.3200,521.2335,26372.0941,58250.4205,17307.7921,14707.5737
535.3205,101.9054,23169.0993,45434.2505,10505.3866,10675.7223
