171.8406,855.0130,2611.8402,2621.3740,3817.8553,2521.3220,1168.8746,1515.1840,3280.3870,1162.5718,2685.3075,2688.9553,3155.7936,1474.2605,1756.6657
175.3814,1703.7509,2360.8721,2128.0786,3368.4223,1358.5342,1062.0797,968.1383,1616.9963,1620.5497,537.6226,772.1400,861.5033,524.5761,284.7232
343.7378,3062.4850,5385.9877,4073.0630,9155.3995,3210.9311,2845.5200,4046.0049,4427.8307,3844.6936,3234.3449,4257.6038,4823.7378,2157.8716,1715.5320
843.0828,5901.9125,14975.0211,14815.8860,20836.6598,10703.9937,6872.0968,8323.3400,15331.5478,5806.4867,10089.2571,12512.7792,12225.7796,4180.2737,6608.1520
1569.3128,6216.4396,24650.8456,22446.2129,30186.2219,24570.6672,11121.3953,18547.1735,30188.0250,7524.4813,28912.6235,28823.3104,33370.7928,15140.8980,17565.1083
1572.3416,3613.0722,21004.0642,16320.2900,23685.4717,22178.2197,10231.4165,20699.2434,28226.7166,9913.3665,29922.7443,28895.2719,34985.1569,17036.6366,17806.2396
313.0361,4370.1808,9983.2774,6189.3164,13158.8331,12881.7198,5378.9099,15019.9045,9650.3368,1888.5781,17049.9281,17678.3085,17460.7378,7228.0754,7827.8049
1279.9449,6641.4825,14638.0285,11458.0368,26679.5153,11135.5524,7179.3669,12918.1318,15090.1519,10942.0887,15278.2129,14841.3830,19378.7472,10324.4069,8990.7558
995.6714,11474.1956,14687.5178,16783.5020,24996.7451,7689.8612,7208.0598,8767.3973,11968.1696,9242.5553,4929.4893,7208.9728,8449.6881,2561.0286,2462.0223
1723.1736,7221.0793,26284.3984,25471.7699,61338.3558,41753.7241,13750.8447,41973.6744,37028.0453,22042.2015,54300.3965,46684.2632,63420.0760,33982.3302,30583.3983
1199.8988,7513.7085,28391.7346,25067.9190,37133.0857,41079.6839,12893.0897,38923.8914,39818.1535,9168.7901,53307.9169,49505.4060,58702.2547,28063.6056,29202.8342
1756.1936,7239.3567,29779.4242,27972.3525,60427.7944,50919.4819,15156.4822,48396.3375,48651.0788,21030.7644,65941.2246,57982.9347,75549.2891,39421.4808,37548.1798
1060.2053,6298.7439,24098.0006,17124.5277,23649.1952,27657.8585,12167.6601,31062.7971,29092.8485,6292.5586,39364.9021,39028.0417,43705.6548,19707.3806,20899.2492
1659.2960,8830.5768,33938.5206,30081.2959,46536.4288,48227.6197,15402.9150,42029.6539,49353.4260,12344.7062,60802.5090,56402.2828,67354.1364,33119.7241,34529.8601
786.1775,6435.0900,17805.9671,19041.3135,40851.0840,34943.1311,9336.4832,33375.9168,29232.0983,13035.9422,43723.7282,38501.3807,48841.9979,24969.0855,24043.8148
1575.8089,5685.5439,26975.6670,23468.9414,37484.9279,36438.9631,11954.1079,30116.1053,40133.3609,11536.2351,45784.2339,41647.1524,52114.9841,26452.5879,27116.1474
996.9604,3171.9884,15275.4614,13692.0864,18496.9350,19815.7962,6941.1271,15952.3685,22644.2993,5884.3640,24333.5447,22289.6868,28697.8154,14273.2549,14832.6272
1930.1430,7594.0899,35375.6407,28756.4823,59357.2479,56745.3673,16731.2644,53392.6414,55394.9588,20044.2143,73283.5279,65669.7922,83265.2096,42371.5828,41578.6033
911.5935,6597.1641,22134.3106,19570.4430,37381.0133,37425.9704,10427.3858,35955.7908,33493.6099,10339.2833,47891.2695,43767.4658,52408.5612,25906.0369,26036.6677
