0.0080,0.0290,0.0106,0.0259,0.0713,0.0320,0.0204,0.0392,0.0364,0.0328,0.0287,0.0750,0.2088,0.3337,0.1667,1.9201,2.1104,4.9628,0.2518,6.1028,1.3847,7.4658,3.2895,2.2604,0.1966,3.3905,0.9435,3.1291,0.5299,0.1500,0.5520,4.7902,0.5999,1.2672,0.0705,2.8691,0.0809,6.3775,0.5107,0.5418,0.2335,0.1223,0.8045,0.5751
0.0290,0.5006,0.2595,0.9919,1.3886,0.5243,0.2087,0.7939,0.6176,0.5576,0.7274,1.4888,4.6655,5.2903,2.6377,15.0955,73.9553,103.9941,41.1235,115.3378,64.9004,138.6911,94.2941,102.6441,16.4153,30.0058,88.4103,34.8511,37.6774,23.4946,61.6583,32.6944,49.0767,22.0329,22.6185,45.3434,44.5569,76.0760,42.3645,13.0892,8.8708,16.2956,17.8727,12.2560
0.0106,0.2595,0.5584,1.0423,0.9789,0.4573,0.2155,0.6842,0.5092,0.4548,0.7836,1.8494,4.4251,5.0879,6.8238,19.8578,83.9110,73.2377,76.3938,86.9650,90.5573,85.2517,74.8072,75.7840,24.9618,43.7092,68.2822,26.0612,35.0890,24.2989,40.7850,35.2276,50.1199,28.1199,31.5391,53.0446,60.1871,59.6394,62.9887,12.2170,9.9756,21.3004,16.2253,8.3986
0.0259,0.9919,1.0423,3.5937,3.9808,1.5979,0.5418,2.3990,1.7532,1.7296,2.3786,5.1813,14.7887,13.8603,11.6761,28.6809,225.5440,225.1691,109.6626,303.1009,97.1372,178.9241,90.2111,142.8667,50.1012,77.5711,141.9480,46.8048,39.0925,41.3235,105.7837,69.0260,98.9746,47.6690,44.9429,66.7531,84.7428,72.9173,101.7903,26.4527,18.0929,31.5296,13.1837,7.8746
0.0713,1.3886,0.9789,3.9808,5.3344,1.9885,0.7156,2.8972,2.2152,2.1314,2.8831,5.7817,17.3296,15.8876,9.9896,37.3243,266.1638,279.2953,96.3053,382.5370,58.3232,251.2826,98.3311,174.8392,54.4576,91.8844,151.3184,62.2856,54.4817,31.8506,125.4895,96.4082,112.4153,39.2795,33.9864,47.5160,31.7939,80.1989,50.3971,33.9714,12.5097,16.6834,21.2152,14.7033
0.0320,0.5243,0.4573,1.5979,1.9885,0.9757,0.3065,1.1366,0.9879,0.8760,1.2175,2.2786,6.7970,6.8671,6.0663,17.1687,115.2167,117.7044,64.7682,172.6339,70.6140,98.8846,63.9615,68.8824,27.8607,58.5352,57.8133,32.4053,35.6332,17.3941,55.7486,58.9638,63.6178,30.3643,28.6507,63.4201,54.8091,66.8994,61.3408,14.9675,8.0123,16.5468,16.2436,8.6868
0.0204,0.2087,0.2155,0.5418,0.7156,0.3065,0.2982,0.3793,0.3959,0.3590,0.5551,1.1398,2.9887,3.5562,4.4251,19.3484,46.4385,52.1888,31.6075,63.0024,18.4447,56.0929,33.3685,39.2029,10.5469,17.8077,32.8817,18.9201,14.9894,8.7288,24.5503,19.0582,23.5054,8.5318,10.0648,17.0840,11.5059,28.5994,13.1475,7.5141,2.5571,5.8334,6.8799,4.4694
0.0392,0.7939,0.6842,2.3990,2.8972,1.1366,0.3793,1.7761,1.3109,1.2132,1.5860,3.4188,9.9444,9.9906,6.3733,19.7872,138.6812,171.5694,58.9504,217.7995,47.8423,166.2693,84.2740,122.8204,27.1704,51.8596,111.5834,44.8498,31.7296,29.9080,86.3113,54.5412,55.6693,34.1177,16.4103,42.4807,51.5679,71.9212,60.6061,17.6789,12.0508,20.8062,13.4330,10.1820
0.0364,0.6176,0.5092,1.7532,2.2152,0.9879,0.3959,1.3109,1.2354,0.9989,1.3692,2.7874,7.7389,8.5987,7.4804,20.8975,109.4344,153.9132,50.7060,185.8111,60.7998,154.5980,84.9639,113.7534,24.9818,55.3523,91.9732,44.0264,29.3356,27.9876,62.6763,59.7106,45.7977,34.8961,21.6581,58.6180,56.0834,81.0822,67.0381,16.1184,10.8509,20.0516,11.7993,9.5027
0.0328,0.5576,0.4548,1.7296,2.1314,0.8760,0.3590,1.2132,0.9989,1.0024,1.2874,2.6856,7.7493,7.6869,6.4016,21.5297,100.0704,125.0968,45.7867,161.7182,16.0907,97.8754,35.8598,65.4668,19.8564,38.3524,55.1911,28.4794,14.9803,13.7355,45.9227,42.0345,37.3971,20.9435,10.9669,26.3699,23.1989,39.8676,31.8738,11.1585,5.6752,9.2968,4.8887,4.0781
