1.2724,0.7020,2.1314,17.7687,85.6466,137.9602,172.6019,1157.3165,1039.2335,478.3131,353.9670,248.7539,357.4106,405.1697,213.7119,174.8398,137.3040,171.0553
13.0306,12.6256,28.8121,156.7683,896.1546,2607.6649,2951.0864,5440.9461,6862.6822,3621.6641,1231.8746,855.5414,1733.3100,1565.6788,1074.0440,697.3598,716.8905,775.2568
33.6195,31.3963,73.8861,409.1375,1479.2333,7492.8547,6859.2975,11088.1626,10569.1162,4897.9310,3564.0844,2698.9751,3454.7622,4478.6769,2245.9121,1680.4795,1681.2728,1790.7984
78.9058,73.8680,206.9234,781.3811,3743.1140,15842.6875,26015.1674,44740.9540,55619.1094,25450.6790,10987.0927,6295.8232,10568.8584,12936.5656,6446.3088,4844.5836,5864.1336,5081.9523
119.8639,114.6740,182.1805,1429.3515,5921.6896,22320.0851,13593.5157,58644.6851,39006.9622,15544.8433,12568.0327,9746.2418,13802.2814,12648.6306,6835.0191,7263.8645,5716.7223,6581.2590
37.3463,39.8714,59.3960,343.4830,2325.7597,8998.3637,5395.5701,13797.5866,30318.6241,9810.0752,5588.1466,2976.6400,4231.4839,7057.7481,2218.5117,2281.3182,1543.9544,1792.7366
69.6825,53.7737,128.3814,1222.0290,5810.0845,7605.0996,15346.9802,36162.3661,82980.7440,30497.0635,14254.3847,6630.3455,10451.5614,16937.4260,6829.5280,4780.5629,3738.2703,4627.7365
49.7064,60.6530,136.5183,630.2798,2943.6835,12232.3970,12176.5163,11029.5843,18601.5336,12195.3635,4300.3850,1857.2083,2841.9982,3026.7275,2690.1420,864.6535,1997.4098,1692.2170
60.7080,56.1456,108.7009,884.3999,4896.0138,8405.2384,14442.7836,61452.1625,48100.9935,25370.0257,19331.2659,13442.8913,22716.0227,16973.4261,13303.6411,11946.9198,8152.2707,11083.9359
81.3705,80.4933,213.5774,1008.1747,4915.0400,17098.5012,19322.6869,51767.1321,72365.2019,24365.6984,25107.1004,14559.8429,15882.5784,21375.9830,9700.2735,8589.9285,6858.3110,8549.8701
33.9471,45.6907,94.3687,592.4459,4069.1522,7392.0106,15410.2902,35099.3458,89855.4839,32216.5171,19782.5778,10126.7789,8586.7480,15639.4356,6411.2122,5425.1454,3613.4962,5067.0282
83.1842,30.9744,87.4125,810.2243,4432.3066,8136.5485,7088.4972,43484.1790,43705.0639,6780.7848,14580.1618,8836.0899,11826.2873,11963.7023,5019.6459,6612.2069,3526.3898,5231.3733
41.5318,68.4061,136.2191,766.6219,3221.4410,9561.6515,16012.8779,39088.8590,80691.6192,35230.6030,13381.3843,8625.2884,10774.5958,20815.5319,7199.7237,4681.3903,4379.2404,4790.5416
27.9718,22.4553,60.2432,269.8415,1551.3664,5158.5641,9549.5822,26142.6602,52267.1219,16649.4289,10481.5144,5717.4110,3894.1771,11042.1300,2075.1574,1985.1730,2047.1931,2124.4568
32.4949,39.8902,104.6749,731.2159,3010.2528,9525.3549,17964.3876,32564.5524,73576.8949,27225.5654,14199.7095,7988.6754,5533.3096,12891.0331,3731.5349,3035.8342,2889.5584,3239.7028
70.4517,59.1287,123.1514,755.6232,4033.2730,16454.6369,16516.1410,38929.1728,106897.2266,36291.8032,23923.5092,11952.2225,9310.0603,19341.1541,6438.6574,5967.1269,3123.3216,5070.9326
67.6412,39.7700,131.5973,761.3350,4630.5332,10250.4299,22252.6812,53088.7572,135566.4720,42292.7551,25419.6142,13117.5752,5561.0548,26126.7362,2892.0166,4198.0695,2584.7444,3557.3116
108.9149,96.1661,103.6770,1059.4233,6525.9546,18484.1173,22390.3086,63963.9208,133819.4431,42168.3476,29067.5161,14266.8569,13078.0822,23082.4356,8113.6807,8366.8998,4943.0114,6945.7614
129.8367,102.3080,183.8522,1386.1097,6517.0277,19974.4349,14453.9378,57098.0051,63140.2338,17208.6489,19187.2369,12975.2404,14540.7669,19362.3235,8210.3629,7086.3325,5079.8593,6330.1230
32.4870,34.9368,90.0323,454.0035,2193.9104,6923.3617,13423.6103,30371.0759,72568.7534,24347.3371,15271.5463,8237.9901,5349.8078,15561.0792,3229.7961,2844.9760,2532.7282,3024.8725
80.9297,75.2062,158.0049,869.7452,5441.6958,11365.5461,21126.7749,68144.2672,117828.9605,32122.1779,26664.5228,15382.1683,13638.8237,23215.3045,5533.0018,8178.1088,5103.3874,7004.1428
73.0273,39.6360,105.5988,761.4536,4462.2763,8075.0913,23864.0430,56262.5510,142680.3638,45588.4509,28570.3690,15451.7006,7720.6334,27325.3250,3228.9721,5285.4526,3133.3508,4443.5997
70.2884,45.9236,71.0917,509.7094,3043.1131,9232.6210,9491.8044,33394.0175,52203.6517,12346.3790,13210.8937,6243.5464,7338.3347,7428.1224,2976.8697,4607.2643,2232.8034,3435.9273
11.1621,26.0253,56.5129,391.2791,1240.4490,4350.2754,3950.4385,12751.0616,14047.5187,12896.4838,4020.4674,3602.5621,5247.1245,7501.9482,4516.5953,2107.3498,2725.1479,2807.6550
47.4395,30.4302,117.8720,587.3588,3064.8413,6693.3749,18623.0079,47095.6236,100235.0486,29996.5664,20738.5803,11589.9304,7859.4251,20436.4084,3365.3473,4679.5293,3165.7852,4158.3125
70.7226,79.7109,112.8805,731.8627,3525.1822,11725.6290,8707.2565,34614.3963,6782.8135,1167.5716,5899.4857,4788.3543,10078.7236,4713.4860,3853.3695,5721.2109,3091.4908,4216.1815
48.8501,71.8469,127.8746,777.1533,3378.5529,10800.8833,20906.1463,32298.8222,128018.1002,53104.0094,23469.5814,13093.7364,4239.5798,28631.7294,5333.7360,1801.6570,3262.5556,2986.4038
70.9157,37.7791,155.4986,1085.1391,5932.6148,8338.7933,23232.5498,43641.1102,116342.2464,35845.2032,21523.0538,11282.3801,5887.8905,19618.4972,3653.1057,4219.4615,2197.4016,3205.2429
49.1249,53.1087,110.1323,613.2394,3272.9781,8069.1629,17073.7741,42310.1043,85988.1308,24604.2394,18441.2098,10279.9923,7621.2529,17765.2171,3160.4854,4485.4361,2821.5824,3880.3576
26.6309,7.4468,28.7313,359.9005,2327.0510,2602.7637,5891.4240,18441.3258,44255.4599,11954.9223,8630.4710,3797.8417,3302.8551,7933.4385,1448.6007,1474.0430,709.5032,961.2816
6.8787,13.8977,21.9855,133.7447,478.7254,1703.4974,2696.9770,7020.3748,17788.1526,8630.5361,3222.3939,2218.8161,1775.7569,5083.2207,1637.0308,706.1124,968.8471,968.2035
11.5254,4.2176,22.0324,133.9633,845.5664,1429.1604,2214.2559,10147.5993,12111.2625,2235.9735,3550.6230,1802.2526,2471.2971,2032.1399,895.7627,1440.0516,750.6392,1155.3765
18.7632,21.9153,43.3376,338.2333,1753.6979,3079.8035,8453.1017,17938.7778,51305.9082,18951.6570,9985.4853,5250.5001,3071.8818,8937.4828,2644.1283,1979.1003,1630.7336,2026.0420
29.7245,24.6416,60.9195,468.7195,2645.4771,4615.3138,10792.3618,20872.5726,63967.2749,21756.3820,11360.6872,5742.3162,3031.7162,11669.7018,2535.0597,1872.7993,1303.3004,1735.3814
37.4072,22.7778,41.9313,490.2569,3043.3884,5467.6240,12588.1340,29767.5925,78975.4790,25798.2952,14614.3467,7967.4838,5303.9509,16747.9297,3283.2559,2634.8038,2005.1286,2330.4814
19.8953,27.1366,44.4333,433.0978,2306.2319,3370.6456,7174.4057,14411.4198,44552.4986,16549.0532,7629.0798,3587.9176,3788.9019,8445.6148,2965.8126,1897.2225,1463.4722,1864.2988
50.5920,30.4631,82.5826,688.4188,3734.1712,5427.7193,8797.0553,22833.5492,54546.8225,20415.0106,8989.9594,4629.6464,5630.2759,12303.3842,3942.6043,2206.7608,1732.8423,1972.1590
24.1094,26.1741,28.0037,233.8813,1328.8583,3148.7633,3160.3317,15498.5548,13925.0372,3773.6680,3930.1115,2372.0285,4127.4745,2711.3402,1978.5840,2440.0786,1329.9103,1962.6808
33.1461,22.4547,56.0530,412.4301,2091.1270,3560.3161,5822.3703,13463.6687,23997.6014,8205.8862,4482.9834,1771.7428,2750.2336,4590.2747,1456.1043,1164.5541,815.6048,878.2280
10.7545,32.1389,51.1071,243.0517,781.0583,4255.4757,7776.6723,12918.3857,41054.4338,18340.6910,7496.7117,4691.2184,1993.8597,9549.1220,2161.4946,952.8378,1729.5099,1617.4900
