1.0827,17.3585,13.4776,15.3612,6.3911,5.0889,3.6397,6.4463,10.1556,6.0965,4.6148
1.0004,35.8601,55.4598,46.3093,37.6401,18.2217,8.4754,15.4553,29.4399,25.0390,17.8192
12.1004,102.6753,92.3243,124.0410,43.4753,65.2183,34.9919,25.6058,42.8543,25.7607,16.8599
85.6380,1385.6104,1368.4528,1395.6170,851.1281,533.6390,216.9707,392.3193,690.3058,517.0692,394.1765
498.7742,4865.6216,5477.2011,5281.1302,4503.4331,2419.2717,1830.7952,2548.9680,3609.7209,3083.5448,2148.3763
947.9334,11595.3855,10561.6277,11229.8569,7606.3958,4525.9334,3198.0435,5144.7302,7269.7369,6101.9600,4392.0153
2903.1435,58817.4591,63014.5429,60498.2980,34624.8162,21463.6397,14998.2629,24760.9138,40635.7035,29478.7455,21462.9467
2457.3143,45205.0186,47228.9473,44888.0169,29133.7550,14814.4735,11130.1269,19647.1980,31640.0291,22958.9790,16766.4412
21.0998,6806.3028,15259.9406,11663.7007,8928.6254,5007.3742,2716.8368,3309.4484,6926.4455,6274.0435,4256.0655
784.4717,12517.9996,9969.1897,11295.7127,4865.0167,4003.8317,3017.3617,4814.7680,7474.9070,4631.1279,3470.0843
112.9661,3626.0905,7222.0315,5626.0755,6337.1468,2053.2941,1480.2250,2359.5609,3982.9931,3991.3335,2714.7581
964.3323,16047.6750,14370.5283,14891.4813,7781.6817,5515.1060,4096.9305,6531.4683,10079.4123,6726.4057,4917.2028
782.0077,13693.7659,14109.9253,13629.3515,8759.9212,4602.5359,3728.1312,6015.7362,9563.1036,7045.3887,5051.0363
839.3358,18140.6294,20637.9283,19431.1257,11831.3062,6970.9808,4836.6614,7791.0154,13032.4431,9534.6913,6907.0091
504.2383,11295.1405,12538.4184,12330.5631,6331.9605,4606.1136,3020.4931,4485.0051,7757.1711,5412.7773,3967.5801
209.2839,3513.0652,2597.4432,3001.5249,1288.7770,1051.2415,604.7060,1271.0518,1969.2755,1177.6874,915.7714
960.8116,19061.0642,19537.9945,19219.9332,10846.3483,6705.9958,4635.2597,7806.7423,12903.8268,9004.3699,6597.8239
1175.9879,23631.1195,25781.4326,24707.7675,14796.9383,8707.1596,6135.7431,9947.8114,16530.9046,12040.2257,8663.5815
934.7756,19275.7941,21886.9097,20415.9531,12722.8780,7196.1907,5005.8511,8341.8878,13891.3502,10112.5525,7366.9621
881.4928,18949.3342,21080.0476,20148.2857,11549.2791,7221.1087,4715.8840,7738.1087,13204.2044,9378.0488,6808.9310
498.2706,11061.0231,13150.1133,11919.7235,7998.5779,4127.7478,2864.7228,4892.2769,8203.4080,6176.4310,4467.2538
316.0184,6394.4610,7369.6394,6722.7055,4539.3659,2297.0015,1698.7033,2865.8777,4705.4091,3543.7714,2551.9172
357.9130,7376.0486,8037.6840,7662.2996,4571.0796,2696.0976,1877.3289,3113.3472,5175.2921,3709.7917,2705.1788
242.9684,4105.1764,4568.6195,4282.9737,3207.3471,1523.5604,1252.9954,1960.8931,3035.3023,2458.8451,1745.4259
161.8296,4051.6323,4754.5905,4515.4551,2476.0989,1721.7338,943.3063,1522.1426,2789.1654,1927.1295,1407.1100
82.9557,1728.7462,1954.9488,1815.1499,1173.3021,616.1950,454.9844,760.8433,1255.4204,938.2606,680.7368
28.2309,674.2656,805.7311,790.5395,532.9635,350.0216,139.3556,233.2352,432.9938,342.0257,243.5209
60.7218,1294.7791,1705.8925,1476.8560,1068.0839,537.0508,400.9032,621.5586,1026.1842,806.4026,572.0242
110.0715,2187.8301,2246.4546,2171.7574,1409.6853,712.7890,509.3937,926.6972,1513.7604,1102.3834,804.3117
122.2318,2976.5015,3438.4180,3204.9124,1923.9371,1179.4021,719.5159,1212.2811,2106.9739,1523.5099,1115.9990
211.1640,4198.9209,4503.4546,4272.6974,2683.0954,1443.1360,1055.5395,1808.9652,2959.4007,2145.9989,1561.9404
