79.8098,578.2040,1959.2236,1156.8018,1107.7277,1230.3766,694.2728,1184.9203,1309.1989
865.2889,8699.6772,25905.0778,31968.3306,21912.9397,14908.0765,22241.9287,16473.7646,33797.6106
1628.2507,13854.1464,37663.9744,41262.3657,31279.1340,21890.2270,26871.9087,28353.9532,46146.2989
1560.2321,5035.4802,24727.0891,36040.6944,29304.8875,16123.2570,25305.0032,19006.9165,38709.0519
2067.8572,9200.1273,31539.4491,51312.0820,38127.1796,22951.0531,35095.4063,28694.4565,55741.4515
1809.1506,5656.8863,22165.8175,44906.4268,32909.7372,20476.9635,29440.6520,25261.2509,48115.6202
1400.6461,8984.3726,28960.4913,39426.4313,28934.3017,17973.8614,25994.4109,22282.9390,42761.7945
190.6444,2527.5954,9951.2606,13053.1807,7286.2942,5891.1574,7992.3809,7933.7574,13500.7466
508.9477,3586.2089,13970.4130,18305.4257,11981.2619,9208.0638,11585.6222,11915.9962,19800.2053
529.2764,4675.3616,13373.4001,16209.9884,10688.8294,8828.7200,9785.6565,11439.0549,17598.0897
469.7033,1007.3200,3128.6783,6267.3988,5676.9104,3836.4464,4194.8293,4719.0777,6984.2742
136.7223,1418.1873,2646.0998,4311.0270,2560.8515,2346.3761,2948.5655,2996.4906,4222.3389
722.1939,1810.3039,8412.3575,17137.2693,12922.0061,8059.0760,11348.8312,9764.1945,18630.3557
938.7890,3106.8245,14804.9495,19166.9634,16956.8243,7967.1477,14247.7676,9086.2741,21218.0246
376.5649,4332.3481,10103.0750,13821.0703,6454.6976,7047.3732,8075.9793,9705.5446,14452.6975
474.2173,1982.6878,3955.6327,3201.8384,4982.3173,2344.3075,2851.1525,3568.2253,3626.2111
551.2406,2777.0181,6911.7836,13492.4169,9349.5269,7291.4923,8352.2794,8748.0300,14796.8521
448.6892,4364.8888,17097.1003,20975.5584,14205.6304,9123.4772,13314.3606,12195.4525,22512.9767
429.6794,2946.0987,8475.6915,7172.6566,6799.2884,4268.1740,4522.5107,6229.5944,8628.3841
1023.0735,2975.7131,12703.5502,30975.0394,20534.6735,13750.2350,19768.0827,17473.8059,32133.4880
499.4471,4842.1087,12489.9539,18752.3778,11715.8201,8579.5020,11134.2877,11608.4529,19938.4469
1433.9583,3407.5534,14167.5776,20757.6495,20733.1430,8875.5720,15098.5595,12667.5504,24407.3541
719.8303,3063.2728,12622.8385,24755.3699,16363.0133,10642.0280,15675.9809,13950.9772,26215.2097
242.5845,2956.2785,10777.7824,15424.4758,8315.8996,7146.2714,8935.2665,8980.1793,15725.5656
671.4378,3675.0852,11117.0008,13928.9735,8024.8837,8721.4461,8373.3176,11733.7430,15484.9643
666.0575,4111.5652,9517.1193,14005.6648,9996.7351,6894.4341,8555.3113,10334.0614,16108.7238
605.4987,2684.2576,8050.5642,13471.3300,9993.4300,6514.9117,8573.9322,8339.3334,14828.6399
581.4463,2504.2675,9917.5228,17639.0341,12086.1839,7623.6646,11532.6147,9665.5472,18783.9285
194.4102,2758.0789,9176.7101,10898.0953,7065.0984,4899.4776,7030.9035,5690.9746,11371.9331
419.7720,943.4988,4021.9375,6852.2096,6200.5382,3259.5011,4685.6554,4293.6513,7852.5051
210.7467,987.8846,3984.9227,5991.5265,4346.5022,2643.6358,3851.0642,3500.0994,6496.7601
