1.2197,11.0446,8.2069,13.9709,10.7853,10.0258,2.6937,5.6287,6.6586,8.9148,3.8929,2.0981,2.9693
14.3596,212.3669,162.0481,183.3818,145.9905,113.9026,50.2878,47.8952,94.6603,106.4715,67.6671,28.4347,32.2780
350.6911,5099.0054,3191.4558,3267.9304,2443.1453,1809.7082,1285.0089,909.8593,1765.1540,1609.6541,1034.3485,655.8335,680.7528
2498.0749,25182.8134,12509.6907,10326.5991,8508.0220,4531.3552,8903.9540,2171.7075,6249.2862,3620.9389,3026.5223,3265.4587,2553.9594
3312.6466,32990.0804,21836.0980,15560.0833,12272.1571,7761.1480,14254.0083,2265.0498,10043.9956,5487.4098,5814.9989,3963.5280,4316.4103
3165.6503,48527.3978,34782.5769,46896.7734,33014.2574,27227.4419,11939.1221,11060.6265,21587.6741,25870.5108,15440.8041,5717.8273,8648.0975
3629.0074,25469.5386,28454.0192,37743.9469,27059.3049,27255.9490,12742.0192,7932.6739,16112.5704,24654.4091,15649.6696,3425.1964,7382.1401
2559.1819,19533.1668,15273.5501,24426.4871,21290.4873,16679.2053,6593.1310,6568.5824,11878.9856,15880.3536,9473.8634,3583.9625,3986.0370
4023.7970,31686.0447,33228.5529,52649.5702,41156.9771,38379.0590,15487.4815,13087.5831,21943.5476,34822.9126,19808.8326,6252.3989,9684.2911
3439.3204,22552.5474,25324.7567,40362.1165,31505.3685,29571.5621,12625.5070,9091.0024,16599.1317,26835.3684,16013.8497,4785.6276,7195.6631
1843.1579,11815.7302,12968.6089,20046.9364,16021.6780,15121.6196,6625.8330,5238.3666,8306.1169,13623.4581,7650.2310,2647.4782,3909.5613
2178.3869,19451.0699,19521.0086,30475.9859,24188.0136,21736.6823,7482.2856,7732.4060,13261.4293,19954.2952,11579.7477,3362.9353,5461.2887
1824.2102,14901.7780,15606.7070,24857.0772,19874.0604,17514.0880,6236.2826,5741.4842,10746.3466,16250.2423,9753.5625,2636.1101,4218.4229
1976.8917,21394.0057,18737.0698,28320.5878,22591.3897,18407.7957,4933.1482,6207.6523,12884.5116,17454.0784,11007.2176,3140.2533,4483.5746
803.3323,7431.0665,4335.2596,2299.0883,3399.5694,1998.7600,3800.1982,629.2871,1889.7159,1615.7230,928.2609,1270.5812,925.1791
3631.3769,23944.7003,18247.6635,33533.9766,30797.6383,24190.5817,11827.2192,8242.1877,15964.8738,22831.1154,13734.6975,5201.9661,5142.8482
2278.5548,20266.3545,20743.3443,34659.2089,26859.2079,24045.4853,8308.2653,8398.3285,14769.8402,22122.0997,12782.7921,3953.1580,5873.6156
2895.0243,20649.7353,20925.1681,35538.2921,29395.4890,25038.9626,9230.2779,8555.9403,15676.0471,23370.6276,13826.5624,4293.3106,5849.5674
1293.6974,12311.2606,11891.5142,19059.7662,14274.7923,13271.4294,5062.7774,4455.8450,7729.2161,12119.4996,6986.2733,2046.4485,3343.7029
979.4887,6604.4771,7396.4198,11453.2017,9153.2919,8534.5331,3588.6273,2871.5410,4778.4282,7731.5821,4427.1239,1409.1248,2164.3697
1337.3365,10333.4674,8189.1227,13432.2525,12193.0201,9357.6154,4094.1809,3120.9828,6452.9029,9017.8022,5688.3023,2006.0297,1972.4977
2412.9733,20093.3799,19162.2574,24781.9353,18944.2214,19385.8676,10241.1549,7009.1839,10132.3641,17122.6308,9043.4882,3313.9145,5521.8688
2287.8060,21988.3655,21713.9468,27359.1310,18771.5811,19548.4647,9152.5594,7304.3734,12828.7603,17035.5692,10040.6153,2491.1840,6208.3099
1817.1253,17969.5811,17804.0395,27849.3730,21653.8720,18925.0936,5973.3508,5998.2342,11979.7106,17593.1446,10871.1978,2608.4575,4541.2830
950.1521,11764.9381,8485.8374,12344.1269,8849.3963,6889.3563,3036.3282,2325.2138,5308.2880,6455.8389,4191.6045,1605.3688,1833.2648
1171.3165,12221.7825,11411.6444,15482.7772,11364.2703,11354.4532,4847.5124,4281.6410,6753.8915,10090.6198,5619.3249,1582.3577,3198.2024
835.8494,9278.2633,9432.7960,13970.9612,10540.0932,9371.9026,2951.9343,3039.2818,6240.9624,8733.1713,5433.6790,1293.6344,2390.9867
595.0818,7040.7932,5362.9820,7222.1809,5476.5908,4182.9702,2075.1208,1164.0627,3217.3168,3948.6871,2770.2496,886.7421,1073.1806
593.2298,4557.1344,4304.2268,7297.2817,6039.5085,5210.6460,1892.5348,1934.4866,3206.9333,4835.2059,2728.2588,910.6728,1269.5380
1008.5461,8569.5183,8706.7817,11858.2644,9323.3954,9058.5979,3788.5928,3428.2068,5166.6366,8083.1297,4445.0160,1356.3289,2517.7574
594.7860,5733.0268,6108.5457,8756.2369,6702.5351,6108.1838,2223.6045,1893.1346,3854.2005,5625.5324,3523.6381,783.6813,1551.4308
212.3974,1997.4202,2163.8491,3275.7493,2590.0511,2279.0678,777.2347,672.6834,1415.5238,2118.5663,1350.0531,315.6539,541.6226
