916.2611,917.7016,919.7834,911.9236,919.5982,910.6093,932.1598,947.2691,915.4655,909.1228,961.1046,909.3372,910.4896,942.0720,908.1973,941.5377,909.0818,908.3167,930.4725,924.7661,905.7934,918.2702,921.5123,918.3414,912.7573,923.0589,918.8255,918.7057,920.2854,915.2909,915.0482,917.5863,913.0027,920.8603,922.9597,918.0271
920.1252,914.0850,905.6556,940.3981,912.6433,971.1638,906.5457,888.3163,972.1491,1020.0679,799.3873,955.5974,978.4788,844.3169,965.5760,823.6528,964.2010,955.4376,870.0776,890.6215,971.6260,921.0422,899.8154,911.5608,939.0618,909.1592,913.7250,918.9006,909.0318,926.0437,925.6557,916.2725,938.7678,909.0021,895.3031,914.0195
917.3618,917.0645,918.7837,931.6001,972.8034,1238.6319,1891.7646,3686.0366,2126.7454,2485.3831,2259.9933,997.2196,1641.5482,1536.4222,1105.3060,965.8607,1124.4392,932.6794,1029.8006,986.4809,999.0366,1096.8659,936.3627,918.2405,968.1343,1260.4534,993.9361,1095.0289,1024.0912,950.1427,920.3820,948.6279,999.4295,1062.9845,971.9733,941.5023
938.7246,899.4906,861.4051,1227.6288,1425.2911,4122.4149,9849.3276,107401.3887,16373.2587,98584.8903,8563.5879,1754.9968,11698.3639,3090.2079,3242.7997,630.3428,3382.1469,1297.8245,1141.8312,1065.1604,2256.1133,2077.7663,930.8155,889.5801,1494.1195,2374.4681,1387.8655,2037.6946,1512.9416,1151.8184,1002.3352,1087.4001,1629.2166,1896.6042,1065.6082,1033.7201
913.2660,928.3495,1000.4245,1159.0445,2078.6604,36933.6772,18594686.9246,23945852076.4746,76365520.4271,718617104.8583,395785046.2373,7530.2653,9647036.1182,5969847.8317,61606.5882,7109.5264,74632.1085,1338.2555,17119.1400,5984.5868,7269.5823,66300.7460,1905.6707,939.7100,3792.2835,336651.3863,10917.8590,67063.8377,22427.5926,3148.3127,937.8992,3285.3208,10333.2973,41478.0732,7305.1121,2717.0354
880.9664,952.7745,1068.2707,699.4368,1074.9444,816.4392,4373.3568,14617.1848,2361.5878,1774.0722,30933.1888,669.5653,1421.0472,7339.0801,762.2540,3722.4652,749.3754,581.0031,2304.4234,1531.0767,562.8053,1321.4870,1201.3576,986.2490,785.7368,2017.3192,1162.0159,1334.3521,1303.1404,884.2022,825.1348,998.7949,852.8367,1445.6156,1404.2123,1015.0672
954.5331,884.6456,802.6120,1309.7598,1015.7394,3874.1178,13308.8226,324314.9412,80926.9116,534245.6285,15881.4088,2357.2114,43589.5049,5390.9525,6164.5653,421.2949,5667.5900,1614.3260,1030.4310,939.7594,3310.1102,3271.9343,863.0562,858.1063,1753.9848,4151.1010,1689.9254,3197.6129,1939.2242,1338.7847,1032.7249,1200.1809,2263.4128,2549.9277,1140.6732,1112.9866
911.6127,923.6218,950.0471,932.1478,1158.6548,2372.4297,27951.5558,204137.2518,20832.7359,43072.0346,40705.0471,1358.2176,10078.3834,10763.8646,2135.6840,1569.4014,2631.8870,913.0765,1783.2077,1400.6125,1241.4649,2322.6227,1070.7700,931.5066,1136.5504,4105.2203,1473.0904,2378.5215,1822.8329,1105.2350,912.1976,1134.5942,1394.8645,2075.3725,1386.1157,1096.0780
885.8449,947.7384,1045.8916,725.3041,1033.3087,787.8286,4244.6944,23693.0880,2869.3872,2893.8600,28202.3108,717.8895,1782.2543,6978.4313,864.6412,3193.7410,871.7777,621.1125,2073.6979,1435.9235,620.7766,1380.7437,1168.9595,976.0416,814.6507,2009.5693,1182.4061,1407.5192,1342.0804,905.9431,836.2710,1010.2645,897.6132,1483.6697,1378.6605,1019.7709
940.3848,895.9796,839.0456,1118.1311,915.1800,1819.3023,2499.1431,11746.3827,7213.8248,17834.5988,2454.5734,1442.7878,5411.5152,1565.5239,2148.8193,482.3166,2001.1856,1273.7350,810.4997,835.5005,1709.2012,1487.4957,833.6571,877.9250,1228.3530,1630.3122,1112.2855,1450.9798,1145.0313,1073.6358,984.0770,994.4498,1353.9978,1276.2917,905.3979,962.9832
