817.9990,817.9977,818.0020,818.0062,817.9978,817.9992,817.9985,818.0004,817.9988,817.9992,818.0027,818.0036,818.0106,817.9770,818.0297,817.7972,818.3825,817.6149,818.3385,817.8114,818.8711,817.0757,817.7232,818.0063,818.1546,817.6742,818.5988,817.6303,818.1447,818.1535,818.2158,817.3582,818.2986,817.9177,818.2608,817.7980,818.3993,817.0347,818.5529,818.0303,818.0984,818.1456,817.9495,817.9330
817.9982,817.9958,818.0036,818.0111,817.9960,817.9986,817.9974,818.0006,817.9979,817.9986,818.0047,818.0065,818.0188,817.9592,818.0528,817.6400,818.6788,817.3165,818.6007,817.6651,819.5460,816.3592,817.5080,818.0105,818.2745,817.4218,819.0626,817.3438,818.2567,818.2724,818.3829,816.8612,818.5298,817.8539,818.4628,817.6411,818.7086,816.2870,818.9813,818.0537,818.1747,818.2584,817.9104,817.8811
818.0010,818.0024,817.9979,817.9937,818.0023,818.0008,818.0015,817.9996,818.0012,818.0008,817.9973,817.9963,817.9894,818.0232,817.9700,818.2047,817.6171,818.3918,817.6595,818.1961,817.1241,818.9372,818.2814,817.9960,817.8442,818.3292,817.3985,818.3733,817.8545,817.8454,817.7833,818.6482,817.6998,818.0832,817.7373,818.2047,817.5983,818.9760,817.4436,817.9695,817.9008,817.8533,818.0510,818.0676
818.0021,818.0047,817.9959,817.9875,818.0045,818.0016,818.0030,817.9993,818.0023,818.0016,817.9947,817.9927,817.9789,818.0459,817.9406,818.4054,817.2389,818.7727,817.3266,818.3789,816.2718,819.8620,818.5638,817.9962,817.6916,818.6527,816.8129,818.7398,817.7129,817.6943,817.5716,819.2846,817.4067,818.1651,817.4805,818.4080,817.2072,819.9376,816.9007,817.9397,817.8036,817.7098,818.1012,818.1340
818.0021,818.0048,817.9958,817.9873,818.0046,818.0016,818.0030,817.9993,818.0024,818.0016,817.9946,817.9926,817.9784,818.0470,817.9393,818.4144,817.2240,818.7921,817.3113,818.3930,816.2309,819.9012,818.5732,817.9943,817.6847,818.6669,816.7850,818.7561,817.7060,817.6873,817.5619,819.3129,817.3931,818.1686,817.4687,818.4158,817.1884,819.9788,816.8753,817.9384,817.7992,817.7032,818.1033,818.1369
818.0006,818.0014,817.9987,817.9962,818.0014,818.0005,818.0009,817.9998,818.0007,818.0005,817.9984,817.9978,817.9935,818.0142,817.9817,818.1249,817.7665,818.2393,817.7923,818.1200,817.4657,818.5721,818.1720,817.9978,817.9050,818.2009,817.6331,818.2278,817.9112,817.9057,817.8679,818.3955,817.8169,818.0508,817.8397,818.1250,817.7550,818.5955,817.6606,817.9814,817.9395,817.9105,818.0311,818.0412
817.9998,817.9996,818.0004,818.0012,817.9996,817.9999,817.9997,818.0001,817.9998,817.9999,818.0005,818.0007,818.0020,817.9957,818.0056,817.9622,818.0773,817.9352,818.0653,817.9765,818.1684,817.8379,817.9551,818.0080,818.0293,817.9405,818.1178,817.9316,818.0283,818.0292,818.0428,817.8812,818.0580,817.9851,818.0494,817.9650,818.0773,817.8234,818.1060,818.0058,818.0185,818.0275,817.9908,817.9876
817.9979,817.9953,818.0041,818.0124,817.9956,817.9984,817.9970,818.0007,817.9977,817.9984,818.0053,818.0072,818.0211,817.9544,818.0591,817.5972,818.7708,817.2477,818.6746,817.6500,819.7333,816.1725,817.4519,818.0169,818.3078,817.3538,819.1940,817.2659,818.2880,818.3053,818.4313,816.7263,818.5951,817.8368,818.5185,817.5992,818.7945,816.0840,819.1002,818.0603,818.1957,818.2894,817.8998,817.8669
817.9997,817.9993,818.0006,818.0019,817.9993,817.9998,817.9996,818.0001,817.9997,817.9998,818.0008,818.0011,818.0032,817.9932,818.0089,817.9398,818.1242,817.8984,818.1069,817.9600,818.2811,817.7585,817.9439,818.0249,818.0470,817.9075,818.1984,817.8921,818.0478,818.0475,818.0713,817.8122,818.0961,817.9773,818.0803,817.9504,818.1293,817.7274,818.1745,818.0094,818.0296,818.0445,817.9860,817.9805
817.9978,817.9950,818.0044,818.0133,817.9952,817.9983,817.9968,818.0008,817.9975,817.9983,818.0056,818.0077,818.0225,817.9511,818.0632,817.5687,818.8166,817.1848,818.7214,817.6042,819.8576,816.0417,817.4160,818.0177,818.3291,817.3082,819.2779,817.2142,818.3086,818.3268,818.4605,816.6363,818.6365,817.8253,818.5552,817.5722,818.8514,815.9508,819.1782,818.0644,818.2094,818.3099,817.8929,817.8576
