832.0074,832.0272,832.0961,832.0865,831.9923,831.6909,831.7988,832.4872,831.9200,832.1055,832.3643,831.1118,832.4680,832.1631,832.3202,832.0645,831.8479,831.4447,832.2248,832.4603,831.6998,832.0797,831.1511,832.8053,832.0473,830.9052,833.6694,831.3523,831.9322,831.5087,832.3481,831.7595,832.3313,831.9972,831.9213,832.0691,832.0438,831.6862,831.8048,832.9256,830.9189,832.7443,831.8939,831.5670,831.8079,832.2316,832.1000,832.0159
832.0132,832.0482,832.1706,832.1534,831.9862,831.4514,831.6426,832.8649,831.8579,832.1869,832.6462,830.4242,832.8305,832.2894,832.5682,832.1139,831.7293,831.0138,832.3987,832.8169,831.4666,832.1406,830.4939,833.4297,832.0834,830.0580,834.9642,830.8503,831.8793,831.1283,832.6179,831.5732,832.5880,831.9948,831.8601,832.1226,832.0777,831.4432,831.6536,833.6433,830.0823,833.3212,831.8117,831.2315,831.6590,832.4110,832.1775,832.0282
831.9925,831.9726,831.9032,831.9140,832.0099,832.3122,832.2046,831.5091,832.0868,831.8970,831.6346,832.8980,831.5298,831.8359,831.6781,831.9372,832.1557,832.5642,831.7756,831.5368,832.3057,831.9222,832.8577,831.1891,831.9538,833.1064,830.3217,832.6554,832.0695,832.4960,831.6491,832.2427,831.6664,832.0034,832.0802,831.9306,831.9563,832.3168,832.1970,831.0678,833.0919,831.2504,832.1071,832.4373,832.1943,831.7668,831.8993,831.9840
831.9851,831.9457,831.8081,831.8285,832.0169,832.6183,832.4062,831.0279,832.1623,831.7941,831.2784,833.7786,831.0698,831.6761,831.3642,831.8790,832.3155,833.1222,831.5543,831.0848,832.6097,831.8538,833.7001,830.3940,831.9123,834.1912,828.6857,833.3033,832.1405,832.9833,831.3053,832.4808,831.3403,832.0081,832.1610,831.8631,831.9142,832.6273,832.3903,830.1554,834.1640,830.5171,832.2124,832.8666,832.3850,831.5390,831.8010,831.9685
831.9848,831.9446,831.8040,831.8255,832.0190,832.6320,832.4149,831.0065,832.1717,831.7910,831.2618,833.8185,831.0491,831.6685,831.3494,831.8749,832.3190,833.1452,831.5454,831.0637,832.6214,831.8468,833.7375,830.3590,831.9085,834.2405,828.6096,833.3298,832.1423,833.0047,831.2899,832.4914,831.3254,832.0076,832.1635,831.8599,831.9120,832.6412,832.3989,830.1145,834.2117,830.4839,832.2169,832.8856,832.3935,831.5284,831.7964,831.9677
831.9954,831.9833,831.9410,831.9477,832.0062,832.1905,832.1250,831.7005,832.0533,831.9374,831.7772,832.5479,831.7132,831.8999,831.8037,831.9619,832.0953,832.3446,831.8632,831.7174,832.1868,831.9529,832.5233,831.5051,831.9720,832.6749,830.9758,832.4000,832.0426,832.3026,831.7859,832.1481,831.7965,832.0021,832.0490,831.9577,831.9734,832.1933,832.1202,831.4311,832.6660,831.5426,832.0654,832.2668,832.1186,831.8577,831.9386,831.9903
832.0014,832.0052,832.0183,832.0189,832.0031,831.9428,831.9666,832.0915,831.9977,832.0275,832.0731,831.8367,832.0914,832.0317,832.0625,832.0185,831.9790,831.9065,832.0470,832.0885,831.9519,832.0234,831.8431,832.1514,832.0134,831.7968,832.3182,831.8842,831.9908,831.9090,832.0652,831.9552,832.0632,832.0011,831.9878,832.0139,832.0097,831.9417,831.9638,832.1737,831.7981,832.1401,831.9805,831.9199,831.9654,832.0442,832.0192,832.0032
832.0148,832.0541,832.1918,832.1767,831.9932,831.3865,831.6046,832.9692,831.8672,832.2216,832.7285,830.2402,832.9345,832.3247,832.6381,832.1329,831.6996,830.9053,832.4544,832.9162,831.4093,832.1610,830.3157,833.6031,832.0958,829.8292,835.3225,830.7150,831.8667,831.0242,832.6921,831.5222,832.6592,831.9950,831.8444,832.1381,832.0883,831.3772,831.6124,833.8408,829.8530,833.4801,831.7893,831.1403,831.6198,832.4606,832.1990,832.0317
832.0022,832.0082,832.0291,832.0309,832.0051,831.9096,831.9518,832.1458,831.9943,832.0482,832.1236,831.7415,832.1503,832.0531,832.1044,832.0400,831.9833,831.8668,832.0777,832.1460,831.9365,832.0560,831.7526,832.2410,832.0310,831.6758,832.5213,831.8273,831.9925,831.8568,832.1042,831.9288,832.1030,832.0054,831.9860,832.0238,832.0179,831.9073,831.9428,832.2782,831.6792,832.2256,831.9695,831.8737,831.9463,832.0724,832.0318,832.0056
832.0158,832.0578,832.2046,832.1855,831.9858,831.3431,831.5745,833.0368,831.8358,832.2285,832.7779,830.1137,832.9979,832.3477,832.6829,832.1412,831.6816,830.8257,832.4807,832.9809,831.3666,832.1752,830.1968,833.7140,832.1036,829.6742,835.5585,830.6267,831.8580,830.9561,832.7406,831.4886,832.7056,831.9951,831.8343,832.1476,832.0942,831.3330,831.5851,833.9701,829.7028,833.5843,831.7746,831.0798,831.5923,832.4932,832.2131,832.0340
