892.3523,893.5996,892.6308,891.9577,893.1152,896.9841,889.1766,893.8243,893.2775,888.1486
891.7973,891.7996,893.4942,893.2957,891.7021,890.0884,893.9311,891.3984,892.1590,894.3902
891.7945,914.6320,958.7311,946.9050,906.2792,930.1444,905.2537,908.6687,929.0222,900.5860
894.3132,922.4428,1049.9401,1011.5401,931.3780,1021.2183,890.8551,943.3913,988.8498,877.8919
890.4210,909.0037,1077.4064,1054.2835,931.7834,997.7759,929.8043,934.9957,1001.5162,924.7416
893.2180,903.9168,994.5015,981.1434,920.3081,981.1348,893.9028,926.7525,961.5918,886.3521
895.4345,914.5363,1044.9210,1016.3036,937.5776,1047.6094,880.4880,950.8439,997.5395,865.4401
891.8202,902.5531,1029.4341,1014.6056,924.3993,984.7173,909.9900,929.3185,979.6648,904.6593
893.3457,912.3801,1081.0811,1043.2394,937.5340,1034.8288,901.6186,948.6083,1008.8092,890.5329
890.7259,889.5446,904.3421,903.6479,891.1587,883.0888,904.3936,889.2672,895.6283,907.3208
893.0028,900.1838,966.8565,956.4290,913.2111,959.2446,892.3779,918.0590,943.1169,886.5848
891.3514,897.6643,909.6936,903.5808,893.0005,891.2387,900.4235,892.8577,897.7461,900.8054
892.5226,895.6144,909.7709,906.4473,897.7164,911.1770,889.7958,899.4941,904.5966,887.5877
891.1954,889.6982,895.3283,895.6719,890.4420,883.4486,899.2013,889.0715,891.6358,901.2776
893.3301,899.3332,925.1011,919.8404,904.1704,934.2751,885.0113,907.9707,917.4501,879.9233
892.1702,895.1930,919.7409,915.2867,899.0322,913.1872,893.9276,900.5447,909.7546,892.2522
893.0384,906.5777,1044.8183,1019.0395,930.7118,1012.0962,900.7881,938.9347,989.3780,891.7029
891.0204,898.6920,1040.0179,1025.4941,925.0791,982.3055,917.9403,928.5321,984.2403,914.4740
893.2489,901.3220,969.6322,957.5818,914.3423,964.0797,890.5573,919.8421,945.0874,884.0141
893.3021,902.7412,991.6120,978.7112,920.2339,981.6503,892.7751,926.5284,960.4072,885.1589
890.9966,896.3086,1003.1895,989.2339,915.6957,955.3203,913.6923,917.9161,958.8723,911.7796
892.3647,898.9414,960.9622,953.4641,910.2671,946.7162,897.4524,913.4559,937.9371,893.4025
891.3490,891.0685,906.6779,905.2718,893.6131,893.3162,899.2674,892.9653,899.2567,900.4280
892.1859,896.8078,955.3798,948.1447,908.1840,939.8094,898.0127,910.9019,933.6521,894.8442
892.8787,896.5031,915.7676,912.1250,900.5074,921.2068,887.5070,903.0817,910.1220,884.1168
