818.0001,818.0002,817.9998,817.9994,818.0002,818.0001,818.0001,818.0000,818.0001,818.0001,817.9997,817.9996,817.9990,818.0022,817.9971,818.0195,817.9635,818.0374,817.9678,818.0183,817.9176,818.0908,818.0282,818.0007,817.9852,818.0316,817.9436,818.0357,817.9864,817.9853,817.9796,818.0619,817.9717,818.0080,817.9751,818.0201,817.9622,818.0938,817.9474,817.9971,817.9906,817.9861,818.0049,818.0065
818.0003,818.0008,817.9993,817.9979,818.0008,818.0003,818.0005,817.9999,818.0004,818.0003,817.9991,817.9988,817.9964,818.0077,817.9900,818.0683,817.8743,818.1334,817.8888,818.0663,817.7176,818.3260,818.1056,818.0082,817.9484,818.1116,817.8078,818.1254,817.9535,817.9492,817.9304,818.2174,817.9028,818.0285,817.9136,818.0730,817.8707,818.3320,817.8188,817.9900,817.9670,817.9516,818.0175,818.0227
817.9977,817.9948,818.0046,818.0139,817.9950,817.9983,817.9967,818.0008,817.9974,817.9982,818.0059,818.0082,818.0238,817.9488,818.0666,817.5483,818.9070,817.2047,818.7787,817.6790,820.0130,816.0511,817.4612,818.0891,818.3492,817.2877,819.4032,817.1818,818.3378,818.3488,818.5074,816.5793,818.6912,817.8219,818.5908,817.5805,818.9239,815.8905,819.2665,818.0690,818.2208,818.3288,817.8904,817.8516
817.9946,817.9877,818.0107,818.0326,817.9883,817.9959,817.9922,818.0019,817.9939,817.9958,818.0139,818.0191,818.0555,817.8801,818.1558,816.9435,820.0757,816.0789,819.8112,817.1523,822.6756,813.3597,816.6861,818.1541,818.8145,816.3229,821.2407,816.0810,818.7809,818.8125,819.1685,814.6695,819.6006,817.5791,819.3778,816.9971,820.1422,813.0407,820.9456,818.1604,818.5161,818.7673,817.7415,817.6520
818.0152,818.0345,817.9702,817.9099,818.0342,818.0118,818.0218,817.9953,818.0173,818.0120,817.9617,817.9488,817.8635,818.3630,817.5934,821.2040,821.0997,835.8088,819.9070,831.4882,831.8684,873.7338,855.0308,846.0494,816.8115,827.9278,833.6152,826.0080,821.5977,817.9628,822.8502,831.1456,821.9214,821.2997,817.4045,833.8940,824.8977,850.9416,821.9268,817.9774,816.9031,817.3008,820.0037,819.4782
818.0005,818.0014,817.9990,817.9980,818.0032,818.0007,818.0008,818.0005,818.0010,818.0008,817.9992,818.0007,818.0179,818.0370,818.0034,818.2795,825.0881,827.6014,821.6447,830.4239,830.6959,840.6232,834.2696,832.6555,818.5493,820.9059,830.4237,819.5665,820.7745,819.0378,822.4278,820.4249,822.3099,819.1283,819.4565,824.4097,824.0462,827.5608,823.6783,818.2220,818.1207,818.6298,818.6503,818.2817
818.0250,818.0567,817.9508,817.8506,818.0551,818.0191,818.0359,817.9919,818.0283,818.0195,817.9365,817.9139,817.7603,818.5775,817.3117,823.1298,816.8769,837.0725,816.2823,831.9192,821.0551,875.8398,853.9186,841.8790,815.2548,830.6472,824.6302,829.2482,819.6761,816.2745,819.8196,837.0278,818.4692,821.8617,814.6527,834.6345,819.7754,858.2848,815.4140,817.6499,815.9369,815.7777,820.3612,820.0649
817.9942,817.9872,818.0119,818.0364,817.9892,817.9961,817.9917,818.0027,817.9940,817.9958,818.0156,818.0233,818.0837,817.9375,818.2580,817.5939,844.5199,849.9391,844.9339,836.9279,926.8283,959.6378,940.9352,919.8888,822.6260,835.2029,910.6854,825.2184,840.1975,827.0644,846.9059,827.6309,849.9384,825.3006,831.6210,866.2148,869.2696,882.0768,867.4853,819.6523,819.8202,824.1901,822.4547,819.4846
817.9419,817.8690,818.1153,818.3500,817.8752,817.9566,817.9166,818.0202,817.9354,817.9552,818.1489,818.2057,818.6052,816.8034,819.8089,807.8180,877.2392,845.2238,880.0644,827.9400,1057.1317,1002.5909,1013.5362,991.1356,832.9158,830.9719,1010.0920,812.5445,862.6614,840.4943,877.0325,803.6221,887.0362,826.2211,853.5814,889.3991,925.6658,876.3928,930.1780,822.1425,825.6627,835.2926,823.1426,817.3763
817.9956,817.9903,818.0090,818.0272,817.9913,817.9970,817.9937,818.0018,817.9954,817.9967,818.0116,818.0169,818.0569,817.9469,818.1911,817.6421,838.0312,838.9100,838.4693,829.5797,899.3052,920.7437,909.0777,893.2012,821.4534,830.6640,887.4004,823.2259,834.7489,824.7393,839.9404,824.9045,842.4975,823.3362,828.2324,853.6612,855.7764,864.6445,854.0722,819.2335,819.3611,822.6134,821.3450,819.1106
