921.9681,922.5708,922.0119,922.3291,922.1099,922.1289,921.8464,922.3240,922.1274,922.0718,921.7971,922.0748,922.0711
921.4839,932.0423,921.5717,924.7750,922.1367,922.6879,919.6206,927.1149,923.6331,921.9665,918.3007,923.2076,923.0873
923.5753,951.4628,943.3829,947.4892,942.6149,934.1317,934.6796,914.3656,926.1882,933.3627,933.0496,920.8085,921.2090
922.3057,1025.3102,1013.7919,1161.3811,1070.8657,1041.8736,931.7272,945.9631,968.4252,1021.3128,948.4375,927.3254,931.1459
923.8557,977.3686,950.8527,945.1570,940.9736,931.7465,939.3054,913.9542,926.7175,931.0796,932.5523,921.1423,921.3147
922.8359,966.7753,968.5005,1030.2952,991.6880,977.4444,930.7529,927.3223,942.4223,968.7165,939.0399,923.2377,925.1493
920.8190,939.7202,919.2484,925.8792,920.6043,922.4308,916.0349,933.1372,925.0096,921.0286,913.5660,924.5697,924.2908
921.4825,959.5025,945.1717,989.1211,962.8732,954.5972,921.4441,934.2563,936.5676,948.7106,925.1334,924.7685,925.6726
924.8749,992.0031,1019.4133,1150.1760,1071.9146,1035.1415,944.3650,920.9738,961.1653,1019.7181,966.5731,921.6523,925.8306
924.2176,990.6931,1014.2540,1152.3034,1074.6285,1038.2331,940.7492,927.1297,962.8898,1021.4646,962.4748,922.9974,927.1268
921.4563,969.6080,954.5816,1015.5134,979.8482,968.3354,922.0795,937.3608,941.8474,960.0815,927.9025,925.4276,926.7728
923.1491,950.9320,963.5720,1022.0579,989.6248,973.7738,931.3183,923.0643,940.0266,966.4961,941.1615,922.1716,924.0697
920.7124,943.8807,920.2119,928.5580,922.0465,923.6180,915.7392,934.5121,925.8389,921.8844,912.9804,924.9012,924.6245
921.4862,975.6354,960.1611,1030.5580,989.5497,975.9796,922.7428,938.7970,944.7849,966.4547,929.6756,925.7441,927.3340
923.2892,957.5280,971.8297,1042.4179,1002.6253,984.1094,932.6590,923.9680,943.7058,975.2208,944.3732,922.3529,924.6166
922.3849,936.6071,940.0569,966.3123,951.6061,944.8474,925.4487,923.6041,930.3072,941.5322,929.6143,922.3314,923.1491
922.6787,943.2005,949.3304,988.4689,966.8545,956.1544,927.7573,923.5320,934.2659,951.3406,934.0723,922.3112,923.5432
922.7868,938.0613,947.2581,981.1110,962.1886,952.8557,928.0782,921.7178,932.5341,948.6230,934.1702,921.8875,923.0529
922.0158,938.6658,936.5940,960.5067,946.6097,941.5372,923.3241,926.2269,929.8018,938.3309,926.2647,922.9356,923.5651
922.2827,931.3348,934.0908,951.0732,941.4159,937.0640,924.4332,922.7980,927.4050,934.8927,927.2221,922.1587,922.7072
