832.0559,831.6782,832.5078,831.8544,832.1988,832.0285,831.9724,831.7159,831.8939,832.0837,832.2312,831.8880,832.0457,832.0858,831.6705,832.2663,832.1098,831.7480,832.1728,831.6926,831.8405,832.7889,831.7716,831.6606,831.9502,832.1949,832.1577,831.9100,831.7772,832.1970,832.0053
832.2047,830.9462,834.1270,831.6481,833.0134,832.3151,832.0779,830.9845,831.6540,832.3442,832.8487,831.5947,832.1993,832.3661,830.8290,832.9770,832.4237,831.1348,832.6446,830.9805,831.4608,834.9399,831.2306,830.7891,831.8527,832.7412,832.5957,831.7034,831.2022,832.7242,832.0234
832.7253,828.2197,839.5046,830.6436,835.2393,832.8035,832.1310,828.3935,830.7402,833.1929,835.0009,830.5665,832.6585,833.2741,827.8462,835.4663,833.4735,828.9010,834.2921,828.2482,830.0539,842.3814,829.1821,827.6948,831.4663,834.5989,834.0813,830.9046,829.1743,834.5568,832.0773
832.6853,835.5579,853.2617,841.4939,853.8039,846.6138,842.7079,829.9657,833.3151,835.2722,835.0632,830.8870,834.7150,836.2230,830.0063,835.3578,834.8148,832.3312,834.7368,835.1530,832.8820,845.0099,833.5746,829.7234,833.5032,836.2131,835.1815,833.0551,830.3032,834.6585,832.3205
831.9864,840.9237,852.1094,844.2897,851.7416,846.6035,844.9649,833.7437,835.0542,834.7218,832.1159,832.3395,834.2287,835.5867,834.5109,832.0843,833.4919,836.1521,832.8405,839.3864,835.1816,835.2469,836.7091,834.2472,834.4983,833.9201,833.2635,834.3371,833.2806,832.1882,832.2757
829.6909,848.7281,817.6016,842.9083,832.8015,837.7782,838.2730,844.4831,837.6009,829.5826,822.6226,836.7404,831.1685,829.7995,846.6203,821.1036,828.1586,844.0544,825.1146,848.2465,839.9051,801.6201,843.6808,847.0201,834.9415,824.8142,826.1284,836.7945,841.6902,824.0475,831.9063
830.5457,863.1654,862.4705,871.3321,892.9909,882.8144,868.9200,844.0312,843.3335,837.1697,826.9508,835.5715,838.5565,839.3015,846.8259,825.3618,834.1952,849.6135,829.0036,865.2624,845.3421,823.5538,853.8884,847.0374,839.4970,832.9794,832.4823,842.0720,840.7638,828.0202,832.7796
835.6699,812.0871,867.5512,823.6600,847.1854,835.3998,831.3568,813.7694,825.3662,837.7463,847.2943,824.7289,835.2323,837.9652,810.9132,849.6183,839.3824,816.0169,843.4444,812.8542,821.9265,885.6024,817.6568,810.2763,828.9685,845.0528,842.5248,826.3650,817.6490,845.0171,832.3760
831.5059,850.1360,865.9961,855.0295,857.5823,851.7225,853.2704,837.3598,837.8484,836.0519,829.9797,833.6162,834.6656,837.7299,839.4903,830.0301,833.1316,841.2140,832.5156,845.2735,838.4376,829.7708,840.4789,838.5740,836.9993,833.2594,832.2799,836.0637,836.2602,830.4335,832.3476
832.8793,854.3686,902.5973,866.9368,908.0674,887.7121,875.1849,832.9148,840.4080,842.2084,836.5844,831.0581,841.0773,844.1278,834.2101,836.5509,839.3294,841.1492,836.8489,853.8515,840.2650,857.5384,845.6974,833.7816,838.7683,842.0872,839.5442,839.0818,832.0602,836.2547,833.0995
