878.0001,878.0002,878.0001,877.9999,877.9999,877.9999,878.0000,878.0000,877.9999,877.9992,877.9996,878.0085,878.0486,877.9015,878.1091,877.9246,878.0324,877.9676,877.9923,877.9810,877.9381,878.0933,877.9931,877.9995,878.0135,878.0157,878.0043,877.9900,878.0003,878.0016,877.9817,877.9868,877.9993,878.0136,878.0209,877.9880,878.0094,877.9831,877.9988,878.0042,878.0031
878.0001,878.0003,878.0001,877.9998,877.9998,877.9998,877.9999,878.0000,877.9998,877.9985,877.9994,878.0150,878.0863,877.8251,878.1936,877.8662,878.0576,877.9425,877.9863,877.9663,877.8901,878.1656,877.9877,877.9991,878.0239,878.0279,878.0076,877.9823,878.0006,878.0028,877.9675,877.9766,877.9988,878.0241,878.0372,877.9788,878.0166,877.9700,877.9979,878.0074,878.0054
877.9999,877.9998,877.9999,878.0001,878.0001,878.0001,878.0000,878.0000,878.0001,878.0009,878.0004,877.9915,877.9511,878.0994,877.8901,878.0761,877.9673,878.0327,878.0078,878.0192,878.0624,877.9060,878.0070,878.0005,877.9864,877.9841,877.9957,878.0101,877.9997,877.9984,878.0184,878.0133,878.0007,877.9863,877.9789,878.0121,877.9906,878.0171,878.0012,877.9958,877.9969
877.9999,877.9997,877.9999,878.0002,878.0002,878.0003,878.0001,878.0000,878.0002,878.0017,878.0007,877.9831,877.9030,878.1968,877.7823,878.1506,877.9353,878.0647,878.0154,878.0380,878.1237,877.8139,878.0138,878.0011,877.9732,877.9686,877.9914,878.0199,877.9994,877.9969,878.0365,878.0263,878.0013,877.9729,877.9582,878.0239,877.9813,878.0338,878.0023,877.9917,877.9939
877.9999,877.9997,877.9999,878.0002,878.0002,878.0003,878.0001,878.0000,878.0002,878.0017,878.0007,877.9827,877.9009,878.2010,877.7776,878.1539,877.9339,878.0661,878.0158,878.0388,878.1263,877.8098,878.0141,878.0011,877.9726,877.9679,877.9912,878.0204,877.9993,877.9968,878.0373,878.0269,878.0014,877.9724,877.9573,878.0244,877.9809,878.0345,878.0024,877.9915,877.9938
878.0000,877.9999,878.0000,878.0001,878.0001,878.0001,878.0000,878.0000,878.0001,878.0005,878.0002,877.9948,877.9701,878.0606,877.9329,878.0464,877.9801,878.0199,878.0048,878.0117,878.0381,877.9426,878.0043,878.0003,877.9917,877.9903,877.9974,878.0061,877.9998,877.9990,878.0112,878.0081,878.0004,877.9917,877.9871,878.0074,877.9942,878.0104,878.0007,877.9974,877.9981
878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,877.9998,877.9999,878.0016,878.0092,877.9816,878.0205,877.9860,878.0061,877.9940,877.9986,877.9965,877.9885,878.0175,877.9987,877.9999,878.0025,878.0030,878.0008,877.9982,878.0001,878.0003,877.9966,877.9975,877.9999,878.0025,878.0039,877.9978,878.0018,877.9968,877.9998,878.0008,878.0006
878.0001,878.0003,878.0001,877.9998,877.9998,877.9997,877.9999,878.0000,877.9998,877.9983,877.9993,878.0169,878.0969,877.8042,878.2171,877.8502,878.0646,877.9356,877.9847,877.9623,877.8769,878.1855,877.9862,877.9990,878.0268,878.0313,878.0086,877.9802,878.0007,878.0031,877.9636,877.9738,877.9987,878.0270,878.0416,877.9762,878.0186,877.9664,877.9977,878.0083,878.0061
878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,878.0000,877.9997,877.9999,878.0025,878.0146,877.9707,878.0326,877.9777,878.0097,877.9905,877.9977,877.9946,877.9818,878.0280,877.9979,877.9999,878.0041,878.0048,878.0014,877.9971,878.0001,878.0005,877.9946,877.9961,877.9998,878.0041,878.0063,877.9964,878.0028,877.9950,877.9997,878.0012,878.0009
878.0001,878.0003,878.0001,877.9998,877.9998,877.9997,877.9999,878.0000,877.9997,877.9982,877.9992,878.0180,878.1034,877.7906,878.2319,877.8397,878.0690,877.9312,877.9836,877.9597,877.8685,878.1983,877.9853,877.9989,878.0286,878.0335,878.0092,877.9788,878.0007,878.0033,877.9611,877.9720,877.9986,878.0288,878.0445,877.9746,878.0199,877.9640,877.9975,878.0089,878.0065
