974.0000,974.0000,974.0000,974.0000,974.0000,974.0000,973.9999,973.9999,974.0001
974.0024,973.9973,974.0023,974.0014,973.9981,973.9983,974.0079,974.0074,973.9880
973.9826,974.0202,973.9834,973.9905,974.0147,974.0124,973.9420,973.9461,974.0885
973.9711,974.0844,973.9731,973.9970,974.0442,974.0312,973.8916,973.8976,974.1826
973.6463,974.6552,973.5899,973.7797,974.7159,974.3864,972.5805,972.6243,976.3084
982.2816,984.3171,974.9556,982.7387,1004.4381,981.8246,1000.0581,1005.8958,1013.1315
988.4100,995.8403,973.3823,1010.0591,1030.0117,990.7917,1067.5910,1127.2432,1143.0246
992.6575,972.7582,983.9278,1017.2497,986.7326,976.3154,1114.9957,1170.2231,1074.4433
984.4222,976.5233,979.1027,983.0002,992.4308,976.8523,1004.8971,1010.3840,980.5961
983.0975,974.2127,978.7162,992.4177,982.2182,975.8022,1034.3919,1052.7933,1015.6843
956.2336,1002.2883,953.8235,973.5231,1000.7069,992.5355,937.0477,956.0292,1140.8157
995.1823,961.0660,989.9623,1002.5693,972.9832,967.5970,1085.7916,1109.8603,969.5403
972.7037,977.5320,971.9128,976.0891,978.2449,976.4688,976.0343,981.0906,998.9412
976.0370,981.7689,972.0146,986.9358,988.3272,980.0111,1005.4250,1026.4834,1045.2352
988.3423,970.2072,982.6907,1002.6320,979.8160,973.6233,1072.7181,1103.4019,1023.9955
969.6740,988.4360,965.8905,986.4103,992.0084,984.3453,993.4855,1019.3099,1093.4523
988.1872,976.6227,979.9132,1013.9725,988.8630,978.6783,1099.8771,1150.9230,1094.0687
998.5265,972.6432,986.7502,1033.5758,991.2897,977.3037,1170.1489,1249.1826,1118.5928
987.2859,986.3670,975.5080,1028.5532,1001.7877,986.0029,1132.7232,1212.5242,1194.9881
977.5895,984.4931,971.3994,1000.9280,991.9509,982.8567,1045.1292,1085.7327,1109.8316
976.8225,977.6642,973.8830,985.9088,981.9656,977.3068,1007.6611,1023.3765,1025.0170
976.0998,974.3719,974.8886,979.6462,976.3245,974.6518,991.3068,998.3173,990.5494
972.5110,978.2712,971.4808,977.5663,978.9459,977.0527,979.4169,987.0159,1008.3420
977.6801,976.5314,974.7555,987.3954,980.7285,976.6306,1012.8257,1031.0178,1023.9076
979.2925,973.5363,976.8119,986.4311,977.4874,974.6033,1014.1785,1028.5221,1003.4782
979.8639,979.3997,974.6520,997.8833,986.6361,979.2585,1041.9419,1076.0291,1069.2603
980.0859,979.7860,974.5735,998.9597,987.3975,979.6282,1045.4976,1080.1899,1074.7179
974.9732,976.2186,973.5687,979.5247,978.1912,975.8787,988.7649,996.5291,1000.5146
975.5419,973.9412,974.7864,977.7193,975.1662,974.2330,985.7996,990.1262,983.3155
974.8256,973.4752,974.6291,975.1478,973.9059,973.7414,978.3259,979.2355,973.9360
976.5013,971.7752,976.1735,976.3747,972.8150,972.7170,984.5083,985.5068,967.2743
972.8639,976.0019,972.6022,974.5582,975.9693,975.3510,973.0730,975.3007,987.0206
975.4057,972.7129,975.2360,975.2897,973.2759,973.2521,979.7983,980.2764,969.9161
974.6322,974.4190,974.1364,976.3086,975.0986,974.4428,980.6997,983.7349,982.4543
974.2526,974.5269,973.9067,975.4767,974.9777,974.4532,977.9386,980.0826,980.8156
972.6746,975.8378,972.5762,973.8078,975.5852,975.1882,970.9451,972.1658,984.1032
972.9150,975.2685,972.9331,973.4371,974.9614,974.7892,970.5426,970.8834,979.8318
975.0483,972.9309,974.9671,974.7875,973.2992,973.3579,977.9165,977.9853,969.8915
973.4920,974.7382,973.4414,973.9397,974.6717,974.4792,972.8389,973.3360,978.0272
975.3985,972.9626,975.1266,975.7275,973.6181,973.4472,980.8352,982.0335,972.5221
973.6662,974.8607,973.4745,974.6202,974.9765,974.6088,974.8004,976.1982,980.5736
974.1849,973.8679,974.1478,974.2106,973.9649,973.9295,974.8487,974.9781,973.7506
974.5256,973.4631,974.4853,974.3914,973.6482,973.6773,975.9528,975.9820,971.9209
973.4761,974.6348,973.4751,973.7708,974.4957,974.3986,972.4321,972.6658,977.0585
973.9335,974.0833,973.9322,973.9761,974.0668,974.0528,973.8132,973.8513,974.4178
