999.9880,1000.0285,999.9677,1000.0581,1001.2834,1000.2678,998.4862,1002.1852,997.4270,1003.4898,999.2710,998.4600,1002.1371,999.5465,1000.0516,1000.8789
999.9624,1000.0932,999.9125,1001.0971,1026.2287,1007.0059,1023.6474,1009.1863,995.2781,1015.2504,998.4671,1001.5548,1015.2672,1001.2466,1004.2049,1005.8754
1000.0274,999.9421,1000.0863,1002.1029,1027.4444,1062.8144,1293.6198,1016.3292,1043.9599,1049.4607,1012.5479,1070.1599,1125.2557,1040.4277,1057.3246,1044.8726
1000.0360,999.9188,1000.1001,1001.4534,1011.3626,1056.6589,1257.1487,1012.1725,1039.9677,1039.4103,1011.7362,1062.4918,1108.3489,1036.3059,1049.7291,1038.8858
999.9715,1000.0687,999.9234,1000.5704,1006.6895,1016.5150,1065.3957,1010.4968,1002.7560,1022.5543,1000.9411,1012.0264,1037.0808,1008.6804,1013.9776,1013.7298
999.8571,1000.3418,999.6142,1001.8982,1024.7052,1048.7021,1181.6529,1041.7851,994.7482,1084.9436,998.9965,1026.3006,1120.6907,1022.6307,1040.7187,1044.3882
1000.1041,999.7546,1000.2841,999.8633,995.1083,1005.7963,1049.7242,983.9471,1027.2304,977.0012,1007.6550,1021.6596,996.8170,1008.7100,1006.3484,998.0075
999.9498,1000.1205,999.8661,1000.8399,1011.0752,1019.3498,1072.4493,1015.2973,999.6927,1031.2344,1000.0528,1011.9446,1045.9537,1009.3241,1016.3380,1017.0959
999.9810,1000.0478,999.9497,1001.2297,1011.9017,1041.8473,1177.3050,1017.1508,1019.3147,1042.5593,1005.8307,1039.3427,1087.6106,1024.7783,1036.6405,1031.8581
1000.1358,999.6789,1000.3680,999.5642,988.5332,1002.1650,1039.9816,977.3043,1032.5641,965.6721,1009.1379,1022.8698,985.9107,1008.2399,1003.8242,993.7355
