975.0010,974.9971,975.0055,974.9442,974.9405,975.0131,976.1626,974.5911,974.8065,974.7225,975.4505,974.9373,975.0981,974.7759,974.7440,975.0353,974.9750,974.9285,975.1421,975.0327,974.9556,974.9352,974.9313,975.0465,975.0674,975.0463,974.9602,975.0402,974.9802
975.0141,974.9586,975.0770,974.2179,974.1779,975.1962,991.1275,968.7822,972.0036,971.0799,981.2217,973.8728,976.1877,971.7426,971.4075,975.4904,974.6412,973.9943,976.9904,975.4558,974.3730,974.0894,974.0321,975.6389,975.9410,975.6446,974.4408,975.5620,974.7212
974.9595,975.1188,974.7836,977.4582,980.3851,981.7446,947.9688,1005.8612,991.6254,987.3281,962.0601,984.2949,975.7871,987.3342,985.7872,973.9878,976.2413,978.0603,969.6385,973.7771,976.9342,977.6628,977.8957,973.7722,972.4125,973.3080,976.6510,973.4683,975.8480
975.0424,974.8756,975.2339,972.8520,973.8429,978.5910,1136.5154,1101.6095,1052.0396,974.2125,1030.8479,1044.5050,1033.4760,999.2292,966.7915,978.2770,976.1215,973.0182,982.4291,977.0896,974.3109,972.8041,973.5887,980.8839,979.2024,978.5560,973.7111,977.1494,974.6711
975.0324,974.9051,975.1795,973.3847,974.9822,979.9637,1075.2329,1046.2002,1015.0408,972.1739,1010.8849,1013.7978,1007.8937,986.7085,968.2959,977.2605,975.4310,973.3199,980.4787,976.4642,974.2483,973.2179,973.6238,978.8582,977.9299,977.4061,973.9446,976.5652,974.6499
974.9654,975.1017,974.8126,977.0193,978.0872,977.0180,962.7714,1026.0562,1003.6268,987.4894,968.8493,995.3250,985.3365,991.4581,984.5696,974.2997,976.4310,977.7539,970.5262,974.0633,976.8458,977.3750,977.7509,974.4697,973.0263,973.8191,976.4753,973.7430,975.8125
975.0438,974.8715,975.2402,972.7684,972.6907,975.7719,1195.1225,1211.5460,1107.7211,981.4087,1054.7817,1095.4767,1072.0231,1022.1615,968.0722,979.4453,977.5939,973.5983,983.4941,977.6213,975.0544,973.0951,974.5560,983.5982,980.2538,979.7357,973.9242,977.4921,974.9957
974.9987,975.0040,974.9939,975.2231,975.7915,976.4363,1065.0511,1124.1487,1056.4403,986.1916,1008.6899,1046.3096,1027.8809,1008.5491,977.8332,976.6922,977.1862,976.1122,976.1737,975.6573,976.2255,975.6228,976.5773,978.8240,976.2495,976.5198,975.4395,975.3836,975.5266
974.9601,975.1171,974.7829,977.3299,977.6158,974.8286,1011.5045,1124.9181,1058.3321,996.0381,987.6630,1041.9339,1019.3796,1014.4281,987.4751,975.1230,977.9447,978.7514,970.5643,974.3330,977.8213,978.0630,979.0790,976.5952,973.5401,974.5861,976.9288,973.7972,976.2377
974.9612,975.1140,974.7887,977.2075,977.7019,975.4169,948.5476,1018.0361,997.6283,987.8135,964.1676,990.4778,980.8406,989.8840,985.4286,973.9769,976.3684,977.9641,969.7916,973.8694,976.9371,977.6078,977.9310,973.9422,972.6434,973.5030,976.6115,973.5331,975.8566
975.0997,974.7074,975.5453,969.5423,969.5955,977.4115,1135.0525,983.4360,984.4389,951.6377,1033.4708,993.4110,1003.9090,964.4960,950.7976,979.1552,973.2862,968.2937,989.7139,978.5002,971.0191,968.7778,968.7345,981.0278,982.1959,980.1788,971.1971,979.1550,973.2204
974.8905,975.3213,974.4035,981.1656,981.8559,974.3141,885.9688,1075.2616,1026.3924,1009.7830,938.9871,1007.5476,983.3527,1012.0534,1004.2252,971.7923,978.5166,983.1959,960.1364,971.7027,980.2779,982.2823,983.0521,971.3551,968.1686,970.5364,979.4847,970.7942,977.3366
975.0333,974.9023,975.1817,973.1595,973.0992,975.5983,1017.1589,965.4650,970.8606,966.1499,991.0375,974.8772,979.7093,968.5186,966.6306,976.2236,974.2311,972.6641,979.7584,976.1021,973.5628,972.8706,972.7693,976.6524,977.2717,976.5802,973.6942,976.3439,974.3599
975.0122,974.9642,975.0668,974.3304,974.3920,975.4413,990.8520,971.9202,973.7511,971.7788,981.0112,975.1635,976.8790,972.7176,971.9336,975.4617,974.7252,974.1478,976.7540,975.4072,974.4770,974.2197,974.1850,975.6262,975.8369,975.5850,974.5221,975.4955,974.7668
974.9919,975.0238,974.9558,975.4652,975.5146,974.9426,976.4858,995.1735,986.2243,978.5335,975.3882,983.8321,980.4870,980.7548,977.3623,974.9155,975.4578,975.6964,974.0110,974.8191,975.4970,975.5870,975.7311,975.0777,974.6156,974.8133,975.3668,974.7272,975.2189
974.9970,975.0089,974.9837,975.1876,975.2237,975.0227,986.8878,999.9720,989.2245,977.6538,979.3256,986.9329,983.5844,981.2326,976.1821,975.1771,975.4359,975.3823,974.7956,975.0188,975.3285,975.2843,975.4553,975.4993,975.0231,975.1254,975.1837,974.9520,975.1432
