908.0102,908.0948,907.9504,908.0204,907.9400,907.9993,908.0034,908.0182,908.0125,907.9774,907.9888
908.0356,908.3378,907.8342,908.0782,907.7930,907.9985,908.0122,908.0649,908.0469,907.9225,907.9618
907.7640,905.9142,909.2875,907.6546,909.4407,908.0357,907.9299,907.5962,907.7630,908.5542,908.2741
907.4480,903.0724,910.9495,907.1259,911.3502,908.0708,907.8310,907.0462,907.4204,909.2835,908.6344
909.6167,952.0289,935.6172,943.1309,911.1195,912.1084,910.4249,916.0107,924.3222,912.1626,910.3247
908.0949,923.7717,925.8520,925.3224,913.8986,910.5589,909.0992,910.7372,915.2831,911.6619,909.9284
910.6165,959.9667,928.1030,943.3193,903.7519,911.6648,910.5869,917.3381,924.3573,909.1638,908.8181
907.6537,1011.1613,1046.6460,1024.9429,958.7562,922.5016,914.7241,926.8124,962.3250,938.6464,924.0435
902.5024,1033.6257,1181.7680,1100.0264,1025.6800,932.3470,917.4712,930.6336,994.3014,971.4983,940.7217
907.7340,988.2957,1014.7501,999.8668,944.7705,919.0617,912.9897,921.9809,948.9918,930.6678,919.9539
913.8776,971.8359,888.6147,927.8413,877.1788,908.6152,910.4164,919.8718,918.9001,897.0050,902.6285
905.0662,899.9913,947.6068,923.5630,934.3988,910.8707,908.2702,906.2805,914.3549,920.0309,914.1084
908.5807,926.3513,921.3703,923.4256,910.2061,909.7188,909.0060,911.3522,915.2426,910.2279,909.2268
904.9099,932.9127,994.3690,962.2138,950.9710,915.4763,910.3731,912.2468,932.0075,930.0730,919.3836
909.5810,942.6684,924.8637,932.7990,907.3525,910.5520,909.7660,914.3867,919.9455,909.8851,909.1252
910.9991,984.0971,951.2716,965.7506,910.1585,913.9943,911.8702,921.6411,935.1198,913.8122,911.3328
909.8247,999.7159,991.5066,992.7581,929.8732,917.7951,913.2896,924.6177,947.7955,924.2310,916.6822
906.1091,900.8595,930.6993,915.8626,924.0191,909.6357,908.0656,906.5167,911.0161,915.1529,911.6201
909.1712,937.6641,925.6044,930.7732,909.2466,910.3906,909.5496,913.4529,918.9038,910.4994,909.4184
908.6661,933.0694,928.4090,930.0131,912.3202,910.4577,909.3993,912.5864,918.3939,911.6870,910.0029
903.1654,900.6094,982.1890,940.4349,954.4806,913.4325,908.7825,906.2109,921.5443,929.5595,918.9622
908.2311,956.4760,965.4399,959.6742,926.6818,914.1386,910.9402,916.6437,931.6542,920.0487,914.3943
