908.0054,908.0498,907.9726,908.0101,907.9677,907.9995,908.0018,908.0096,908.0063,907.9877,907.9939
907.9849,907.8617,908.0762,907.9722,908.0898,908.0013,907.9951,907.9734,907.9825,908.0341,908.0168
908.0096,908.0882,907.9519,908.0182,907.9431,907.9993,908.0031,908.0170,908.0112,907.9784,907.9893
907.8819,906.9878,908.6840,907.8606,908.7358,908.0220,907.9667,907.8028,907.8963,908.2863,908.1419
907.2266,902.4923,913.8309,908.4052,913.3196,908.3721,907.8731,906.9014,907.8421,910.1593,909.0751
910.0623,935.1046,907.2305,920.7841,899.3026,909.1217,909.2283,913.0375,914.2559,905.4593,906.8072
908.5767,1100.3156,1141.8261,1115.9657,982.6891,931.9264,919.3808,941.1178,1000.7865,955.6426,933.0669
911.9325,1066.4118,1035.1852,1045.3897,935.9276,923.1183,916.5673,936.1546,972.5099,931.1641,920.5529
900.4035,846.0585,955.0459,900.4453,957.2521,909.4960,905.9152,895.6450,902.1111,927.0405,917.4070
911.2227,943.3910,898.3430,919.8008,891.2801,908.4544,909.3784,914.6448,914.3840,902.1624,905.1618
905.0649,883.8683,926.1739,905.3935,926.8211,908.6411,907.2216,903.2690,905.8559,915.3678,911.6523
910.6794,943.0791,906.8741,924.0750,896.4782,909.1926,909.5163,914.5273,916.1205,904.6473,906.4327
908.8906,926.1115,915.8743,920.5169,907.0475,909.2687,908.9166,911.3589,914.0524,908.6991,908.4388
907.1469,918.3108,935.5599,926.5703,921.1400,910.5198,908.8691,909.7747,916.2957,914.9589,911.6080
907.3236,907.9032,919.1676,913.5644,914.7135,908.9151,908.1736,907.8976,910.3018,911.1993,909.6363
909.3665,921.0774,901.6967,911.0368,900.1044,907.9478,908.4717,910.4982,909.8144,905.0396,906.5415
909.3092,938.1121,923.7995,930.1184,907.9848,910.2597,909.5369,913.5292,918.6006,909.9239,909.1249
907.9242,936.4585,945.3782,940.1057,921.2236,911.9064,909.8032,913.1073,922.7421,916.1719,912.3104
907.6581,926.1861,936.9175,930.9547,919.4724,910.8758,909.2270,911.2537,918.5155,914.6762,911.5021
907.8401,925.4366,932.8087,928.6360,917.2343,910.5466,909.1312,911.1153,917.4348,913.5523,910.9246
907.2956,909.2636,921.4435,915.2409,915.6575,909.0980,908.2598,908.1616,911.1539,911.7507,909.9268
907.7858,908.5314,912.2533,910.3594,910.3854,908.3542,908.0884,908.0753,909.0317,909.1785,908.6062
908.0665,911.4957,911.3140,911.3040,908.8756,908.3804,908.2028,908.6398,909.5515,908.6468,908.3476
907.7249,906.5016,910.6803,908.6345,910.0943,908.1732,907.9789,907.6984,908.1985,908.9035,908.4553
907.7865,906.9338,910.2045,908.5976,909.6656,908.1442,907.9886,907.7831,908.2041,908.7277,908.3677
907.9420,907.6425,908.5149,908.0856,908.4231,908.0284,907.9922,907.9292,908.0223,908.1798,908.0905
907.8819,906.9464,908.6326,907.8155,908.7162,908.0153,907.9640,907.7964,907.8773,908.2749,908.1359
907.7541,905.8615,909.3887,907.6727,909.5164,908.0369,907.9278,907.5864,907.7738,908.5884,908.2916
908.1666,909.7969,907.4965,908.6031,907.1269,908.0220,908.0708,908.3427,908.3295,907.6970,907.8530
907.8223,906.8695,909.5309,908.2233,909.2797,908.0830,907.9741,907.7764,908.0491,908.5403,908.2716
908.1614,910.4571,908.4161,909.3716,907.4693,908.1165,908.1135,908.4620,908.6854,907.9044,907.9624
