842.0002,841.9942,841.9918,842.0245,842.0143,841.9548,841.9715,842.0409,841.9801,842.0229,841.9653,842.0098,842.0029,842.0227,842.0158,841.9745,842.0478,841.9307,842.0142
842.0005,841.9797,841.9718,842.0862,842.0505,841.8438,841.9069,842.1444,841.9304,842.0806,841.8812,842.0357,842.0108,842.0807,842.0561,841.9123,842.1687,841.7594,842.0504
841.9964,842.1380,842.2048,841.4620,841.6959,843.1362,842.7831,841.0721,842.4658,841.4790,842.8532,841.7935,841.9480,841.4985,841.6499,842.6145,840.9130,843.6419,841.6859
841.9916,842.3198,842.4701,840.7235,841.2731,844.5850,843.7711,839.8226,843.0868,840.7778,843.9740,841.5071,841.8710,840.8160,841.1745,843.4261,839.4499,845.8255,841.2593
842.0291,841.4201,842.4330,848.8790,846.5975,843.3208,867.7817,854.4783,839.2344,848.3961,848.7746,849.5412,846.1528,852.1787,848.9670,844.0534,855.7922,838.5154,848.3138
842.0044,842.2978,843.6849,845.6830,845.2777,851.6436,857.2799,845.3524,842.1499,843.5980,847.8172,845.0455,843.9723,845.5644,844.3543,844.8251,845.5618,845.4736,844.1223
842.0439,840.7994,841.4418,850.8680,847.7347,837.7138,862.9006,858.0323,837.2425,850.3336,844.2423,849.9282,845.9794,853.8785,850.0269,840.8595,859.9991,831.1980,849.3078
842.0085,842.9620,846.1050,846.5260,844.4698,858.9767,963.8770,863.0935,843.7728,851.5228,890.8205,864.5324,855.4004,865.9526,858.2108,866.0827,863.6776,872.0740,856.9783
841.9371,846.0910,851.2660,833.8483,835.4503,882.8112,1068.8111,857.2898,854.4667,846.7419,944.0074,875.1545,863.0584,871.1489,861.5823,895.6531,854.5029,929.2741,860.3556
842.0059,842.6334,844.7579,844.3061,842.9371,852.8199,931.4608,857.8159,843.2711,849.0080,878.4657,858.7380,851.9903,860.0645,854.1143,859.7589,857.9324,864.9268,853.2094
842.0909,838.7214,837.6186,856.6797,850.5935,817.7373,833.4308,867.4552,830.6815,855.9770,825.2971,849.2135,844.5526,856.8488,852.2586,828.9656,871.6146,804.8280,851.2321
841.9574,843.8086,845.0185,835.7973,838.2798,857.7164,871.7951,834.3261,847.9694,837.2907,860.8493,843.3259,843.6607,839.9768,840.5243,853.6558,832.4581,867.4518,840.7488
842.0105,841.7511,841.9655,843.9423,843.0838,841.0882,854.1514,847.0363,840.9873,844.5356,845.6322,845.2782,843.7839,846.2616,844.9115,843.2851,847.4928,841.3659,844.6611
841.9590,844.0365,845.9124,835.9651,837.8832,860.3353,910.9831,840.9299,848.5539,840.2249,877.0393,850.5578,847.9530,847.6283,845.7086,861.5667,839.0652,877.7549,845.5572
842.0267,841.2193,841.3616,846.5885,844.5696,837.3242,858.6572,852.5289,839.0965,847.4538,845.1938,847.7039,844.9270,850.0740,847.5429,842.2518,853.7179,836.3078,847.0469
842.0516,840.5552,840.9764,850.7779,846.8129,833.5721,882.7588,863.8542,836.5691,853.1430,851.6949,854.5959,848.5843,859.3385,853.8384,844.1965,866.1273,833.4359,852.7988
842.0373,841.4644,843.0289,849.7400,846.3236,843.7397,918.5193,864.9330,839.1621,853.1745,868.0286,859.4268,851.7171,863.1140,856.3178,853.1614,866.7488,848.3545,855.1556
841.9724,843.1901,844.0296,838.2550,839.9196,852.8171,858.9525,836.6180,845.8454,838.7673,853.1587,842.4045,842.8209,840.2240,840.7197,849.0474,835.4205,857.8239,840.8825
842.0202,841.4249,841.5560,845.3285,843.7540,838.3696,858.7046,850.6385,839.8702,846.4159,846.1366,847.0777,844.6559,848.9040,846.7297,843.0342,851.5284,838.7847,846.3204
842.0125,841.7175,841.9759,844.1378,843.0742,840.7108,860.5290,848.6401,840.8606,845.2924,847.9714,846.6333,844.5317,847.8273,845.9691,844.3398,849.1905,842.2812,845.6434
841.9302,844.9603,846.8953,831.3758,835.3552,866.9425,898.2001,830.5993,851.8790,834.7823,875.9872,845.4328,845.4352,840.0145,840.4746,862.5546,827.5242,885.9314,840.7920
842.0091,842.1116,843.1072,843.9223,842.7278,845.2903,890.9865,852.5341,841.9512,846.8765,861.3302,851.9106,847.8010,853.0808,849.5161,851.1774,852.8778,852.2305,848.9279
