1034.9694,1035.0457,1034.9316,1034.9788,1035.3281,1035.1695,1035.3656,1036.3982,1034.3725,1035.4103,1035.3906,1035.4076,1035.3034,1034.8328,1035.3704,1035.0960,1035.1214
1033.6892,1037.4811,1032.3836,1034.4603,1059.1345,1052.9244,1096.0896,1113.8460,1023.8090,1066.4689,1075.9726,1075.3878,1050.8495,1030.5638,1067.1905,1041.9869,1041.5027
1033.6538,1038.8579,1032.6552,1035.0554,1090.5706,1078.7523,1239.8744,1160.1331,1040.6084,1081.8263,1126.5468,1091.8390,1056.4334,1033.6036,1088.7494,1048.8512,1043.1430
1038.1187,1031.4659,1042.4722,1037.8908,1025.7061,1043.0451,1106.0815,934.2845,1137.4828,1023.2453,1059.0904,1041.9611,1010.5316,1058.7847,1036.3932,1031.5313,1025.6056
1037.1556,1033.2036,1040.5512,1037.5588,1042.3073,1060.6870,1142.5710,985.0511,1146.7229,1063.3780,1122.8889,1098.7813,1023.1866,1059.1744,1084.2964,1036.9538,1031.8299
1030.3321,1041.0810,1024.2977,1031.2133,1064.4645,1040.3849,995.7599,1236.8843,919.2232,1075.3001,1043.9177,1059.0360,1077.1209,1004.8338,1061.5010,1044.3062,1051.3819
1038.4830,1031.3328,1043.3620,1038.2865,1030.9257,1045.6528,1149.1434,930.2425,1146.1531,1016.5895,1052.8075,1031.6466,1008.0370,1060.2242,1028.4162,1032.2404,1024.0187
1030.8722,1040.4110,1026.0652,1032.3629,1060.3106,1067.9274,979.1257,1222.9580,1005.0488,1158.9140,1204.7604,1220.9655,1080.9398,1026.9675,1178.8897,1046.8855,1057.7111
1037.4598,1032.8923,1041.3231,1037.9310,1042.2563,1064.9428,1151.5261,976.7920,1168.3617,1071.6739,1141.9156,1117.2567,1021.8632,1063.5631,1097.2709,1037.1992,1031.8042
1042.7216,1026.3033,1053.7760,1042.4664,1011.9226,1068.1662,1208.1387,807.1349,1355.5804,1045.5071,1175.8758,1127.5287,979.3986,1104.4372,1094.4107,1028.1784,1015.7423
1027.8640,1044.1235,1018.9312,1029.5765,1076.0845,1062.4434,942.4946,1360.0003,906.5196,1159.0461,1170.1335,1183.5773,1105.5170,1002.2681,1163.3320,1050.7703,1065.9664
1035.7887,1034.5437,1037.3793,1036.3561,1040.7634,1060.7016,1080.1776,1027.5985,1109.1227,1081.9904,1144.8980,1131.0972,1034.8841,1052.6723,1105.3114,1038.1191,1037.5402
1032.3299,1038.5007,1029.0524,1033.0859,1052.0953,1049.2003,1007.6436,1151.0980,992.4279,1088.0716,1100.9297,1106.5355,1062.0177,1024.5654,1092.7936,1041.7193,1047.3097
1038.4098,1031.3862,1043.5320,1038.6512,1029.3617,1063.6161,1125.5830,937.3560,1197.2242,1068.8703,1159.3340,1133.2386,1013.6189,1072.3211,1102.8115,1034.3280,1029.3645
1033.7374,1036.9170,1032.2575,1034.1986,1048.7730,1044.7611,1048.9401,1096.2049,1014.3320,1058.0494,1064.2111,1063.3594,1048.2376,1029.5645,1058.9873,1039.3036,1040.6319
1037.1221,1032.5413,1040.0275,1036.9046,1027.6793,1038.3809,1079.5277,963.4652,1099.8306,1023.3620,1044.0398,1033.5689,1017.8104,1050.2994,1031.0243,1032.2912,1028.2509
1034.9152,1035.2255,1034.9932,1035.1744,1037.5301,1044.3850,1038.0759,1044.4829,1054.6553,1058.5781,1079.9336,1077.2482,1038.2983,1039.6558,1067.0810,1036.5867,1037.5029
1034.2939,1035.8691,1033.3835,1034.4368,1038.3744,1036.5140,1023.4755,1062.1846,1019.8812,1044.8102,1043.5408,1046.1844,1041.5120,1031.2872,1044.4098,1036.3594,1037.8328
