873.9912,874.0276,873.9664,874.0395,873.6410,876.8428,870.5192,877.8105,868.9277,873.5978,873.5217,875.7297,876.6580,873.5266,880.9098,869.3286,872.3179,874.0772,873.1818,872.4655,873.2860,873.5918,876.0697,874.4231,874.9020,875.0932,873.6661
874.0516,873.8381,874.1974,873.7703,876.1640,860.9214,911.9367,867.9149,913.7039,938.7918,881.4967,930.8402,872.3238,955.9019,897.0291,936.1988,890.6268,890.5680,895.0735,916.0523,900.5686,913.8860,866.4432,876.0097,869.2884,868.9640,878.2375
873.9223,874.2442,873.7033,874.3525,870.9521,907.6994,885.9614,944.7333,849.6112,989.3633,879.9908,1022.3178,927.7448,1036.6185,1072.4811,897.9929,872.1668,908.9410,898.7977,923.8741,912.0092,943.7825,901.9393,886.6880,883.2232,886.4194,875.5295
874.0245,873.9231,874.0939,873.8925,875.0828,870.7716,909.3214,885.8097,901.9886,973.8972,882.0413,973.0925,888.1953,991.5103,952.3465,938.2833,888.7372,899.3804,900.8406,928.8130,909.0118,932.2964,874.7765,879.4135,872.3226,872.9581,878.2943
873.9710,874.0912,873.8893,874.1341,872.9553,890.3480,884.3164,927.5410,874.1336,1065.3696,884.3585,1092.4954,916.8250,1113.2045,1105.1495,957.4529,887.9636,925.2651,919.6935,968.1254,938.7734,987.2694,894.0649,888.8109,878.3709,881.6804,879.7043
873.9973,874.0086,873.9898,874.0150,873.9939,879.6363,887.3903,904.8021,884.4526,1021.2502,882.9696,1035.6310,899.7801,1059.7228,1030.3937,950.5728,888.6750,913.6222,911.4452,950.7218,925.8063,962.5543,884.7445,884.4621,875.3278,877.4779,879.1745
874.0059,873.9815,874.0228,873.9759,874.3261,876.7862,897.3226,896.3084,889.5535,975.6083,881.5756,984.0984,892.8850,1005.0291,976.6519,931.8445,885.8974,901.7736,900.9877,928.5929,911.1563,935.7729,879.9714,881.0856,874.2467,875.4878,877.9550
874.0450,873.8588,874.1720,873.7984,875.8489,860.2139,894.9401,857.7948,902.0830,888.4315,877.3661,878.3872,863.0943,892.3438,851.7662,905.2396,884.0042,877.0623,881.4933,888.5463,882.1651,883.6377,864.3882,872.7375,869.5099,868.7033,876.1683
874.0170,873.9467,874.0649,873.9244,874.7127,869.6371,885.5062,872.3381,886.6478,898.1284,876.6267,895.9869,873.6011,905.3661,884.8677,896.1142,879.8055,880.4432,881.8395,889.5703,883.9807,889.1684,871.7402,874.9045,872.4610,872.4170,875.5218
873.9871,874.0406,873.9507,874.0585,873.4904,879.1897,873.8616,884.5925,869.2052,893.3026,874.8105,898.0832,882.1831,899.3984,904.9664,878.1204,873.6959,879.7433,878.1340,882.4343,880.2406,885.6094,878.5239,876.0813,875.5038,876.0505,874.2530
