975.4960,972.3757,975.4260,974.8780,972.8783,973.0031,978.9724,978.6711,966.8259
971.5822,988.5072,967.0521,986.8754,994.0259,984.4742,997.8042,1020.4530,1085.7391
1001.7459,970.2941,989.4909,1017.2362,996.3963,974.9639,1136.0225,1169.4119,1034.9356
978.6754,985.4899,971.9968,998.2060,996.5694,983.2681,1034.6429,1074.0861,1094.8973
993.7957,979.6263,981.8273,1030.6867,997.0481,981.8431,1151.9507,1228.5753,1149.1904
985.4373,981.5300,976.6293,1015.3871,993.6819,981.9251,1095.7422,1154.7363,1127.6326
982.3713,982.2978,974.8761,1002.7227,993.7438,981.5323,1059.3321,1095.1972,1088.1410
967.5810,983.2603,966.9999,973.0915,982.2924,979.9924,959.1609,964.9224,1025.1155
973.3179,978.7653,971.7106,979.1068,980.6625,977.5159,984.4128,993.1754,1013.4090
978.1847,973.0950,976.4905,981.0510,976.6376,973.9351,998.4903,1004.9670,984.4732
980.3209,967.4192,979.9165,978.4304,969.5235,970.0253,996.9553,996.8467,947.7482
971.2202,977.4566,971.1921,972.7324,976.7957,976.1718,965.4697,966.6274,990.3677
976.8531,973.9226,975.4645,980.8722,976.1779,974.4554,995.7371,1003.8649,991.1471
978.8358,973.6111,976.6857,982.6881,978.0182,974.3907,1002.7160,1012.0502,989.8042
966.9323,984.9933,965.9702,973.4854,984.6693,981.1618,958.4137,965.7447,1035.5852
981.2520,966.3774,980.8245,978.3708,968.9731,969.3281,998.4924,997.2453,940.9452
978.0504,971.6411,977.0195,979.7566,973.9115,972.9059,995.4195,1000.1871,974.9058
970.1415,983.6784,968.1160,978.6770,985.3829,980.6748,977.0252,988.5506,1040.3953
979.2364,969.4949,978.5221,977.7860,972.1705,971.3382,992.7706,992.9024,955.7860
971.0704,987.1178,967.1415,988.6987,990.6813,983.6301,1001.8488,1030.3373,1092.2452
972.0150,980.3777,970.3919,978.7301,981.9094,978.5731,980.8787,990.5914,1022.5019
997.8429,953.2980,994.7026,996.1968,963.0118,961.9762,1076.2229,1085.8332,910.3888
971.2749,983.2707,968.8001,982.9913,985.0828,980.7182,989.7002,1007.5377,1053.0549
966.4950,985.1214,965.6851,973.4554,984.1201,981.2312,957.9325,965.4798,1037.3745
974.4358,976.8133,973.0982,977.9717,979.0163,976.1893,983.3948,989.3440,998.2029
980.6668,969.4297,979.2494,981.8806,972.9709,971.6304,1005.5892,1010.7249,966.8920
979.1766,970.1469,978.1892,980.1897,972.5801,971.9402,998.9263,1003.0035,967.6285
973.2723,977.9160,972.0120,978.7300,979.0410,976.9050,983.6927,992.2210,1009.0249
968.9151,981.1977,968.5178,972.7589,980.4627,978.6193,960.8990,964.7069,1011.6172
979.4528,968.4283,979.0458,978.0273,970.3126,970.6435,994.3351,994.5842,952.4677
974.3433,973.9986,974.1714,974.8153,974.2816,974.0590,976.5870,977.5141,976.0529
