978.0002,978.0000,977.9995,978.0126,978.3279,978.1544,976.6677,983.0025,977.0450,979.3425,977.7275,976.7014,980.8991,979.1667,977.0150,979.3761,975.2546,980.5779,976.7323,973.1892,983.1611,972.3862,988.6990,968.9507,983.7185,971.9628,980.2006,981.5868,977.6162,974.9295,982.8281,973.1792,982.3193,975.1145,982.8273,975.6753,976.3400,980.4830,974.8236,978.8655,975.9067,978.8552,982.0509,976.3083,980.2104,977.2167,976.6056,979.9389,975.7486,977.2890,979.9600,975.7915,979.7634,978.3859,977.1977,978.3843,976.7665,978.3533,978.7896,978.1133,978.6279,977.0719,978.0580,977.3538,978.4838,978.4239,978.1611,977.3623,978.4055,978.4304,977.6586,977.7987,978.2092,977.9170,978.7852,976.6443,978.9107,977.8571,977.5096,978.0774,978.0647
977.9995,977.9999,978.0015,977.9626,977.0445,977.7243,982.0541,965.1826,983.5157,977.0743,980.4123,982.5445,970.8279,977.8149,983.0033,975.2552,987.5383,972.0438,982.5712,992.5722,963.2357,995.2938,947.3839,1006.5056,961.3556,996.3521,972.6154,967.6968,980.2526,987.2977,965.2756,993.6196,966.2211,986.8270,964.4098,985.8955,983.1291,970.8189,987.7574,975.7202,984.7763,976.5058,966.2322,983.7329,971.7532,981.5795,982.4900,972.8528,984.9027,980.2353,972.5202,984.7005,973.2952,977.2275,980.4502,976.9543,981.6794,977.1230,975.6730,977.6927,976.2208,980.7988,977.8535,979.9524,976.6101,976.7552,977.5559,979.8911,976.8153,976.7547,979.0685,978.6098,977.3950,978.2606,975.7227,982.0753,975.3213,978.4753,979.4575,977.7713,977.8090
978.0002,978.0001,977.9993,978.0171,978.4709,978.6368,976.3564,986.4955,976.6176,979.6593,977.5532,976.3229,982.0784,979.3309,976.5323,979.7921,974.4365,981.3968,976.2643,971.5593,985.1282,970.4886,992.4737,965.7743,985.9229,970.1286,980.9019,983.0919,977.4504,973.9387,984.5605,971.5120,983.7820,974.1794,984.5495,974.7934,975.7530,981.3663,973.7325,979.1744,975.2165,979.2832,983.5457,975.6678,981.0677,976.8462,976.1920,980.5891,974.9926,977.0954,980.6327,975.0222,980.3574,978.4966,976.9199,978.5126,976.3359,978.4740,979.0764,978.1518,978.8442,976.7470,978.0783,977.1314,978.6576,978.5808,978.2162,977.1395,978.5558,978.5806,977.5368,977.7429,978.2864,977.8872,979.0584,976.1825,979.2514,977.8090,977.3413,978.1046,978.0875
977.9997,977.9999,978.0010,977.9735,977.3367,977.9476,980.9611,971.6539,987.0843,983.2146,982.8086,982.4936,975.3910,984.2068,985.5801,978.5815,987.2746,976.9363,982.7949,988.6497,968.1076,991.1240,956.9139,1000.4414,966.2429,991.3439,976.3097,971.0171,981.7419,984.8313,971.6552,991.3368,971.3708,984.6595,969.3937,985.4912,982.0156,973.1472,985.4547,976.9065,983.8369,978.8330,969.8459,983.4296,974.0347,982.9728,981.8092,975.4456,983.2674,979.8008,974.6866,982.9987,975.6155,978.1664,979.8712,977.4345,980.6430,977.6987,976.3571,977.8359,976.8861,980.0717,977.9438,979.4529,977.0895,977.1298,977.7476,979.3423,977.1838,977.1693,978.8675,978.4512,977.5958,978.2136,976.4676,980.9793,976.1122,978.4349,979.0405,977.8389,977.8656
978.0010,978.0003,977.9969,978.0781,980.2318,981.6138,971.2656,1032.7957,999.8156,1019.0686,993.6364,977.2433,1011.6110,1020.4356,994.0258,1000.9087,975.1213,1012.0961,978.6309,950.6881,1014.6299,948.7481,1050.5046,935.2158,1015.1982,944.2971,1003.4824,1003.4552,987.5933,960.9408,1024.8466,960.6762,1014.8435,962.9292,1014.5714,973.8388,969.8552,994.9188,961.6699,986.3690,970.8909,994.6209,1004.7823,974.9372,994.7223,986.3744,973.2260,996.2652,966.4456,975.0495,993.4198,965.8467,994.3336,984.3159,973.8205,981.3424,970.6079,981.9835,982.9756,978.9976,982.7076,972.7740,978.6267,974.4167,981.4383,980.7292,979.3433,974.0791,980.6791,980.9557,976.5012,976.9266,979.4506,977.6457,983.3223,970.2189,983.8057,977.6809,975.0300,978.4847,978.4063
977.9991,977.9998,978.0029,977.9271,976.1459,977.4522,985.9563,956.7748,997.8230,986.4364,988.1404,989.0628,968.2522,988.7937,994.9091,977.0767,1001.0419,971.9217,989.6642,1007.1767,950.3580,1013.5449,920.4161,1038.5242,945.8288,1014.5728,971.2518,958.4421,986.1477,996.5855,957.9291,1012.7313,958.1752,995.9520,953.4636,996.8275,988.6942,964.4646,998.0580,974.4661,993.0465,978.3054,955.5015,991.6326,966.6184,989.3022,987.8249,969.9040,992.1417,982.7039,968.3489,991.5441,970.5131,977.7485,983.0144,976.2721,985.2461,976.8503,973.4761,977.4954,974.7938,983.6165,977.7973,981.9271,975.4205,975.5917,977.2439,981.6923,975.7285,975.6653,980.2767,979.2126,976.8618,978.5585,973.7107,986.1115,972.7934,979.0955,980.8536,977.5561,977.6293
978.0006,978.0002,977.9980,978.0505,979.3519,979.1863,972.8985,1003.2372,980.1609,990.2346,980.5925,974.3963,992.7808,990.1287,978.8045,986.5063,970.1430,992.1500,974.7920,959.3814,999.6390,956.8744,1022.3209,944.9636,1001.2853,954.8008,989.3339,993.0346,979.0419,966.1707,1000.8113,961.5587,997.4468,967.0866,998.7237,970.9439,971.8414,988.2566,966.0449,982.0943,970.9392,983.7867,994.5822,972.8473,987.4871,977.7056,973.2565,987.0756,969.5250,975.4717,986.5316,969.5187,986.1920,980.3827,974.9661,979.7410,973.1306,979.7936,981.1727,978.5160,980.6832,974.4070,978.2887,975.5102,980.0266,979.7153,978.7172,975.4603,979.6554,979.7813,976.7684,977.2326,978.8687,977.7028,981.2356,972.7217,981.6731,977.5492,976.0565,978.3104,978.2597
977.9997,977.9999,978.0009,977.9761,977.4958,978.9634,981.2128,989.8334,1015.6252,1016.5614,1000.6577,989.3419,990.2991,1020.9257,1008.6087,993.3574,1000.6945,995.7732,991.3612,989.5591,972.6453,994.9355,963.2027,1011.4727,967.9061,992.2207,988.8109,973.8153,994.0189,985.6427,988.4514,1003.0732,982.1345,986.4361,976.3795,995.7565,983.8243,975.0656,987.9076,980.0572,989.2171,989.6455,971.8489,990.8100,977.1263,996.6613,985.0794,982.1418,984.9854,980.8778,978.3631,983.9696,981.4074,982.3138,980.4688,978.5113,980.5893,979.5892,976.5661,978.1649,977.8554,980.3795,978.2264,979.7107,977.6190,977.2919,978.1366,979.2202,977.4060,977.5565,979.4205,978.5210,977.7822,978.3593,977.1003,981.2194,976.3776,978.9634,978.9813,977.8608,977.8847
977.9977,977.9994,978.0070,977.8215,973.5486,976.1496,998.3321,973.2067,1157.4534,1145.4002,1079.9412,1035.6321,1012.5020,1164.7702,1122.0290,1037.4670,1097.1604,1039.1150,1044.8455,1059.0708,924.0714,1089.4960,858.2913,1196.0441,901.1640,1076.5013,1012.3754,936.4036,1050.4651,1029.5009,992.2085,1123.6542,970.3174,1032.0801,942.8261,1072.5854,1013.6959,950.7765,1041.3396,981.7674,1040.0830,1023.2678,927.8314,1045.7967,960.4840,1066.6642,1016.9075,984.4231,1022.0393,994.1958,968.1529,1017.6603,982.5019,994.6062,993.5343,978.0074,996.6823,982.8522,967.0488,978.0542,973.7050,993.9310,978.6371,989.2610,973.4428,972.3367,977.6484,987.1007,972.9409,973.5398,986.2366,981.2835,975.7697,980.0591,969.5070,1000.0763,965.3985,983.0073,985.1432,976.9377,977.1157
978.0004,978.0001,977.9987,978.0334,979.0701,978.7190,975.7858,1076.3351,1178.7044,1217.6515,1097.7445,1022.1092,1081.4917,1238.3591,1133.7053,1080.8820,1065.4732,1109.8302,1033.9344,977.3173,1013.2599,995.5891,1035.5260,1040.0472,993.7635,972.3511,1067.4968,997.4232,1059.3608,978.0945,1097.0409,1051.3018,1057.9869,984.8145,1031.5905,1044.7318,987.9992,993.7969,989.8078,1000.2027,1010.9915,1052.0447,995.7937,1025.9674,1000.8263,1070.6635,997.1890,1025.6914,985.8265,983.5862,1005.4135,981.5836,1019.6179,1006.4368,980.9054,985.7563,976.0579,991.1413,980.2547,980.3468,985.3149,978.8570,979.9510,978.8416,982.0764,979.4984,980.8027,976.3729,979.8797,981.1279,981.2716,977.9986,979.4449,978.8736,983.2460,977.7002,980.6175,981.2915,976.9354,978.2432,978.2079
