916.9898,916.9629,916.8691,916.8910,917.0252,917.4274,917.2969,916.3339,917.1462,916.8859,916.5263,918.2318,916.3772,916.7837,916.5759,916.9470,917.2562,917.8178,916.7115,916.3834,917.4561,916.9440,918.1759,915.8985,916.9633,918.5091,914.7544,917.9233,917.1143,917.6798,916.5233,917.3309,916.5527,917.0141,917.1237,916.9105,916.9481,917.4322,917.2695,915.7357,918.4881,915.9861,917.1475,917.5993,917.2699,916.6878,916.8660,916.9795
917.0432,917.1579,917.5605,917.5398,916.9909,915.2167,915.8557,919.8275,916.6237,917.6615,919.1293,911.8885,919.7283,917.9493,918.8634,917.3945,916.1325,913.8280,918.3344,919.6730,915.2890,917.4779,912.1051,921.6772,917.2838,910.6952,926.7153,913.2696,916.6156,914.1617,919.0173,915.6093,918.9224,916.9872,916.5494,917.4034,917.2591,915.1877,915.8720,922.3718,910.7607,921.3181,916.3872,914.4996,915.8952,918.3429,917.5803,917.0926
917.0052,917.0323,917.1306,918.0558,917.8486,917.0254,918.3950,917.5030,918.4555,919.2017,919.1773,917.1208,918.6668,917.7384,918.4185,919.7880,920.8010,920.8037,918.4820,918.4881,920.2027,921.4436,917.1445,917.6147,919.3115,916.4892,921.4295,919.3476,918.6644,917.1023,917.2880,916.8919,917.7838,917.8339,918.2287,917.4581,917.6607,916.8705,916.9984,917.9522,916.4717,918.0208,917.0856,917.0692,917.3186,917.6090,917.3343,917.1231
917.2988,918.1795,921.2729,924.9276,923.3401,906.3237,918.6879,937.5291,930.0202,934.4520,943.6436,887.2228,944.4554,926.8907,936.7199,935.8537,932.2991,920.5129,934.5836,942.0842,924.3129,944.2658,888.1641,950.5488,931.3783,876.4820,1004.8385,906.6677,923.6688,900.0461,931.2587,907.8403,933.5036,921.5586,920.9268,922.2030,922.4928,905.2723,910.0006,956.3923,876.1115,949.9824,913.6468,902.0594,912.1334,928.7547,922.4564,918.2449
916.9583,917.1330,917.0578,935.0039,937.7813,928.0372,987.0279,916.3630,947.5376,994.2669,1009.6812,950.5078,976.1984,946.9313,974.6441,1054.5476,1129.5533,1134.5318,964.7712,974.7019,1094.0726,1154.4609,955.9866,912.6043,1035.5789,925.8082,1081.2292,1066.8660,1005.5043,942.0590,917.5251,920.8439,943.3754,959.8644,983.6609,936.7025,947.1737,921.6987,924.1549,928.1959,933.4169,939.2364,925.2279,936.5933,937.9074,938.9508,930.0629,922.6633
916.4922,915.1679,910.5249,912.1441,918.8040,938.7834,934.1266,884.5121,924.8751,913.7116,896.6745,981.2083,888.5852,907.3363,898.0639,918.7008,936.7021,965.3560,904.2834,888.8020,945.6000,921.7420,978.4721,863.8109,919.0577,995.1161,816.8929,968.9972,925.6259,952.1820,893.6897,933.6733,895.9521,919.1382,925.4195,913.2303,915.4430,938.8172,930.6956,856.7526,994.3206,868.8001,924.6189,947.8439,931.1553,902.3879,910.8226,916.1780
917.5108,918.9266,923.7839,926.8675,920.8429,897.7799,915.8979,951.4046,919.0099,938.3913,959.6047,863.0691,961.4403,933.7540,949.9870,945.7479,942.1901,915.5986,941.6864,959.9766,925.6313,962.7413,866.4464,973.9952,940.7514,845.7281,1072.5543,897.8336,927.5487,887.7882,941.6026,901.1281,945.1256,924.4178,923.2297,925.4084,925.5673,896.3368,904.8155,985.6936,847.5427,974.3616,911.1156,890.8276,907.4862,937.1853,926.3139,919.1145
916.9268,916.7880,916.2347,919.3137,921.0320,921.3779,928.3892,912.5496,925.4932,927.5784,925.9518,930.1657,920.7285,919.3728,921.5937,934.2384,944.6864,950.2175,922.1205,920.1958,942.5793,945.5313,930.1344,909.3303,931.6363,928.8237,922.0033,941.9311,928.9752,924.7786,913.8860,919.7402,917.4035,922.5530,926.2363,918.9825,920.5964,920.6044,919.7483,909.9897,929.1631,913.0317,919.0561,923.6249,921.6733,917.6987,917.7699,917.5850
916.5622,915.4199,911.3991,912.9091,918.5045,935.8419,932.5571,888.9399,923.2004,914.7447,900.6019,972.2870,893.1221,909.0692,901.4185,920.2125,936.7406,961.2726,906.3860,893.4151,943.7380,924.1350,970.1602,870.9104,920.3026,983.8212,832.1092,963.6461,925.5681,947.5454,896.9066,931.3769,899.1991,919.4189,925.1278,914.0059,916.0391,935.7828,928.8671,865.0478,983.3942,875.6560,923.6617,943.7355,929.4067,904.7057,911.8577,916.3700
917.3200,918.1843,921.1786,921.8458,917.8618,904.3381,912.1273,938.2685,915.3682,925.6827,937.8570,881.1216,940.8064,925.7052,934.0638,926.9898,921.2819,904.1658,929.3776,940.2470,912.9942,932.5605,883.0226,952.2334,925.2497,871.3381,1001.3112,897.0067,918.7162,897.3253,932.1995,906.8674,932.8741,919.1834,917.1691,921.0701,920.5543,903.7909,908.9882,958.5034,872.2512,950.9797,912.8692,899.5061,909.8506,928.2608,922.0438,917.9956
