917.1547,918.4716,916.2813,917.3439,916.1016,916.9954,917.0537,917.2821,917.2037,916.6634,916.8342
916.3493,911.0837,920.3220,915.8298,920.8973,917.0645,916.7923,915.8526,916.2531,918.4798,917.7302
916.9396,920.4176,922.2853,921.3778,919.1393,917.6073,917.2518,917.6018,918.9198,918.2265,917.6400
912.6371,899.8037,968.4161,935.1083,953.6048,921.2795,917.1939,913.1696,922.8638,932.9614,925.0398
918.3170,1136.5751,1173.2883,1146.6000,999.1058,943.4092,929.8815,955.6448,1022.2145,969.6827,944.7801
924.7400,1000.5790,890.1183,941.8910,876.1015,917.6561,920.1001,932.4151,930.7193,902.2109,909.7536
909.4493,883.3215,1003.5431,942.4630,979.7877,922.6169,916.8063,910.0038,926.2077,944.2828,930.7318
918.2104,954.1343,943.1506,947.7693,921.3948,920.5857,919.0814,923.8311,931.5273,921.4006,919.4123
923.6741,991.3583,896.9030,941.1725,882.7132,917.8451,919.8174,930.7620,930.1772,904.9472,911.1330
912.2185,884.4031,955.6601,920.0978,950.9086,918.8892,916.1320,910.5009,916.9467,930.9291,923.9582
913.5919,938.1096,1003.9524,969.9216,962.0244,924.7172,919.2938,920.5730,940.2099,939.6734,928.6682
923.9841,1011.7005,915.1181,959.7953,887.8857,920.0205,920.9517,934.2968,938.8878,908.6843,913.1413
912.5280,880.3179,944.6215,912.9544,945.7732,918.0210,915.8184,909.7556,913.6137,928.1930,922.5385
920.5451,951.8638,901.4503,925.5464,896.9292,916.9592,918.2631,923.5901,921.9925,909.5012,913.3059
914.4882,911.6192,952.7546,932.0059,940.1230,919.6335,917.3075,915.7737,923.1682,927.6691,922.4300
918.0416,947.8024,938.2097,942.2087,920.0529,919.7755,918.6621,922.6357,928.9141,920.4236,918.8966
916.8805,947.3333,957.6408,951.4973,931.6475,921.2037,918.9261,922.4771,932.9457,925.9779,921.7344
