2000.0654,1999.9163,2000.9629,1998.5336,2000.5514,1999.9749
1999.5580,2000.5662,1993.8245,2010.9771,1996.5348,2000.2718
2000.2814,1999.6416,2005.5917,1997.8590,2003.8202,2000.3974
1999.7985,2000.3169,2084.9200,2356.3582,2019.3238,2018.9250
2000.0668,1999.9186,2005.9755,2015.1836,2003.2284,2001.2538
1999.5400,2000.6017,2012.1498,2088.7045,2000.2040,2004.2627
2000.6982,1999.1154,2022.2687,2029.2069,2009.4481,2002.3907
1999.7957,2000.2879,2037.4551,2174.4322,2006.2051,2008.5938
1999.0189,2001.2680,2002.5159,2092.5696,1995.5207,2004.0094
1999.5971,2000.5895,2109.7105,2517.7889,2015.9729,2024.0474
2001.8149,1997.6893,2042.4094,2020.6653,2018.5902,2002.5200
1999.7184,2000.3651,2002.5502,2033.7292,1999.2437,2001.5719
1999.9934,2000.0105,2002.8351,2012.0841,2000.5103,2000.6157
2000.6143,1999.2225,2021.7170,2037.4228,2008.1152,2002.5316
1999.2837,2000.9226,1997.2682,2048.4698,1995.8607,2002.0030
2000.0304,1999.9634,2003.8891,2013.5736,2000.9129,2000.7167
